variable_name,variable_number,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
build_p_soil_100,29,11134,20.263671262581482,17.46246056545237,14.209764240719164,17.7082117469772,13.765687091842441,0,100,100,1.232718112711025,1.1166460082586616,0.16549307663966448
build_p_soil_200,30,11134,23.50683796239073,16.997648619563677,19.539531816074213,21.556593833161298,17.41903731935904,0.21625481959372983,96.63692929976251,96.42067448016878,0.8996237238600868,0.23887207436212998,0.16108801821759
build_p_soil_300,31,11134,25.240283349552406,16.068931336760944,22.676325084515636,23.787438326492396,17.653372554010925,0.620726137104555,96.24449951949825,95.6237733823937,0.7359582340667952,0.051445147653738754,0.15228649337615238
build_p_water_10,32,11134,0.00462932989945925,0.2683029132386034,0,0,0,0,21.0742830277386,21.0742830277386,65.6399602207739,4559.851596169728,0.002542727264397472
build_p_water_100,33,11134,0.11784881440695165,1.4450568375648354,0,0,0,0,42.629877239762465,42.629877239762465,17.680253125479283,379.4045887765169,0.013694914360517743
build_p_water_200,34,11134,0.27779522807287166,2.415795490713902,0,0,0,0,49.80490638880039,49.80490638880039,11.377977479957188,147.42843905124644,0.022894678948133376
build_p_water_300,35,11134,0.39771848845701624,3.014442252361727,0,0,0,0,50.39336927033787,50.39336927033787,9.826479496451924,105.56398316257366,0.02856810017271576
build_p_building_10,36,11134,3.7893901317722443,5.05509101090544,2.236275238418669,2.7005159437421193,1.6896456677355185,0,86.56338918748024,86.56338918748024,4.005237568621174,27.281057952391457,0.04790748479875413
build_p_building_100,37,11134,11.408193352294058,10.037944661359225,9.500680394560504,10.07422741556372,9.85927441466023,0,54.202153867811646,54.202153867811646,1.1116232205609615,1.0506480380962513,0.09513037059814822
build_p_building_200,38,11134,11.608383757601496,9.145949414452888,9.399784572197884,10.697533328300358,9.215974057443667,0,47.11023461605636,47.11023461605636,0.8168524045246777,0.0035081489355004436,0.08667686330430582
build_p_building_300,39,11134,10.75709439379295,8.28352327931984,8.681862506466194,9.953417471800947,8.421360086729445,0,41.699116511932445,41.699116511932445,0.7691988953568047,-0.19620736061291,0.07850358474813314
build_p_road_10,40,11134,1.2207858008827108,5.2271882458283425,0,0.005559013762928422,0,0,86.85121107266436,86.85121107266436,5.821880260294954,40.30564609974072,0.049538463479096385
build_p_road_100,41,11134,8.172808333746145,7.957792049029434,6.6297854773539235,7.066654112203035,8.881381429066458,0,53.926412680895886,53.926412680895886,1.172637678091699,1.5261185226594645,0.07541660492324923
build_p_road_200,42,11134,8.19174170026877,6.865152820465848,6.80629385033507,7.370046059609524,6.256312488687878,0,56.256300322831734,56.256300322831734,1.176596083648773,1.7664272269777443,0.06506157924319592
build_p_road_300,43,11134,7.992242609978965,6.165399724750527,6.703900922689649,7.309243776296644,5.638577915583159,0,51.26244695080667,51.26244695080667,1.16320720036169,1.8685824336088572,0.05842996554454198
build_p_otherpaved_10,44,11134,17.152293212434863,19.267509528421307,11.92603485286412,13.943036285958742,17.681539272856345,0,100,100,1.3768134392362636,1.8790789904303544,0.18259966395290697
build_p_otherpaved_100,45,11134,11.196075720066645,10.081853811079684,9.070323760560381,9.709965645280901,7.60704942616112,0,89.95889105418131,89.95889105418131,2.061796761938485,6.748569276584718,0.09554650097408429
build_p_otherpaved_200,46,11134,9.212581384346642,7.524352987803239,7.864225772053185,8.162223319045275,5.642208652671971,0,72.16479478905045,72.16479478905045,2.080231280259984,7.25057126068282,0.07130886973270892
build_p_otherpaved_300,47,11134,8.34635970378312,6.438760892625282,7.261831144806084,7.494907911430419,5.012603164931442,0,59.89726454014524,59.89726454014524,1.9671101455844369,6.6298867369720504,0.061020630275657045
build_p_shrub_10,48,11134,0.23238807077376153,2.3679669284462577,0,0,0,0,89.4262683736368,89.4262683736368,16.672813542721197,386.64788849113035,0.022441403999207573
build_p_shrub_100,49,11134,1.223597124038155,3.7349439806971514,0,0.3133451102632082,0,0,55.47349441038586,55.47349441038586,5.749406335906713,45.48539911207649,0.035396350252336554
build_p_shrub_200,50,11134,2.8047148864917153,5.681959706847722,0.06883142714880751,1.4092299837574271,0.102049473890822,0,66.56839716856015,66.56839716856015,3.4588030279442417,16.53578953298656,0.0538483674568273
build_p_shrub_300,51,11134,4.2614760062499,6.978002853892612,0.908787772828908,2.662458926562897,1.3473687519961388,0,64.28080429219044,64.28080429219044,2.5518832499554063,8.41550319538197,0.0661310676558216
parcel_Roll_ImpValue,52,10764,2104334.654960981,8473118.357024204,318311,454360.3236182072,325485.5562,0,63350373,63350373,5.834769974024466,34.904569025142095,81668.84776973922
parcel_Roll_HomeOwnersExemp,53,10764,2885.4515050167224,3444.727710826517,0,2731.8857408267536,0,0,7000,7000,0.3562884196937855,-1.872827629594703,33.202291195480996
parcel_Can_P,54,11134,30.043587172999338,17.712850857643602,27.866531069373462,28.531916583817218,17.290289707371944,0,100,100,0.8113577369172899,0.6226340575306293,0.16786604462204674
parcel_Grass_P,55,11134,16.232616583740157,11.083178510625615,14.234141332355696,15.284191952000713,10.923698719112895,0,63.721804511278194,63.721804511278194,0.7561873686995455,0.26449693717415723,0.10503613186670821
parcel_Soil_P,56,11134,21.12584022663725,17.433959232691993,15.834868546543621,19.107181786096707,16.415038109756097,0,96.58725048293626,96.58725048293626,0.9361954425300234,0.26677586717185253,0.16522296732550645
parcel_Water_P,57,11134,0.599659311399586,3.7923996811908487,0,0,0,0,87.08891708419385,87.08891708419385,7.876462796088664,76.20752459345542,0.03594086232779977
parcel_Build_P,58,11134,16.641452235707185,14.146612091493378,12.815025981524247,15.13284012937508,13.819533265183592,0,100,100,1.3234432934350673,3.3118137598605815,0.13406852661307464
parcel_Road_P,59,11134,1.9081297608449643,3.244959345401983,0,1.1723789806532365,0,0,32.213294375456535,32.213294375456535,2.436593784061821,7.817143145777399,0.030752728324188155
parcel_Paved_P,60,11134,8.861753728457787,9.240077836530343,6.344952167100196,7.322519346659689,7.353755361116606,0,69.33409545584452,69.33409545584452,1.818767328795683,4.660744842943509,0.08756892557184523
parcel_Shrub_P,61,11134,4.586960980213735,9.717468524009368,0,1.9947396944999731,0,0,74.8109247000739,74.8109247000739,2.6770066284608363,7.529485354545738,0.09209319369167315
parcel_Perv_P,62,11134,72.58866427499007,18.66774007743276,74.64101683270354,73.98037401718497,21.122233789423312,0,100,100,-0.6357366161982343,-0.006658806388319505,0.17691560291542938
parcel_Imperv_P,63,11134,27.411335725009934,18.66774007743276,25.35898316729646,26.019625982815036,21.122233789423312,0,100,100,0.6357366161982343,-0.006658806388319505,0.17691560291542938
parcel_year_built,64,10126,1966.6351965238,166.00998346178943,1981,1980.9771661318193,14.825999999999999,0,2015,2015,-11.654642351097749,135.09582536915607,1.6497390132590104
parcel_area,65,11134,546067.722036002,2984006.8503676006,48567.1160868406,164357.91835359912,60336.41882370768,830.386669158936,65882419.7356975,65881589.34902834,19.1124701286542,410.6976187723667,28279.66153625362
