polygon_id,a_tree,a_grass,a_soil,a_water,a_building,a_road,a_otherpaved,a_shrub,a_total,p_tree,p_grass,p_soil,p_water,p_building,p_road,p_otherpaved,p_shrub,Impervious Surface (%)
7121,16800.1875,14748.1875,4693.5,0,6006.9375,5130,7106.625,0,54485.4375,30.834271083902003,27.068127148653254,8.614228343123793,0,11.0248495297482,9.415359838121883,13.043164056450864,0,33.48337342432095
7122,22685.625,11491.875,1512,0,1642.5,0,558,0,37890,59.87232779097387,30.32957244655582,3.9904988123515435,0,4.334916864608076,0,1.4726840855106889,0,5.807600950118765
7123,2697.75,6766.3125,1162.6875,0,13532.0625,2177.4375,19102.5,0,45438.75,5.937113146818519,14.891062144095073,2.558801683585046,0,29.780886358009408,4.7920277296360485,42.040108937855905,0,76.61302302550136
7124,11998.6875,9986.625,2638.6875,0,5706,3275.4375,8065.125,0,41670.5625,28.794157746250725,23.965659210863784,6.332257933883182,0,13.693119693308676,7.860315060541839,19.354490355151793,0,40.907925109002306
7125,2607.75,6591.375,875.25,0,12201.75,2653.875,15260.625,0,40190.625,6.488453463960813,16.40027991602519,2.177746675997201,0,30.35969209237229,6.6032190342897135,37.970608817354794,0,74.9335199440168
7126,2898.5625,7701.75,2566.6875,0,17332.875,596.25,12720.375,0,43816.5,6.615230563828694,17.57728253055356,5.85781041388518,0,39.55787203450755,1.360788743966314,29.031015713258707,0,69.94967649173257
7127,17028.5625,15503.625,8715.9375,0,3719.25,3909.375,5519.8125,1352.8125,55749.375,30.544849157501762,27.80950459085864,15.634143880536778,0,6.671375239632732,7.012410453031985,9.901119967712642,2.4265967107254567,24.171449252882475
7128,10866.9375,26237.25,20126.8125,0,6053.0625,0,15586.875,21.9375,78892.875,13.774295207266816,33.25680551000328,25.51157186247808,0,7.672508448956893,0,19.7570122777247,0.027806693570236855,27.437150090931784
7129,1468.6875,12307.5,2019.9375,0,8253.5625,7111.6875,10865.25,0,42026.625,3.4946596354096955,29.28500682602993,4.806328131273925,0,19.638889632465133,16.92186203388923,25.853253740932086,0,62.41400540728645
7130,2927.25,7579.125,1503.5625,0,11617.875,2368.125,16092.5625,0,42088.5,6.954987704479847,18.007591147225487,3.572383192558538,0,27.603442745643108,5.626536940019245,38.23505827007377,0,71.46503795573614
7131,7395.75,10641.9375,15446.8125,0,8354.25,0,6943.5,0,48782.25,15.160739818274067,21.815183801485173,31.664821733314884,0,17.125593837922608,0,14.233660809003274,0,31.359254646925876
7132,8709.75,10913.0625,11330.4375,0,7211.8125,1191.9375,5491.125,0,44848.125,19.42054433713784,24.333375141101214,25.264016054182868,0,16.080521760943185,2.657719804339646,12.243822902295246,0,30.982064467578073
7133,1836.5625,7388.4375,1419.1875,0,21564.5625,3247.875,9871.875,0,45328.5,4.0516727886429065,16.299761739303086,3.130894470366326,0,47.57396009133327,7.165194083192692,21.77851682716172,0,76.51767100168769
7134,21169.125,10077.75,4865.0625,0,8019.5625,2656.6875,13032,0,59820.1875,35.387928197316334,16.84673756664504,8.132810516516686,0,13.406113947737126,4.441121987456158,21.78528778432866,0,39.63252371952194
7135,3861,8633.8125,2298.9375,0,12432.9375,5148,9591.75,0,41966.4375,9.200209095661265,20.573136568954656,5.478038253783158,0,29.625906416288018,12.266945460881686,22.85576420443122,0,64.74861608160091
7136,9286.3125,1657.6875,22205.25,0,2899.125,2287.6875,0,0,38336.0625,24.223438439980633,4.324094317198069,57.92261529206345,0,7.562396372866933,5.967455577890922,0,0,13.529851950757854
7137,14486.0625,18196.3125,10231.875,0,4617,757.6875,7532.4375,173.25,55994.625,25.87045185140538,32.49653426556567,18.272959234926567,0,8.245434271593034,1.353143270447833,13.45207240873566,0.3094046973258594,23.122191096152683
7138,7318.125,12514.5,21388.5,0,2113.3125,0,24206.625,170.4375,67711.5,10.80780221971157,18.482089453047116,31.587691898717353,0,3.121054030703795,0,35.749651093241184,0.25171130457898583,38.968793983659936
7139,3342.9375,12242.8125,2664,0,23440.5,8657.4375,18909.5625,0,69257.25,4.82684123322829,17.677300932393358,3.8465287027711903,0,33.8455540755661,12.50040609466879,27.303368961372275,0,73.64932913160716
7140,24649.875,12080.8125,995.625,0,70.3125,0,183.375,0,37980,64.90225118483413,31.80835308056872,2.6214454976303316,0,0.1851303317535545,0,0.4828199052132702,0,0.6679502369668247
7141,6780.375,18612.5625,4420.125,0,6594.75,210.9375,2827.125,708.1875,40154.0625,16.88590039924354,46.35287525390488,11.007914828045108,0,16.42361840722841,0.5253204454717377,7.040694823842545,1.7636758422637808,24.420329121866356
7142,13564.6875,17917.875,8378.4375,0,4536.5625,2543.0625,25117.3125,0,72057.9375,18.82469575263655,24.865928198402848,11.62736235685347,0,6.295715166701794,3.529191353832463,34.85710717157288,0,44.682013692107134
7143,6219,8759.25,16654.5,0,3786.1875,1.125,3130.875,0,38550.9375,16.13190340701831,22.721237323995037,43.20128401546655,0,9.82125921062231,0.0029182169694316772,8.121397825928357,0,17.9455752535201
7144,8490.375,10638.5625,4978.125,0,30346.3125,0,14803.3125,0,69256.6875,12.259285430017137,15.361061702525117,7.18793401720231,0,43.81715845130479,0,21.374560398950642,0,65.19171885025543
7145,20259,273.9375,18021.375,0,2449.125,0,0,0,41003.4375,49.40805267851018,0.6680842307428494,43.95088826394129,0,5.972974826805679,0,0,0,5.972974826805679
7146,3738.9375,6457.5,1807.3125,0,8338.5,3791.8125,16243.3125,0,40377.375,9.259981610988827,15.992867292636037,4.4760524922682565,0,20.651416789724443,9.390933660249088,40.22874815413335,0,70.27109860410687
7147,2903.625,7778.8125,2832.1875,0,11932.875,5619.375,17601.75,0,48668.625,5.96611266498694,15.98321814105083,5.819329187952197,0,24.51861954185063,11.546196343126605,36.1665241210328,0,72.23134000601004
7148,14271.75,21235.5,9628.875,0,3728.25,0,5349.9375,68.625,54282.9375,26.291410629721355,39.12002735666248,17.738308653616986,0,6.868180263825995,0,9.855652155891526,0.12642094028164927,16.745001608200784
7149,19836.5625,12789,3054.9375,0,2675.8125,0,1345.5,0,39701.8125,49.96387129680792,32.212635128433995,7.694705373967499,0,6.739774160184753,0,3.389014040605829,0,10.12878820079058
7150,10511.4375,9446.0625,5683.5,0,8421.1875,3833.4375,11189.25,0,49084.875,21.414819738259496,19.244344617359214,11.578923242648575,0,17.156379638330545,7.809814122985951,22.79571864041622,0,47.761912401732715
7151,677.25,6618.9375,1114.3125,0,16439.625,8323.3125,12179.25,0,45352.6875,1.493296290324581,14.594366651369889,2.4569933148945142,0,36.24840314038721,18.35241296339936,26.854527639624443,0,81.455343743411
7152,2784.9375,6472.6875,1284.75,0,20582.4375,4207.5,12575.25,0,47907.5625,5.8131479763763805,13.510784440348015,2.681726919419037,0,42.962815108783715,8.782538247484412,26.24898730758844,0,77.99434066385656
7153,11756.8125,6262.3125,18365.625,0,1296,0,933.75,0,38614.5,30.446626267334807,16.217515441090782,47.56147302179233,0,3.3562521850600167,0,2.4181330847220606,0,5.774385269782076
7154,4057.3125,13153.5,1675.6875,0,9123.1875,8017.3125,4489.875,0,40516.875,10.013883104262113,32.46425100652506,4.135776759683465,0,22.517006802721088,19.78758850478967,11.081493822018604,0,53.38608912952937
7155,30858.1875,115.3125,16293.9375,0,1516.5,0,0,0,48783.9375,63.25481107382937,0.23637390893262766,33.400209853909395,0,3.108605163328606,0,0,0,3.108605163328606
7156,21424.5,23342.0625,15800.0625,0,2394.5625,3207.9375,10944.5625,0,77113.6875,27.783005448935377,30.269674887483493,20.489310020351446,0,3.105236667614942,4.160010503971814,14.192762471642922,0,21.45800964322968
7157,4074.1875,7465.5,2590.875,0,13150.6875,3673.6875,14549.625,0,45504.5625,8.953360445999234,16.406047195816903,5.6936598390546,0,28.899711979430638,8.073228920726356,31.973991618972274,0,68.94693251912926
7158,4114.125,3704.0625,952.875,0,18912.375,0,11470.5,0,39153.9375,10.507563894435904,9.460255434079906,2.4336632809918544,0,48.30261324292097,0,29.295904147571367,0,77.59851739049233
7159,3310.875,6948,3165.1875,0,11225.8125,5557.5,17798.0625,0,48005.4375,6.896874963383054,14.473360439637698,6.5933937171179835,0,23.38446035410051,11.576813564088443,37.07509696167231,0,72.03637087986127
7160,11016.5625,7848,4506.1875,0,7045.875,0,10677.375,0,41094,26.808201927288657,19.097678493210687,10.965560665790626,0,17.14575120455541,0,25.98280770915462,0,43.12855891371003
7161,14358.9375,11975.625,6929.4375,0,8088.75,4368.375,15616.6875,302.0625,61639.875,23.294884196309614,19.42837327298279,11.241809786278768,0,13.122593126608384,7.086930335274041,25.335365297220346,0.4900439853260572,45.76917786235041
7162,3776.0625,5803.875,447.1875,0,8961.75,7273.6875,12384,0,38646.5625,9.77075904228222,15.017829852266939,1.1571210246706936,0,23.188996434029548,18.821046503165707,32.04424714358489,0,74.05429008078015
7163,45848.8125,6724.6875,14120.4375,0,131.625,0,4370.625,496.6875,71692.875,63.95170022125629,9.379854692673435,19.69573336262495,0,0.1835956501953646,0,6.0963171026409535,0.6927989706090041,6.323723443758839
7164,7650,10992.375,5831.4375,0,11319.1875,0,4298.625,708.1875,40799.8125,18.750086167675402,26.94221940358182,14.292804654433155,0,27.743234114127365,0,10.53589400686584,1.7357616533164213,38.95529926761512
7165,13341.9375,15157.6875,6652.125,0,7190.4375,6144.75,6319.6875,0,54806.625,24.343658271240017,27.656670156208307,12.137446887123591,0,13.119650224767534,11.211692017160333,11.530882443500214,0,35.86222468542808
7166,24024.375,10496.8125,10065.9375,0,3027.375,5848.875,10368,0,63831.375,37.637251273374574,16.444597190644885,15.769576481785016,0,4.7427695236081,9.163009570136943,16.242795960450486,0,30.148575054195526
7167,6188.625,15879.9375,4182.1875,0,17213.625,13111.3125,12477.9375,0,69053.625,8.962056662485134,22.996529870806928,6.056434401524902,0,24.92790928789039,18.987145859467912,18.069923917824735,0,61.98497906518303
7168,35043.75,17012.25,7922.25,0,209.8125,2505.375,4385.25,0,67078.6875,52.242748488482285,25.361632187570756,11.810383141441163,0,0.31278563701771894,3.734979161600322,6.537471383887766,0,10.585236182505806
7169,15184.6875,15760.6875,3802.5,0,7615.125,1001.25,10252.125,304.3125,53920.6875,28.161153360665143,29.22938899842477,7.052024327397531,0,14.122826234365057,1.8568939796993502,19.013342513483344,0.5643705859648024,35.19167418535849
7170,10674,16996.5,7424.4375,0,9529.875,6753.9375,2626.3125,0,54005.0625,19.76481371538085,31.472049495359812,13.747669489318708,0,17.64626232957327,12.50611921798998,4.863085752377382,0,35.015467299940624
7171,3415.5,4476.375,748.125,0,18990.5625,2520.5625,13061.25,0,43212.375,7.903985837390332,10.359011741428237,1.7312748952123087,0,43.94704641899455,5.832964515373201,30.225716591601365,0,80.00572752596912
7172,21421.125,13425.75,5117.0625,0,5549.625,3951.5625,5178.375,0,54643.5,39.201597628263194,24.56971094457712,9.364448653545253,0,10.15605698756485,7.231532570205057,9.476653215844518,0,26.86424277361443
7173,9371.25,16553.25,7416.5625,0,7710.1875,7220.25,4314.9375,0,52586.4375,17.820659556943745,31.478173435878787,14.10356520157883,0,14.661931605463863,13.73025126488175,8.20541893525303,0,36.59760180559864
7174,942.75,6850.125,1127.25,0,16404.1875,8675.4375,14564.25,0,48564,1.9412527798369161,14.105355819125279,2.3211638250555966,0,33.7784933283914,17.863926982950336,29.989807264640472,0,81.63222757598221
7175,21310.3125,5004,14426.4375,0,2760.1875,5378.625,3267,426.375,52572.9375,40.53475706964253,9.518205065105978,27.44080545242502,0,5.250205963857355,10.230786514449568,6.214223810491852,0.8110161240276901,21.8726066555202
7176,3803.625,6176.8125,250.3125,0,9039.375,10270.6875,10587.375,0,40128.1875,9.478686272585822,15.392702448870885,0.623782222907526,0,22.526247914885268,25.59469574846858,26.38388539228192,0,74.50482905563577
7177,14725.125,8051.0625,474.1875,0,4785.1875,1870.3125,11098.125,0,41004,35.91143546971027,19.634822212467075,1.156442054433714,0,11.67005048287972,4.56129280070237,27.06595697980685,0,43.29730026338894
7178,14347.6875,12577.5,7295.0625,0,6393.375,7623,3702.9375,0,51939.5625,27.623812772777978,24.21564486608835,14.045290620228077,0,12.309258477100189,14.676673489500416,7.129319774304991,0,34.11525174090559
7179,42426.5625,5330.25,3754.6875,108,694.6875,3747.9375,1717.3125,339.1875,58118.625,72.99994192911481,9.171328468283619,6.460385977816922,0.1858268326203519,1.1952923869069512,6.448771800778149,2.9548402082809084,0.5836123961982926,10.681088883903753
7180,17056.6875,10115.4375,10337.0625,0,5478.75,7137.5625,4030.3125,10.6875,54166.5,31.489366121126526,18.67471130680402,19.08386641189665,0,10.114646506604636,13.177079006396944,7.440599817230206,0.019730829941015205,30.738390269742517
7181,11593.125,15382.6875,5046.1875,0,8659.125,0,1917.5625,0,42598.6875,27.214746933224177,36.11070763623879,11.845875533137026,0,20.327210785543567,0,4.501459111856439,0,24.828669897400008
7182,9161.4375,15521.0625,6618.9375,0,6393.375,10957.5,5479.3125,0,54131.625,16.92437184363115,28.672818338632915,12.227487166697841,0,11.810794521686722,20.24232599704886,10.122202132302514,0,42.175322651038094
7183,2507.625,5149.6875,3241.6875,0,9237.375,5029.3125,18407.25,0,43572.9375,5.755005615584214,11.818545628235416,7.439680879903953,0,21.19979861353162,11.542284703664976,42.24468455907982,0,74.98676787627642
7184,12503.8125,15507.5625,8055.5625,0,6504.75,4695.1875,3224.8125,2018.25,52509.9375,23.81227839016186,29.53262418185129,15.341024734603806,0,12.38765519383831,8.941521783376718,6.141337532538484,3.8435581836295274,28.568563884896896
7185,2532.9375,5598,114.1875,0,14829.1875,6424.875,13505.0625,0,43004.25,5.88997017736619,13.017318055773558,0.2655260817244807,0,34.48307434730288,14.940093130330142,31.404018207502748,0,80.82718568513577
7186,4087.125,5881.5,3330,0,12161.8125,2530.125,17439.1875,0,45429.75,8.996582635827846,12.94636224060225,7.329998514189491,0,26.770590857312666,5.56931306027438,38.387152691793375,0,70.72705660938041
7187,7356.375,8678.25,2435.625,0,10419.1875,0,11481.1875,0,40370.625,18.22209836979239,21.496446983419258,6.033161488086945,0,25.808833774557616,0,28.439459384143795,0,54.24829315870141
7188,30422.8125,5831.4375,2801.25,1730.8125,2028.9375,0,694.125,106.3125,43615.6875,69.75199576987065,13.370046041346937,6.422574446407614,3.968325616786391,4.651852616102865,0,1.5914572021821276,0.24374830730342154,6.51784632369771
7189,4260.375,7100.4375,3417.75,0,14730.75,5075.4375,9042.75,0,43627.5,9.765342960288809,16.275141825683342,7.833935018050542,0,33.7648272305312,11.633574007220217,20.72717895822589,0,66.1255801959773
7190,3659.0625,6143.0625,1126.6875,0,10910.8125,8684.4375,10541.8125,0,41065.875,8.910226556721366,14.959044462099005,2.743610114237186,0,26.569049119250472,21.147576911486727,25.670492836205245,0,73.38711886694244
7191,6356.8125,6225.75,748.125,0,19879.3125,2099.8125,10068.1875,0,45378,14.008577945259818,13.719754065846887,1.6486513288377629,0,43.80826061086871,4.62738000793336,22.187376041253472,0,70.62301666005554
7192,14936.0625,16958.8125,3150.5625,0,8622.5625,4550.0625,4558.5,27.5625,52804.125,28.285787331955596,32.116453970215396,5.966508298357373,0,16.329335066152503,8.61686942071287,8.632848286000383,0.05219762660587596,33.596589395150545
7193,16931.8125,13191.1875,2669.0625,0,15118.875,9284.625,12233.8125,0,69429.375,24.387102001134245,18.999432876934293,3.8442842096734995,0,21.77590537146561,13.372761889329984,17.620513651462367,0,52.769180912257966
7194,8876.25,14753.25,3104.4375,0,2898.5625,0,11206.125,0,40838.625,21.73493843144817,36.1257265640065,7.601718960910167,0,7.0976006170628905,0,27.440015426572273,0,34.53761604363516
7195,12051.5625,17388.5625,11170.6875,0,4850.4375,4362.75,6645.375,0,56469.375,21.34176710827772,30.79290766012551,19.781850781950393,0,8.589500946309393,7.72586911046917,11.768104392867816,0,28.083474449646378
7196,16607.25,14774.0625,17710.3125,0,5767.3125,0,5286.375,0,60145.3125,27.61187748421791,24.56394669160627,29.44587327566051,0,9.5889642272621,0,8.789338321253215,0,18.378302548515315
7197,4934.8125,7281,450.5625,0,11502.5625,10623.375,8769.9375,0,43562.25,11.328185527607044,16.71401270595527,1.034295749186509,0,26.404886111254584,24.386653581943083,20.13196632405351,0,70.92350601725117
7198,16088.625,13978.6875,19802.25,0,5086.6875,4141.125,8718.75,0,67816.125,23.72389310064531,20.612630845540053,29.199913737330167,0,7.500705031436107,6.106401685439857,12.856455599608498,0,26.463562316484463
7199,13748.0625,13674.375,4841.4375,0,7208.4375,7048.6875,5333.0625,0,51854.0625,26.51299018278462,26.37088463415957,9.336659977219721,0,13.901393936106743,13.59331778488908,10.284753484840268,0,37.77946520583609
7200,2064.9375,6003.5625,41.625,0,14853.375,8290.6875,11940.1875,0,43194.375,4.78057038676911,13.898945175153015,0.09636671441593958,0,34.38729001172028,19.19390545643964,27.642922255502018,0,81.22411772366193
7201,27505.125,2886.1875,18445.5,806.0625,1954.125,0,0,0,51597,53.307605093319374,5.593711843711844,35.74917146345718,1.562227455084598,3.7872841444270016,0,0,0,3.8473891134614324
7202,13313.25,24035.0625,9213.75,0,6161.0625,3779.4375,10586.8125,2098.125,69187.5,19.242276422764228,34.7390243902439,13.317073170731708,0,8.904878048780487,5.4626016260162595,15.301626016260162,3.032520325203252,30.596964869623545
7203,38304,20618.4375,6789.375,0,4633.875,541.6875,3121.875,0,74009.25,51.755692700574585,27.85927096950719,9.173684370534763,0,6.261210591919253,0.731918645304472,4.21822272215973,0,11.211351959383457
7204,2187,12836.8125,12508.875,0,6572.8125,291.375,5778.5625,2093.625,42269.0625,5.173996939250782,30.369286046975848,29.59345265819416,0,15.549936788874842,0.6893339543549138,13.670902921019362,4.953090691330095,31.46885457065651
7205,9794.25,26352,5137.875,0,6818.625,518.0625,9623.25,279.5625,58523.625,16.735549105169067,45.02796947386633,8.779146882989561,0,11.651063993387286,0.8852194306145595,16.443359412544932,0.47769170142826933,29.11874064416437
7206,13546.125,15274.6875,7439.0625,0,4951.125,5274,2055.9375,2188.6875,50729.625,26.70259242010955,30.109994899430063,14.664138558091055,0,9.759829685317012,10.396292107422438,4.052735457831592,4.314416871798284,25.30042296772698
7207,21003.75,17981.4375,6020.4375,0,6103.6875,4816.6875,17364.9375,0,73290.9375,28.658045205111478,24.53432595264592,8.214436471084847,0,8.328024866648759,6.572009670363406,23.69315783414559,0,38.593192371157755
7208,10576.125,17793.5625,3140.4375,0,9549.5625,2437.875,12552.1875,41.0625,56090.8125,18.855360670698076,31.72277545453634,5.598844730587563,0,17.02518126297422,4.346300029082303,22.37833067581255,0.07320717630895435,43.78186343382441
7209,22710.375,734.0625,28083.9375,0,2635.3125,0,0,0,54163.6875,41.9291522572203,1.355266847368913,51.850120987423544,0,4.865459907987247,0,0,0,4.865459907987247
7210,19602,12909.375,15024.375,0,8535.375,7.875,3607.3125,210.375,59896.6875,32.72635068508588,21.552736117502324,25.08381619601251,0,14.250161997689773,0.013147638590197495,6.02255759135261,0.3512297737667045,20.35736836649106
7211,21395.8125,28395,1719,0,2755.6875,3761.4375,7821,0,65847.9375,32.4927603085518,43.122079563995456,2.610560125744257,0,4.184926065451936,5.71230875682325,11.877365179433298,0,21.77460000170848
7212,9354.9375,5510.8125,4140.5625,0,4435.3125,19995.75,4492.125,140.625,48070.125,19.461021788480892,11.464111025298978,8.613587961337734,0,9.226754663109364,41.597041821713596,9.344941374710384,0.2925413653490604,60.34527274434326
7213,26742.375,21550.5,6114.375,0,5896.125,3443.0625,7604.4375,0,71350.875,37.480093972218285,30.20355391577188,8.569446415338284,0,8.263563691405325,4.825536477303186,10.657805527963042,0,23.746905696671554
7214,6091.3125,7472.8125,923.0625,0,12147.75,8733.375,6588.5625,0,41956.875,14.518031907762435,17.810698485051617,2.2000268132457435,0,28.95294275372034,20.815122670599276,15.70317736962059,0,65.4712427939402
7215,25927.3125,19485.5625,4771.125,0,6798.375,4648.5,7889.625,0,69520.5,37.29448507994045,28.028513172373614,6.862903747815392,0,9.778950093857208,6.68651692666192,11.348630979351414,0,27.81409799987054
7216,22189.5,20327.0625,4514.625,0,6296.625,4482,8640,0,66449.8125,33.392870747377955,30.590097601855536,6.794037229224688,0,9.475760371784345,6.744940025225805,13.002294024531672,0,29.22299442154182
7217,4379.0625,7585.3125,370.6875,0,16488.5625,7138.6875,9282.375,0,45244.6875,9.678622490209486,16.765089824081556,0.8192950829862622,0,36.44309069434947,15.777957356872008,20.51594455150121,0,72.7369926027227
7218,16909.875,28884.9375,8971.3125,0,3485.25,2361.9375,7251.75,649.6875,68514.75,24.68063446192243,42.15871399954024,13.093987061180258,0,5.086860858428294,3.447341630816722,10.584217267084824,0.948244721027224,19.301444686653017
7219,12101.625,14167.125,1983.375,0,1987.3125,0,14334.75,0,44574.1875,27.14940120893959,31.78324899360196,4.449604381459562,0,4.458437969284353,0,32.159307446714536,0,36.61774541599889
7220,7319.8125,14154.75,3094.875,0,17808.1875,15176.25,14483.25,0,72037.125,10.161166898318056,19.64924335889307,4.296222260396982,0,24.72084706323302,21.067262192931768,20.1052582262271,0,65.8933674823919
7221,26233.875,13733.4375,7192.125,0,3718.6875,2937.9375,6574.5,0,60390.5625,43.44035543633163,22.7410325909781,11.909352558191522,0,6.157729529344921,4.864895073630089,10.886634811523738,0,21.909259414498745
7222,12959.4375,17674.875,3129.75,0,2661.1875,5957.4375,22548.375,0,64931.0625,19.95876395831348,27.220985333483494,4.820112099659543,0,4.0984813701454526,9.175019275250579,34.726637963147454,0,48.00013860854349
7223,33145.3125,17511.75,7886.25,0,3641.0625,2032.875,3917.8125,0,68135.0625,48.64648432662698,25.70152482064576,11.574437170289526,0,5.343889572274187,2.9835960009576565,5.750068109205888,0,14.077553682437733
7224,18695.25,12094.875,11372.625,0,5822.4375,1334.8125,4082.625,0,53402.625,35.0081105563631,22.648465314205062,21.29600370768291,0,10.902905053824602,2.4995260064463123,7.644989361478018,0,21.04742042174893
7225,26049.9375,11792.8125,7694.4375,0,7607.25,1085.0625,6649.875,0,60879.375,42.78942991776772,19.370784440543286,12.638824725122424,0,12.495611198373833,1.7823154393421419,10.923034278850597,0,25.200960916566572
7226,3965.0625,8035.3125,2352.375,0,13020.75,6238.6875,12724.875,0,46337.0625,8.557000133532418,17.34100537771465,5.0766597472595505,0,28.1000764776576,13.463709530572853,27.461548733262926,0,69.02533474149338
7227,13671.5625,24437.8125,5551.3125,0,4670.4375,2788.875,18039.375,201.375,69360.75,19.7108054627437,35.23291270639374,8.003535861420183,0,6.733545268757907,4.020825899373925,26.00804489570831,0.2903299056022318,36.86945912972753
7228,9916.875,8483.625,2602.6875,0,9136.125,2740.5,7491.9375,0,40371.75,24.56389678426127,21.013765813966447,6.446803767485927,0,22.62999498411637,6.7881625146296605,18.55737613554032,0,47.97553363428635
7229,25219.6875,18281.25,816.1875,0,3738.375,3159,14599.6875,0,65814.1875,38.319530268454656,27.7770655453279,1.2401391417314085,0,5.680196234284591,4.799876926232661,22.183191883968785,0,32.66326504448604
7230,2730.9375,5243.0625,2237.0625,0,6963.75,7101.5625,16085.25,0,40361.625,6.766173314379687,12.990216573292082,5.542548150625749,0,17.253393539036153,17.59483791844357,39.852830504222766,0,74.7010619617025
7231,12576.9375,29858.0625,3033,0,6247.6875,4466.25,8268.1875,154.125,64604.25,19.467662731167067,46.21687040713266,4.694737575314317,0,9.670706648556402,6.91324487166092,12.798209870093686,0.23856789607494866,29.452425421983282
7232,4816.125,8452.6875,1299.375,0,13466.25,10095.75,7261.875,0,45392.0625,10.610059853526153,18.62151009331202,2.8625599464664115,0,29.666530354288263,22.241223341635997,15.998116410771157,0,67.90587010669542
7233,6178.5,10232.4375,4624.3125,0,16343.4375,8766,26051.625,0,72196.3125,8.557916306321047,14.17307497526276,6.40519209343275,0,22.63749620176238,12.141894366142315,36.084426057078744,0,70.86381662498344
7234,20973.375,16836.1875,635.625,0,1983.9375,324.5625,19067.0625,0,59820.75,35.06036784894874,28.144393876706665,1.062549366231617,0,3.3164704554857636,0.542558393199684,31.87366005942754,0,35.73268890811298
7235,13289.625,6521.0625,1380.375,0,5715,17435.25,5699.8125,0,50041.125,26.557406533126503,13.031406668015558,2.758481149254738,0,11.42060655111171,34.84184258447427,11.39025651401722,0,57.6527056496032
7236,19343.8125,12485.25,8098.875,0,2587.5,7655.0625,15859.125,0,66029.625,29.295657063022844,18.908558090402604,12.265517182628253,0,3.918695585504234,11.59337570067981,24.018196377762255,0,39.5302676639463
7237,9555.75,15786.5625,2829.9375,0,9570.375,4332.9375,10974.375,0,53049.9375,18.012745066853284,29.757928555523744,5.334478480771066,0,18.040313431094994,8.167658067457667,20.686876398299244,0,46.89484789685191
7238,4871.25,6869.25,1146.375,0,16535.8125,2439,11698.875,0,43560.5625,11.182706834880749,15.76942446507664,2.631680892550458,0,37.960511873555355,5.599101251275164,26.856574682661638,0,70.41618780749216
7239,14436.5625,12071.25,2140.3125,0,10090.125,0,6630.75,0,45369,31.820323348541958,26.606824042848643,4.717565959135092,0,22.24013092640349,0,14.615155723070819,0,36.85528664947431
7240,7515.5625,4688.4375,4849.875,0,5135.0625,16829.4375,8892,88.875,47999.25,15.657666526039469,9.767730745792903,10.104064126001969,0,10.69821403459429,35.06187596681198,18.525289457647776,0.18515914311161114,64.40463052105102
7241,7462.125,28054.6875,12059.4375,0,1722.9375,4759.3125,11001.375,196.875,65256.75,11.435023963038306,42.99124228528083,18.479984829155605,0,2.640244112677999,7.293211047133055,16.85860083439644,0.30169292831776023,26.873130328024764
7242,13642.3125,18955.125,5854.5,0,5303.25,7727.625,3626.4375,0,55109.25,24.75503204997346,34.395541583309516,10.62344343281754,0,9.623157636875842,14.022373739435757,6.580451557587883,0,30.22598293389948
7243,15479.4375,11254.5,2342.8125,0,17104.5,15054.1875,8038.6875,0,69274.125,22.345193822368742,16.246325738506258,3.3819445572210403,0,24.69103723792975,21.73132825567988,11.604170388294332,0,58.02653588190396
7244,3463.875,6724.125,1662.75,0,10307.8125,6152.0625,16867.125,0,45177.75,7.667214502714279,14.883709348075103,3.680462174411076,0,22.81612630111061,13.617461028935704,37.33502664475323,0,73.76861397479955
7245,38744.4375,300.375,6429.9375,0,1184.0625,6269.0625,0,7454.25,60382.125,64.16540905110577,0.4974568218657426,10.648743316006186,0,1.960948707916457,10.382315130512549,0,12.345126972593297,14.081663017833232
7246,672.75,5501.25,3821.625,0,16071.75,3607.875,15671.25,0,45346.5,1.4835764612483875,12.131586781780292,8.427607422844101,0,35.44209586186365,7.956236975290265,34.558896496973304,0,77.95722933412722
7247,8600.0625,12299.0625,1747.125,0,2036.25,5526,43359.1875,0,73567.6875,11.689999770619403,16.718022433422284,2.3748537698700942,0,2.7678591908981782,7.511449914746879,58.93781492044317,0,69.21712402608821
7248,13341.9375,17632.125,4980.375,0,4907.8125,7579.6875,1817.4375,526.5,50785.875,26.270961167844405,34.71856101721197,9.806614536029949,0,9.663735241344174,14.924794541789424,3.578627915734444,1.0367055800456328,28.462227196418578
7249,19370.8125,7261.875,2061,0,5298.75,0,4413.375,0,38405.8125,50.437189683202256,18.908270720740514,5.366375206877865,0,13.796739751307175,0,11.491424637872196,0,25.288164389179375
7250,17837.4375,34747.875,3550.5,0,1330.875,3566.8125,6850.6875,1038.375,68922.5625,25.88040382276849,50.415819928343495,5.151433538182797,0,1.9309714434950092,5.17510140456545,9.939687747390414,1.506582115254348,17.306497186844876
7251,27560.8125,14490.5625,2320.875,0,3358.125,8214.75,11994.1875,0,67939.3125,40.56681100504218,21.32868580323064,3.4161002144377015,0,4.9428304120681235,12.091305751732474,17.654266813488874,0,34.68840297728947
7252,17322.75,13265.4375,2997,0,7022.25,6865.3125,6190.3125,0,53663.0625,32.280584060963726,24.719866668064274,5.584847119002945,0,13.085816710516662,12.793366945839141,11.535518495613253,0,37.41470215196906
