OBJECTID,IN_FID,Near_exp_dist,Near_exp_rank
20011,10006,1764.782014,1
20012,10006,2059.049295,2
20013,10007,942.768768,1
20014,10007,1235.839113,2
20015,10008,1029.007439,1
20016,10008,1316.379666,2
20017,10009,924.251249,1
20018,10009,974.476283,2
20019,10010,1362.470038,1
20020,10010,1362.522705,2
20021,10011,392.317282,1
20022,10011,443.368885,2
20023,10012,1222.728397,1
20024,10012,1231.569461,2
20025,10013,1686.870992,1
20026,10013,1704.713982,2
20027,10014,584.574030,1
20028,10014,762.681518,2
20029,10015,380.799746,1
20030,10015,460.815266,2
20031,10016,997.928701,1
20032,10016,1034.750843,2
20033,10017,1128.447995,1
20034,10017,1403.557832,2
20035,10018,566.230984,1
20036,10018,739.469570,2
20037,10019,522.974993,1
20038,10019,719.628797,2
20039,10020,457.211881,1
20040,10020,670.083908,2
20041,10021,1400.890161,1
20042,10021,1416.095423,2
20043,10022,1071.256645,1
20044,10022,1099.179541,2
20045,10023,1380.245739,1
20046,10023,1648.479706,2
20047,10024,1419.263316,1
20048,10024,1420.143366,2
20049,10025,1430.983782,1
20050,10025,1450.175043,2
20051,10026,1237.313129,1
20052,10026,1486.613147,2
20053,10027,226.170899,1
20054,10027,350.027679,2
20055,10028,514.738927,1
20056,10028,587.952836,2
20057,10029,718.954283,1
20058,10029,889.203382,2
20059,10030,1290.691527,1
20060,10030,1298.711100,2
20061,10031,1867.057255,1
20062,10031,2134.755564,2
20063,10032,653.849984,1
20064,10032,828.861766,2
20065,10033,191.968683,1
20066,10033,320.342602,2
20067,10034,780.878066,1
20068,10034,943.393827,2
20069,10035,628.153966,1
20070,10035,764.425867,2
20071,10036,585.083979,1
20072,10036,780.878435,2
20073,10037,1143.423233,1
20074,10037,1166.279653,2
20075,10038,343.482808,1
20076,10038,505.384973,2
20077,10039,502.216085,1
20078,10039,545.635275,2
20079,10040,1477.261740,1
20080,10040,1479.339623,2
20081,10041,593.405763,1
20082,10041,604.213141,2
20083,10042,840.283074,1
20084,10042,978.184633,2
20085,10043,1217.833252,1
20086,10043,1233.387512,2
20087,10044,399.317039,1
20088,10044,552.027308,2
20089,10045,1755.131458,1
20090,10045,1775.864964,2
20091,10046,532.791181,1
20092,10046,744.017144,2
20093,10047,913.116650,1
20094,10047,1041.502703,2
20095,10048,1359.831405,1
20096,10048,1364.746769,2
20097,10049,1667.888864,1
20098,10049,1882.810262,2
20099,10050,366.256619,1
20100,10050,485.198046,2
20101,10051,1371.976871,1
20102,10051,1575.663996,2
20103,10052,650.835607,1
20104,10052,846.736453,2
20105,10053,983.974982,1
20106,10053,1097.086989,2
20107,10054,1532.745514,1
20108,10054,1535.741809,2
20109,10055,575.366906,1
20110,10055,787.000299,2
20111,10056,1955.619908,1
20112,10056,2186.558961,2
20113,10057,928.408058,1
20114,10057,1050.657313,2
20115,10058,1573.674467,1
20116,10058,1777.611133,2
20117,10059,1012.687145,1
20118,10059,1141.919150,2
20119,10060,8.870977,1
20120,10060,219.160824,2
20121,10061,1057.387627,1
20122,10061,1158.585003,2
20123,10062,854.310050,1
20124,10062,959.503894,2
20125,10063,1103.008570,1
20126,10063,1238.585823,2
20127,10064,1701.462078,1
20128,10064,1711.167363,2
20129,10065,616.417523,1
20130,10065,828.090540,2
20131,10066,646.008036,1
20132,10066,856.437922,2
20133,10067,1757.504230,1
20134,10067,1964.627150,2
20135,10068,239.280936,1
20136,10068,600.456372,2
20137,10069,725.185431,1
20138,10069,924.318726,2
20139,10070,765.880466,1
20140,10070,956.578306,2
20141,10071,479.662852,1
20142,10071,599.795134,2
20143,10072,706.220396,1
20144,10072,710.028732,2
20145,10073,815.214914,1
20146,10073,999.434344,2
20147,10074,1597.895994,1
20148,10074,1600.484474,2
20149,10075,1120.697166,1
20150,10075,1206.255384,2
20151,10076,1215.419647,1
20152,10076,1344.436263,2
20153,10077,1611.562637,1
20154,10077,1620.154115,2
20155,10078,1463.394293,1
20156,10078,1479.788290,2
20157,10079,693.531057,1
20158,10079,901.144812,2
20159,10080,0.000000,1
20160,10080,141.991425,2
20161,10081,882.154557,1
20162,10081,1060.384607,2
20163,10082,265.430208,1
20164,10082,587.849156,2
20165,10083,1542.136615,1
20166,10083,1690.254612,2
20167,10084,1187.245063,1
20168,10084,1265.555513,2
20169,10085,2018.675257,1
20170,10085,2214.620059,2
20171,10086,946.336877,1
20172,10086,1117.704100,2
20173,10087,666.098554,1
20174,10087,759.021338,2
20175,10088,1259.140012,1
20176,10088,1337.678061,2
20177,10089,1319.280256,1
20178,10089,1427.345711,2
20179,10090,704.152683,1
20180,10090,915.739674,2
20181,10091,1658.356846,1
20182,10091,1661.542093,2
20183,10092,1838.364640,1
20184,10092,2004.540234,2
20185,10093,288.810935,1
20186,10093,358.317031,2
20187,10094,1534.137975,1
20188,10094,1554.074459,2
20189,10095,1007.331532,1
20190,10095,1168.255088,2
20191,10096,764.798799,1
20192,10096,974.268894,2
20193,10097,1328.867731,1
20194,10097,1402.274058,2
20195,10098,706.664410,1
20196,10098,919.639746,2
20197,10099,668.485026,1
20198,10099,802.410603,2
20199,10100,1886.401422,1
20200,10100,1971.800861,2
20201,10101,136.352237,1
20202,10101,702.514730,2
20203,10102,1384.355315,1
20204,10102,1438.192347,2
20205,10103,1421.467991,1
20206,10103,1503.278478,2
20207,10104,1070.515286,1
20208,10104,1218.662349,2
20209,10105,1686.097570,1
20210,10105,1713.600577,2
20211,10106,421.242104,1
20212,10106,697.140440,2
20213,10107,1652.615735,1
20214,10107,1768.395806,2
20215,10108,1146.746155,1
20216,10108,1284.253847,2
20217,10109,760.232918,1
20218,10109,971.806789,2
20219,10110,180.941822,1
20220,10110,702.173865,2
20221,10111,1577.691450,1
20222,10111,1610.210407,2
20223,10112,2088.894896,1
20224,10112,2249.022744,2
20225,10113,960.623516,1
20226,10113,1153.908931,2
20227,10114,214.696071,1
20228,10114,285.971053,2
20229,10115,750.253522,1
20230,10115,963.423105,2
20231,10116,876.529774,1
20232,10116,1077.647782,2
20233,10117,468.032667,1
20234,10117,821.284533,2
20235,10118,1659.086401,1
20236,10118,1748.072486,2
20237,10119,823.562417,1
20238,10119,1034.297772,2
20239,10120,890.248832,1
20240,10120,1088.830948,2
20241,10121,1927.044447,1
20242,10121,2062.963921,2
20243,10122,598.940880,1
20244,10122,669.820051,2
20245,10123,997.659253,1
20246,10123,1191.731134,2
20247,10124,1215.509169,1
20248,10124,1347.212119,2
20249,10125,1734.499978,1
20250,10125,1835.267533,2
20251,10126,195.566956,1
20252,10126,269.507495,2
20253,10127,1485.194456,1
20254,10127,1552.558230,2
20255,10128,920.183715,1
20256,10128,1019.322621,2
20257,10129,1008.482295,1
20258,10129,1082.265408,2
20259,10130,1515.393527,1
20260,10130,1568.586778,2
20261,10131,0.000000,1
20262,10131,141.991425,2
20263,10132,1002.197105,1
20264,10132,1190.800383,2
20265,10133,1266.418693,1
20266,10133,1386.103344,2
20267,10134,1101.764281,1
20268,10134,1157.569051,2
20269,10135,1574.234794,1
20270,10135,1636.157756,2
20271,10136,641.001771,1
20272,10136,883.272792,2
20273,10137,1616.878233,1
20274,10137,1708.203923,2
20275,10138,31.960720,1
20276,10138,879.476785,2
20277,10139,17.500690,1
20278,10139,814.295580,2
20279,10140,383.067237,1
20280,10140,812.843238,2
20281,10141,1063.080236,1
20282,10141,1247.501471,2
20283,10142,1208.623078,1
20284,10142,1240.225089,2
20285,10143,1745.447469,1
20286,10143,1824.400387,2
20287,10144,1327.048326,1
20288,10144,1440.071737,2
20289,10145,507.467062,1
20290,10145,556.916048,2
20291,10146,1668.208395,1
20292,10146,1769.440624,2
20293,10147,2177.434267,1
20294,10147,2294.451176,2
20295,10148,1613.818484,1
20296,10148,1709.344706,2
20297,10149,1387.935091,1
20298,10149,1496.793523,2
20299,10150,120.678119,1
20300,10150,806.344909,2
20301,10151,1920.521056,1
20302,10151,1973.574875,2
20303,10152,1133.006310,1
20304,10152,1313.306452,2
20305,10153,1531.163787,1
20306,10153,1613.844400,2
20307,10154,1996.325040,1
20308,10154,2091.232279,2
20309,10155,1745.528792,1
20310,10155,1854.830240,2
20311,10156,1317.683884,1
20312,10156,1352.466442,2
20313,10157,1788.922188,1
20314,10157,1900.846293,2
20315,10158,1568.940208,1
20316,10158,1662.065139,2
20317,10159,1451.734953,1
20318,10159,1491.525189,2
20319,10160,1623.444159,1
20320,10160,1637.896831,2
20321,10161,1198.809604,1
20322,10161,1374.260093,2
20323,10162,359.331720,1
20324,10162,363.659974,2
20325,10163,559.967440,1
20326,10163,661.023619,2
20327,10164,22.491247,1
20328,10164,203.050218,2
20329,10165,1458.105189,1
20330,10165,1508.759217,2
20331,10166,1277.896385,1
20332,10166,1451.444363,2
20333,10167,1471.511645,1
20334,10167,1553.133061,2
20335,10168,630.736633,1
20336,10168,967.750197,2
20337,10169,1882.800080,1
20338,10169,2000.686932,2
20339,10170,0.000000,1
20340,10170,916.955264,2
20341,10171,1473.985652,1
20342,10171,1558.945613,2
20343,10172,1382.940727,1
20344,10172,1456.087608,2
20345,10173,1637.422758,1
20346,10173,1744.378881,2
20347,10174,1833.588015,1
20348,10174,1865.270014,2
20349,10175,1524.344742,1
20350,10175,1619.773072,2
20351,10176,523.671952,1
20352,10176,697.764486,2
20353,10177,1430.751544,1
20354,10177,1499.261053,2
20355,10178,1331.665216,1
20356,10178,1440.139443,2
20357,10179,2230.117614,1
20358,10179,2308.963335,2
20359,10180,379.114326,1
20360,10180,904.673544,2
20361,10181,27.566862,1
20362,10181,107.481751,2
20363,10182,1444.248436,1
20364,10182,1527.547590,2
20365,10183,504.513129,1
20366,10183,515.213483,2
20367,10184,2083.785749,1
20368,10184,2130.925953,2
20369,10185,115.410311,1
20370,10185,913.164536,2
20371,10186,515.951408,1
20372,10186,649.241203,2
20373,10187,1398.938747,1
20374,10187,1399.362526,2
20375,10188,457.477480,1
20376,10188,788.258582,2
20377,10189,1395.509226,1
20378,10189,1469.779547,2
20379,10190,1688.616298,1
20380,10190,1707.272151,2
20381,10191,481.900482,1
20382,10191,722.705722,2
20383,10192,1431.131898,1
20384,10192,1519.187397,2
20385,10193,894.145349,1
20386,10193,1162.132562,2
20387,10194,988.095904,1
20388,10194,1226.831468,2
20389,10195,1479.121391,1
20390,10195,1576.999389,2
20391,10196,1091.456400,1
20392,10196,1288.228856,2
20393,10197,1384.629361,1
20394,10197,1460.961731,2
20395,10198,1370.514231,1
20396,10198,1425.137879,2
20397,10199,1564.129105,1
20398,10199,1672.276853,2
20399,10200,1087.614641,1
20400,10200,1294.514118,2
20401,10201,422.113343,1
20402,10201,835.355131,2
20403,10202,1459.084190,1
20404,10202,1552.199060,2
20405,10203,538.518742,1
20406,10203,553.715936,2
20407,10204,1187.458024,1
20408,10204,1363.583398,2
20409,10205,1900.507974,1
20410,10205,1907.646688,2
20411,10206,29.155990,1
20412,10206,824.570216,2
20413,10207,1719.722949,1
20414,10207,1836.766238,2
20415,10208,1339.768950,1
20416,10208,1398.750356,2
20417,10209,630.596468,1
20418,10209,1056.841752,2
20419,10210,398.653240,1
20420,10210,893.650380,2
20421,10211,2296.400082,1
20422,10211,2337.917741,2
20423,10212,1353.715306,1
20424,10212,1436.942101,2
20425,10213,0.000000,1
20426,10213,5.105954,2
20427,10214,1445.012312,1
20428,10214,1545.859485,2
20429,10215,1060.004828,1
20430,10215,1272.689990,2
20431,10216,1079.956516,1
20432,10216,1293.131921,2
20433,10217,1375.551915,1
20434,10217,1466.334035,2
20435,10218,379.877063,1
20436,10218,914.448320,2
20437,10219,1070.144579,1
20438,10219,1281.956319,2
20439,10220,2142.132487,1
20440,10220,2147.242517,2
20441,10221,1608.582336,1
20442,10221,1727.084500,2
20443,10222,1563.651844,1
20444,10222,1675.830381,2
20445,10223,1731.846113,1
20446,10223,1796.576693,2
20447,10224,1080.476652,1
20448,10224,1291.424397,2
20449,10225,1157.964735,1
20450,10225,1363.649518,2
20451,10226,1275.993473,1
20452,10226,1464.736875,2
20453,10227,424.838901,1
20454,10227,495.303211,2
20455,10228,496.784779,1
20456,10228,559.235893,2
20457,10229,1294.856013,1
20458,10229,1357.562168,2
20459,10230,0.000000,1
20460,10230,5.105954,2
20461,10231,1678.167753,1
20462,10231,1794.271998,2
20463,10232,146.025160,1
20464,10232,795.859789,2
20465,10233,1282.431811,1
20466,10233,1350.230600,2
20467,10234,1208.531084,1
20468,10234,1410.854806,2
20469,10235,1376.043696,1
20470,10235,1477.633810,2
20471,10236,1679.647631,1
20472,10236,1799.087309,2
20473,10237,1253.492671,1
20474,10237,1325.498756,2
20475,10238,1504.629886,1
20476,10238,1642.628732,2
20477,10239,1929.802803,1
20478,10239,1985.967143,2
20479,10240,127.725437,1
20480,10240,718.953307,2
20481,10241,1165.387345,1
20482,10241,1378.557007,2
20483,10242,638.885609,1
20484,10242,1005.167445,2
20485,10243,1255.444622,1
20486,10243,1368.855391,2
20487,10244,1237.181477,1
20488,10244,1314.055078,2
20489,10245,1633.599417,1
20490,10245,1752.709743,2
20491,10246,1172.171083,1
20492,10246,1383.468879,2
20493,10247,1306.970521,1
20494,10247,1339.759025,2
20495,10248,7276.486663,1
20496,10248,8039.563847,2
20497,10249,1532.537719,1
20498,10249,1647.966301,2
20499,10250,302.195731,1
20500,10250,815.879473,2
20501,10251,2361.421108,1
20502,10251,2361.945348,2
20503,10252,2174.764725,1
20504,10252,2208.556704,2
20505,10253,1485.332982,1
20506,10253,1599.461386,2
20507,10254,1346.048639,1
20508,10254,1559.773015,2
20509,10255,287.352740,1
20510,10255,740.536389,2
20511,10256,405.927511,1
20512,10256,821.997644,2
20513,10257,1213.444926,1
20514,10257,1294.763269,2
20515,10258,1261.122988,1
20516,10258,1356.264851,2
20517,10259,1328.556579,1
20518,10259,1432.984525,2
20519,10260,1750.459688,1
20520,10260,1861.954190,2
20521,10261,2807.731501,1
20522,10261,2820.993423,2
20523,10262,263.638309,1
20524,10262,865.636553,2
20525,10263,289.973112,1
20526,10263,821.006898,2
20527,10264,1272.595976,1
20528,10264,1286.055966,2
20529,10265,302.948129,1
20530,10265,758.837019,2
20531,10266,225.721793,1
20532,10266,685.209710,2
20533,10267,995.135665,1
20534,10267,1246.604899,2
20535,10268,1192.270819,1
20536,10268,1275.599826,2
20537,10269,2842.107179,1
20538,10269,10627.749800,2
20539,10270,1483.351789,1
20540,10270,1599.971361,2
20541,10271,1199.423478,1
20542,10271,1287.262471,2
20543,10272,2845.147351,1
20544,10272,10708.568050,2
20545,10273,2824.628386,1
20546,10273,10547.755960,2
20547,10274,2558.190778,1
20548,10274,2580.996324,2
20549,10275,1239.990613,1
20550,10275,1453.107962,2
20551,10276,1541.040728,1
20552,10276,1699.116844,2
20553,10277,2445.365330,1
20554,10277,2485.923417,2
20555,10278,1221.257803,1
20556,10278,1241.154682,2
20557,10279,1251.464451,1
20558,10279,1463.306608,2
20559,10280,55.354258,1
20560,10280,82.984223,2
20561,10281,2339.921186,1
20562,10281,2391.211271,2
20563,10282,1945.786884,1
20564,10282,2044.872508,2
20565,10283,1305.321142,1
20566,10283,1396.732831,2
20567,10284,1186.903813,1
20568,10284,1215.657154,2
20569,10285,1329.652199,1
20570,10285,1440.918556,2
20571,10286,1204.769719,1
20572,10286,1383.271028,2
20573,10287,677.337096,1
20574,10287,944.894938,2
20575,10288,1181.399804,1
20576,10288,1276.693230,2
20577,10289,2650.750103,1
20578,10289,2660.571673,2
20579,10290,228.133977,1
20580,10290,592.780340,2
20581,10291,2379.308734,1
20582,10291,2423.169272,2
20583,10292,1250.621905,1
20584,10292,1357.494483,2
20585,10293,2172.541663,1
20586,10293,2251.828486,2
20587,10294,166.675274,1
20588,10294,929.295664,2
20589,10295,2745.470542,1
20590,10295,2776.185523,2
20591,10296,1125.512416,1
20592,10296,1157.670422,2
20593,10297,1753.878272,1
20594,10297,1870.344739,2
20595,10298,483.079608,1
20596,10298,732.261845,2
20597,10299,1338.591920,1
20598,10299,1494.719836,2
20599,10300,1035.613056,1
20600,10300,1211.164835,2
20601,10301,1332.698223,1
20602,10301,1473.299027,2
20603,10302,325.996496,1
20604,10302,586.269105,2
20605,10303,2495.787670,1
20606,10303,2519.299330,2
20607,10304,2836.945382,1
20608,10304,2892.432850,2
20609,10305,1091.746635,1
20610,10305,1130.027212,2
20611,10306,418.156299,1
20612,10306,563.087315,2
20613,10307,1355.158833,1
20614,10307,1405.616160,2
20615,10308,1530.749100,1
20616,10308,1632.530054,2
20617,10309,3070.477305,1
20618,10309,3157.507227,2
20619,10310,1950.927273,1
20620,10310,2026.600246,2
20621,10311,243.563762,1
20622,10311,268.389871,2
20623,10312,748.021323,1
20624,10312,911.324883,2
20625,10313,3141.451698,1
20626,10313,3239.252619,2
20627,10314,1028.301582,1
20628,10314,1071.415089,2
20629,10315,1449.035521,1
20630,10315,1571.237873,2
20631,10316,1306.890455,1
20632,10316,1405.981663,2
20633,10317,2149.883343,1
20634,10317,2202.378533,2
20635,10318,1004.461073,1
20636,10318,1051.307400,2
20637,10319,2385.377658,1
20638,10319,2437.008083,2
20639,10320,80.226619,1
20640,10320,1066.397077,2
20641,10321,2659.520235,1
20642,10321,10601.116250,2
20643,10322,2162.947448,1
20644,10322,2225.354739,2
20645,10323,1392.557891,1
20646,10323,1413.120351,2
20647,10324,1767.218069,1
20648,10324,1827.068190,2
20649,10325,1550.381941,1
20650,10325,1675.118338,2
20651,10326,570.876348,1
20652,10326,678.314137,2
20653,10327,1115.373737,1
20654,10327,1212.506145,2
20655,10328,968.273853,1
20656,10328,1020.059219,2
20657,10329,422.471113,1
20658,10329,441.766484,2
20659,10330,1306.211635,1
20660,10330,1338.631744,2
20661,10331,444.536632,1
20662,10331,499.988486,2
20663,10332,1348.176357,1
20664,10332,1469.476991,2
20665,10333,2635.187942,1
20666,10333,10659.833270,2
20667,10334,1509.684777,1
20668,10334,1556.892161,2
20669,10335,948.257644,1
20670,10335,1002.934164,2
20671,10336,2356.118138,1
20672,10336,2366.077599,2
20673,10337,1534.299033,1
20674,10337,1659.475755,2
20675,10338,1948.802123,1
20676,10338,1975.723741,2
20677,10339,1409.006884,1
20678,10339,1532.628330,2
20679,10340,2457.602715,1
20680,10340,2485.081784,2
20681,10341,2086.536460,1
20682,10341,2127.276663,2
20683,10342,1470.221168,1
20684,10342,1594.905036,2
20685,10343,911.242763,1
20686,10343,972.325995,2
20687,10344,391.065651,1
20688,10344,427.051966,2
20689,10345,835.223666,1
20690,10345,895.565845,2
20691,10346,1589.104031,1
20692,10346,1599.107996,2
20693,10347,2532.647335,1
20694,10347,2580.553532,2
20695,10348,1.497059,1
20696,10348,1054.418291,2
20697,10349,1312.273169,1
20698,10349,1405.936943,2
20699,10350,894.560610,1
20700,10350,959.871535,2
20701,10351,1272.986200,1
20702,10351,1394.535893,2
20703,10352,1221.302741,1
20704,10352,1235.124929,2
20705,10353,2360.930770,1
20706,10353,2374.817278,2
20707,10354,1275.496309,1
20708,10354,1290.245526,2
20709,10355,134.889853,1
20710,10355,1169.773418,2
20711,10356,2450.129925,1
20712,10356,2503.538083,2
20713,10357,1753.351760,1
20714,10357,1759.706671,2
20715,10358,2225.476389,1
20716,10358,2233.449253,2
20717,10359,3450.998065,1
20718,10359,3609.466801,2
20719,10360,2592.059421,1
20720,10360,2661.701156,2
20721,10361,1429.887088,1
20722,10361,1555.046249,2
20723,10362,1477.275491,1
20724,10362,1602.901738,2
20725,10363,505.490047,1
20726,10363,625.008508,2
20727,10364,1199.073586,1
20728,10364,1319.722637,2
20729,10365,1456.880565,1
20730,10365,1457.247804,2
20731,10366,649.050599,1
20732,10366,668.048914,2
20733,10367,0.000000,1
20734,10367,1084.941339,2
20735,10368,1466.820689,1
20736,10368,1592.680349,2
20737,10369,845.550146,1
20738,10369,920.570960,2
20739,10370,430.733245,1
20740,10370,548.555451,2
20741,10371,872.198354,1
20742,10371,964.133996,2
20743,10372,903.265683,1
20744,10372,939.395039,2
20745,10373,1808.666490,1
20746,10373,2021.440047,2
20747,10374,3490.879098,1
20748,10374,3661.394841,2
20749,10375,1189.229822,1
20750,10375,1311.362277,2
20751,10376,1403.176896,1
20752,10376,1529.029783,2
20753,10377,291.676911,1
20754,10377,543.162076,2
20755,10378,1213.666097,1
20756,10378,1339.043046,2
20757,10379,812.617240,1
20758,10379,894.720867,2
20759,10380,1203.626141,1
20760,10380,1204.960396,2
20761,10381,1458.348827,1
20762,10381,1584.759606,2
20763,10382,2270.391809,1
20764,10382,2288.952150,2
20765,10383,1373.149189,1
20766,10383,1424.979941,2
20767,10384,1199.190035,1
20768,10384,1322.072387,2
20769,10385,1676.121577,1
20770,10385,1713.134796,2
20771,10386,798.923895,1
20772,10386,884.727110,2
20773,10387,1867.523879,1
20774,10387,1914.347637,2
20775,10388,632.057120,1
20776,10388,772.495934,2
20777,10389,1080.541468,1
20778,10389,1202.047525,2
20779,10390,1323.098909,1
20780,10390,1449.036764,2
20781,10391,818.485585,1
20782,10391,919.799359,2
20783,10392,3531.517910,1
20784,10392,3717.444142,2
20785,10393,761.294503,1
20786,10393,808.310530,2
20787,10394,2173.679222,1
20788,10394,2211.134750,2
20789,10395,2081.947263,1
20790,10395,2115.645284,2
20791,10396,766.379597,1
20792,10396,964.532680,2
20793,10397,2071.954828,1
20794,10397,2124.334181,2
20795,10398,1145.787350,1
20796,10398,1290.344452,2
20797,10399,1764.209562,1
20798,10399,2055.830657,2
20799,10400,386.510858,1
20800,10400,672.568732,2
20801,10401,1957.516625,1
20802,10401,2026.412754,2
20803,10402,503.757693,1
20804,10402,1001.277074,2
20805,10403,1676.460210,1
20806,10403,2004.901550,2
20807,10404,3817.418978,1
20808,10404,4024.791533,2
20809,10405,1377.245121,1
20810,10405,1823.606370,2
20811,10406,1125.702522,1
20812,10406,1144.722673,2
20813,10407,1300.971330,1
20814,10407,1408.232608,2
20815,10408,2176.038079,1
20816,10408,2231.469460,2
20817,10409,201.708546,1
20818,10409,629.841319,2
20819,10410,3118.818163,1
20820,10410,3287.147982,2
20821,10411,3393.920619,1
20822,10411,3579.037105,2
20823,10412,3263.481234,1
20824,10412,3354.634540,2
20825,10413,1586.304951,1
20826,10413,1675.782345,2
20827,10414,1366.388040,1
20828,10414,1493.064097,2
20829,10415,1139.483325,1
20830,10415,1262.315515,2
20831,10416,1009.717326,1
20832,10416,1131.734713,2
20833,10417,746.383979,1
20834,10417,771.311325,2
20835,10418,2913.799112,1
20836,10418,3072.159879,2
20837,10419,730.807589,1
20838,10419,828.248699,2
20839,10420,635.270907,1
20840,10420,884.137108,2
20841,10421,1099.239450,1
20842,10421,1222.578839,2
20843,10422,901.485565,1
20844,10422,1058.703596,2
20845,10423,711.988520,1
20846,10423,981.330393,2
20847,10424,3313.782932,1
20848,10424,3495.686056,2
20849,10425,1074.702064,1
20850,10425,1198.069640,2
20851,10426,826.840018,1
20852,10426,847.238045,2
20853,10427,3556.709192,1
20854,10427,3759.585418,2
20855,10428,2913.500356,1
20856,10428,10930.470950,2
20857,10429,972.690646,1
20858,10429,1162.576210,2
20859,10430,1069.054318,1
20860,10430,1233.909149,2
20861,10431,1017.855581,1
20862,10431,1141.638041,2
20863,10432,3221.803207,1
20864,10432,3406.949052,2
20865,10433,956.553951,1
20866,10433,1079.287403,2
20867,10434,2195.634909,1
20868,10434,2293.388541,2
20869,10435,1501.155366,1
20870,10435,1643.860644,2
20871,10436,1042.988742,1
20872,10436,1089.405379,2
20873,10437,649.700902,1
20874,10437,922.633499,2
20875,10438,375.938641,1
20876,10438,765.082011,2
20877,10439,3854.532715,1
20878,10439,4072.688244,2
20879,10440,1113.370992,1
20880,10440,1239.329004,2
20881,10441,3113.129225,1
20882,10441,3297.622794,2
20883,10442,1050.295443,1
20884,10442,1265.028708,2
20885,10443,1163.926041,1
20886,10443,1290.028005,2
20887,10444,684.160616,1
20888,10444,787.584726,2
20889,10445,982.754303,1
20890,10445,1107.059854,2
20891,10446,143.905832,1
20892,10446,728.027347,2
20893,10447,833.794665,1
20894,10447,980.108755,2
20895,10448,2923.276228,1
20896,10448,3090.577771,2
20897,10449,682.553992,1
20898,10449,697.737819,2
20899,10450,622.164393,1
20900,10450,673.123458,2
20901,10451,1718.639587,1
20902,10451,1847.556754,2
20903,10452,2743.928824,1
20904,10452,2907.915215,2
20905,10453,3924.281738,1
20906,10453,4153.091739,2
20907,10454,1232.353786,1
20908,10454,1359.172426,2
20909,10455,411.948929,1
20910,10455,854.373768,2
20911,10456,1890.480241,1
20912,10456,2017.359232,2
20913,10457,2093.800697,1
20914,10457,2217.858915,2
20915,10458,1017.740789,1
20916,10458,1251.424292,2
20917,10459,1017.109913,1
20918,10459,1141.693426,2
20919,10460,997.047673,1
20920,10460,1165.532106,2
20921,10461,3768.238965,1
20922,10461,3989.924709,2
20923,10462,1286.472135,1
20924,10462,1393.058902,2
20925,10463,3581.979392,1
20926,10463,3801.941751,2
20927,10464,617.266513,1
20928,10464,646.166758,2
20929,10465,669.165828,1
20930,10465,672.605973,2
20931,10466,988.134991,1
20932,10466,1030.000679,2
20933,10467,660.446627,1
20934,10467,767.117016,2
20935,10468,1422.061350,1
20936,10468,1608.200389,2
20937,10469,1110.406930,1
20938,10469,1160.308851,2
20939,10470,648.229679,1
20940,10470,651.449996,2
20941,10471,581.582249,1
20942,10471,664.866957,2
20943,10472,2619.870342,1
20944,10472,2786.000624,2
20945,10473,2633.939657,1
20946,10473,2796.437268,2
20947,10474,1363.150337,1
20948,10474,1432.477807,2
20949,10475,378.400696,1
20950,10475,877.661142,2
20951,10476,627.293176,1
20952,10476,637.283758,2
20953,10477,2938.378255,1
20954,10477,3122.044841,2
20955,10478,799.365495,1
20956,10478,1132.563535,2
20957,10479,3394.719707,1
20958,10479,3607.249137,2
20959,10480,1290.941723,1
20960,10480,1382.587811,2
20961,10481,1863.443461,1
20962,10481,1924.947738,2
20963,10482,1768.531549,1
20964,10482,1934.875543,2
20965,10483,2594.902202,1
20966,10483,2766.208004,2
20967,10484,1564.702744,1
20968,10484,2150.688795,2
20969,10485,2793.192073,1
20970,10485,2967.259541,2
20971,10486,1648.105077,1
20972,10486,2225.420617,2
20973,10487,118.729050,1
20974,10487,819.415689,2
20975,10488,1082.937650,1
20976,10488,1209.693994,2
20977,10489,1084.243108,1
20978,10489,1359.158317,2
20979,10490,914.967890,1
20980,10490,1041.047902,2
20981,10491,934.087266,1
20982,10491,958.808146,2
20983,10492,1704.449222,1
20984,10492,2292.301650,2
20985,10493,931.899470,1
20986,10493,964.338353,2
20987,10494,955.261885,1
20988,10494,1081.467301,2
20989,10495,614.326381,1
20990,10495,727.875181,2
20991,10496,3925.467557,1
20992,10496,4168.585167,2
20993,10497,1280.329331,1
20994,10497,1292.341492,2
20995,10498,3620.790579,1
20996,10498,3854.707730,2
20997,10499,916.562359,1
20998,10499,1106.037967,2
20999,10500,1238.406571,1
21000,10500,1317.626847,2
21001,10501,3312.445446,1
21002,10501,3531.978662,2
21003,10502,1279.263154,1
21004,10502,1293.750286,2
21005,10503,710.203865,1
21006,10503,1116.490376,2
21007,10504,1941.592601,1
21008,10504,2035.420464,2
21009,10505,1268.545204,1
21010,10505,1282.290212,2
21011,10506,1262.170156,1
21012,10506,1275.458156,2
21013,10507,1771.563747,1
21014,10507,2374.296085,2
21015,10508,2053.961595,1
21016,10508,2138.372810,2
21017,10509,2827.726021,1
21018,10509,3021.897072,2
21019,10510,487.204795,1
21020,10510,578.584709,2
21021,10511,1264.744827,1
21022,10511,1322.397846,2
21023,10512,1575.366626,1
21024,10512,1794.498158,2
21025,10513,3229.512833,1
21026,10513,3453.256714,2
21027,10514,1145.088073,1
21028,10514,1454.143200,2
21029,10515,612.146389,1
21030,10515,1108.207722,2
21031,10516,863.599369,1
