OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
11911,5956,1052,14.66303049,1
11912,5956,1050,169.6220465,2
11913,5957,1057,249.0107977,1
11914,5957,1054,299.8399736,2
11915,5958,1085,400.2408586,1
11916,5958,1084,411.9062621,2
11917,5959,1064,187.1667504,1
11918,5959,1067,198.9172434,2
11919,5960,1054,34.52118123,1
11920,5960,1057,122.1100869,2
11921,5961,1057,151.2874192,1
11922,5961,1054,169.3641776,2
11923,5962,1055,54.01358541,1
11924,5962,1058,119.1222078,2
11925,5963,1054,40.8405953,1
11926,5963,1057,148.4455535,2
11927,5964,1052,0,1
11928,5964,1050,234.3171815,2
11929,5965,1054,65.04574076,1
11930,5965,1057,184.2152546,2
11931,5966,1052,596.9631063,1
11932,5966,1050,870.7725174,2
11933,5967,1051,6.719110065,1
11934,5967,1049,232.0834056,2
11935,5968,1064,132.6368531,1
11936,5968,1056,157.1172805,2
11937,5969,1054,50.52736177,1
11938,5969,1057,66.10872855,2
11939,5970,1051,67.70268544,1
11940,5970,1049,123.6802659,2
11941,5971,1057,161.2623292,1
11942,5971,1054,212.0894443,2
11943,5972,1057,315.5476771,1
11944,5972,1085,337.2112405,2
11945,5973,1053,0,1
11946,5973,1050,221.4112532,2
11947,5974,1049,41.58193684,1
11948,5974,1051,277.8245907,2
11949,5975,1056,53.60820526,1
11950,5975,1060,95.2749455,2
11951,5976,1053,97.86185531,1
11952,5976,1050,119.7432507,2
11953,5977,1057,50.25730689,1
11954,5977,1054,64.31599988,2
11955,5978,1060,162.6163571,1
11956,5978,1056,184.1863217,2
11957,5979,1053,36.17120128,1
11958,5979,1055,165.6808283,2
11959,5980,1085,386.4775813,1
11960,5980,1084,410.1375283,2
11961,5981,1085,311.037703,1
11962,5981,1084,322.9899192,2
11963,5982,1167,7747.330246,1
11964,5982,1200,7768.427858,2
11965,5983,1057,254.1884244,1
11966,5983,1085,274.6797673,2
11967,5984,1076,183.1572007,1
11968,5984,1060,281.6408174,2
11969,5985,1057,137.6319821,1
11970,5985,1032,202.9257564,2
11971,5986,1053,51.21867495,1
11972,5986,1050,163.6299989,2
11973,5987,1064,113.7831635,1
11974,5987,1067,148.2960232,2
11975,5988,1053,106.8349321,1
11976,5988,1068,153.5140825,2
11977,5989,1057,44.82124236,1
11978,5989,1054,98.65386844,2
11979,5990,1056,38.32554098,1
11980,5990,1064,54.0863083,2
11981,5991,1054,0,1
11982,5991,1057,61.89201929,2
11983,5992,1055,0,1
11984,5992,1058,15.26338971,2
11985,5993,1054,7.912854618,1
11986,5993,1057,9.950718642,2
11987,5994,1057,58.68069833,1
11988,5994,1032,136.7923585,2
11989,5995,1085,256.2362253,1
11990,5995,1084,270.8617763,2
11991,5996,1057,143.2754912,1
11992,5996,1032,191.5066107,2
11993,5997,1085,363.0149012,1
11994,5997,1103,388.6556011,2
11995,5998,1054,146.0244519,1
11996,5998,1082,183.1218582,2
11997,5999,1071,267.9243338,1
11998,5999,1096,482.5845977,2
11999,6000,1065,107.3094406,1
12000,6000,1096,329.3934424,2
12001,6001,1085,296.6638617,1
12002,6001,1084,323.1671967,2
12003,6002,1060,81.24149239,1
12004,6002,1056,125.70485,2
12005,6003,1056,0,1
12006,6003,1060,12.11703165,2
12007,6004,1085,206.9791974,1
12008,6004,1084,218.6509263,2
12009,6005,1068,88.30602428,1
12010,6005,1081,151.0889117,2
12011,6006,1057,123.4345621,1
12012,6006,1032,154.0936215,2
12013,6007,1040,1129.897363,1
12014,6007,1189,1428.790717,2
12015,6008,1189,957.4519418,1
12016,6008,1040,972.8167556,2
12017,6009,1077,116.3729236,1
12018,6009,1078,119.9279267,2
12019,6010,1057,0,1
12020,6010,1066,25.86793366,2
12021,6011,1076,94.765452,1
12022,6011,1060,220.0357807,2
12023,6012,1085,348.3850858,1
12024,6012,1103,354.0508826,2
12025,6013,1058,0,1
12026,6013,1055,15.26338971,2
12027,6014,1096,322.7094484,1
12028,6014,1065,358.4755623,2
12029,6015,1068,50.70396451,1
12030,6015,1081,117.9312622,2
12031,6016,1060,89.46402006,1
12032,6016,1076,102.4743628,2
12033,6017,1085,161.160187,1
12034,6017,1084,169.7689266,2
12035,6018,1057,7.951564096,1
12036,6018,1066,32.73526771,2
12037,6019,1077,77.85535152,1
12038,6019,1074,86.63618804,2
12039,6020,1059,0,1
12040,6020,1063,37.78017254,2
12041,6021,1058,73.30933452,1
12042,6021,1055,109.9623537,2
12043,6022,1085,223.9739777,1
12044,6022,1084,253.1680288,2
12045,6023,1103,334.5047626,1
12046,6023,1085,348.9161048,2
12047,6024,1060,71.29775594,1
12048,6024,1076,101.7879591,2
12049,6025,1060,0,1
12050,6025,1056,12.11703165,2
12051,6026,1066,33.91476532,1
12052,6026,1070,45.60267467,2
12053,6027,1061,0,1
12054,6027,1044,635.2387618,2
12055,6028,1032,37.15249089,1
12056,6028,1057,55.84663924,2
12057,6029,1062,0,1
12058,6029,1051,402.6353693,2
12059,6030,1063,0,1
12060,6030,1069,14.29331566,2
12061,6031,1085,255.6629438,1
12062,6031,1103,282.8463389,2
12063,6032,1082,90.547847,1
12064,6032,1080,99.56918097,2
12065,6033,1040,1118.696716,1
12066,6033,1189,1334.335115,2
12067,6034,1064,0,1
12068,6034,1056,57.41581677,2
12069,6035,1085,118.0853623,1
12070,6035,1084,118.5748508,2
12071,6036,1065,0,1
12072,6036,1096,162.0404037,2
12073,6037,1103,320.9906642,1
12074,6037,1085,350.7292408,2
12075,6038,1076,53.80338269,1
12076,6038,1060,240.1237197,2
12077,6039,1066,0,1
12078,6039,1032,8.277331231,2
12079,6040,1076,55.53836632,1
12080,6040,1060,104.3417851,2
12081,6041,1058,20.88009457,1
12082,6041,1055,92.99637121,2
12083,6042,1071,42.7214987,1
12084,6042,1096,633.1036978,2
12085,6043,1085,177.8254426,1
12086,6043,1084,205.556205,2
12087,6044,1085,253.5908833,1
12088,6044,1103,253.8310671,2
12089,6045,1070,31.12037455,1
12090,6045,1079,36.20229434,2
12091,6046,1061,29.94365456,1
12092,6046,1044,785.3916337,2
12093,6047,1067,0,1
12094,6047,1064,223.863524,2
12095,6048,1040,1240.306414,1
12096,6048,1189,1377.09843,2
12097,6049,1062,158.783046,1
12098,6049,1092,212.6388767,2
12099,6050,1085,129.0516984,1
12100,6050,1084,151.7541688,2
12101,6051,1103,305.7656958,1
12102,6051,1108,338.8305944,2
12103,6052,1187,779.5612682,1
12104,6052,1188,888.9308702,2
12105,6053,1103,239.841915,1
12106,6053,1085,260.8095862,2
12107,6054,1096,150.8670368,1
12108,6054,1065,212.0456263,2
12109,6055,1092,36.39049963,1
12110,6055,1051,280.6129266,2
12111,6056,1068,9.797834508,1
12112,6056,1081,23.88929911,2
12113,6057,1068,0,1
12114,6057,1081,20.25470438,2
12115,6058,1092,86.2662716,1
12116,6058,1051,247.1126627,2
12117,6059,1079,33.54552377,1
12118,6059,1070,47.42675841,2
12119,6060,1062,27.05032719,1
12120,6060,1092,414.6212519,2
12121,6061,1061,59.69047877,1
12122,6061,1044,808.4051426,2
12123,6062,1069,0,1
12124,6062,1063,14.29331566,2
12125,6063,1103,303.9554456,1
12126,6063,1108,334.1806715,2
12127,6064,1073,90.39718165,1
12128,6064,1136,1040.385579,2
12129,6065,1073,33.34808514,1
12130,6065,1136,989.5033863,2
12131,6066,1070,0,1
12132,6066,1079,3.920466997,2
12133,6067,1071,0,1
12134,6067,1096,739.2772625,2
12135,6068,1072,0,1
12136,6068,1075,1.512335432,2
12137,6069,1076,43.80049302,1
12138,6069,1112,179.9617479,2
12139,6070,1073,0,1
12140,6070,1136,893.168617,2
12141,6071,1064,10.65323411,1
12142,6071,1060,110.8523379,2
12143,6072,1103,238.4847749,1
12144,6072,1108,275.7741544,2
12145,6073,1074,0,1
12146,6073,1077,4.38431336,2
12147,6074,1075,0,1
12148,6074,1072,1.512335432,2
12149,6075,1076,0,1
12150,6075,1060,193.6231977,2
12151,6076,1077,0,1
12152,6076,1074,4.38431336,2
12153,6077,1189,1008.718009,1
12154,6077,1040,1094.056014,2
12155,6078,1286,12215.67407,1
12156,6078,1285,12482.12712,2
12157,6079,1079,36.13033086,1
12158,6079,1082,76.64245329,2
12159,6080,1062,95.15983929,1
12160,6080,1092,362.4579913,2
12161,6081,1078,0,1
12162,6081,1077,5.776403881,2
12163,6082,1103,299.6051079,1
12164,6082,1108,324.4059331,2
12165,6083,1079,0,1
12166,6083,1070,3.920466997,2
12167,6084,1096,317.2158593,1
12168,6084,1071,395.4227289,2
12169,6085,1058,138.8665196,1
12170,6085,1083,161.9549254,2
12171,6086,1080,0,1
12172,6086,1082,4.103647964,2
12173,6087,1286,12176.43673,1
12174,6087,1285,12429.44603,2
12175,6088,1081,0,1
12176,6088,1068,20.25470438,2
12177,6089,1073,46.49255154,1
12178,6089,1136,955.3771089,2
12179,6090,1082,0,1
12180,6090,1080,4.103647964,2
12181,6091,1071,27.69582152,1
12182,6091,1096,838.1147086,2
12183,6092,1083,0,1
12184,6092,1058,185.8195224,2
12185,6093,1058,181.3744533,1
12186,6093,1083,185.7901699,2
12187,6094,1084,0,1
12188,6094,1086,2.409066457,2
12189,6095,1085,0,1
12190,6095,1084,3.439100369,2
12191,6096,1086,0,1
12192,6096,1084,2.409066457,2
12193,6097,1085,5.697553766,1
12194,6097,1084,55.62465007,2
12195,6098,1085,60.27218497,1
12196,6098,1103,81.4670707,2
12197,6099,1083,12.68473261,1
12198,6099,1058,252.3641157,2
12199,6100,1103,66.60638027,1
12200,6100,1108,110.0041771,2
12201,6101,1087,0,1
12202,6101,1088,1.548902906,2
12203,6102,1088,0,1
12204,6102,1087,1.548902906,2
12205,6103,1187,636.2095641,1
12206,6103,1188,674.3267828,2
12207,6104,1089,0,1
12208,6104,1082,14.92212017,2
12209,6105,1103,67.82182103,1
12210,6105,1108,107.8934105,2
12211,6106,1090,0,1
12212,6106,1087,6.579489617,2
12213,6107,1071,217.7478651,1
12214,6107,1096,1012.64619,2
12215,6108,1187,573.2098185,1
12216,6108,1188,652.7324286,2
12217,6109,1096,277.7482665,1
12218,6109,1130,362.4563907,2
12219,6110,1103,98.39232505,1
12220,6110,1108,127.480028,2
12221,6111,1091,0,1
12222,6111,1069,83.00524756,2
12223,6112,1286,12092.3908,1
12224,6112,1285,12358.70434,2
12225,6113,1189,842.5957341,1
12226,6113,1040,1204.86233,2
12227,6114,1092,0,1
12228,6114,1051,336.8299036,2
12229,6115,1093,0,1
12230,6115,1095,10.89911392,2
12231,6116,1073,93.70721812,1
12232,6116,1136,862.3787712,2
12233,6117,1094,0,1
12234,6117,1099,2.019839762,2
12235,6118,1067,134.5674626,1
12236,6118,1135,252.8839107,2
12237,6119,1095,0,1
12238,6119,1093,10.89911392,2
12239,6120,1187,528.1612123,1
12240,6120,1188,604.1303631,2
12241,6121,1081,136.2377211,1
12242,6121,1068,194.6005754,2
12243,6122,1096,0,1
12244,6122,1130,136.1759957,2
12245,6123,1097,0,1
12246,6123,1095,13.36469107,2
12247,6124,1098,0,1
12248,6124,1100,10.93005421,2
12249,6125,1099,0,1
12250,6125,1094,2.019839762,2
12251,6126,1112,4.39738224,1
12252,6126,1105,74.51803203,2
12253,6127,1286,12080.49913,1
12254,6127,1285,12398.04846,2
12255,6128,1100,0,1
12256,6128,1098,10.93005421,2
12257,6129,1286,12059.6711,1
12258,6129,1285,12353.6634,2
12259,6130,1103,227.0937448,1
12260,6130,1108,232.579881,2
12261,6131,1101,0,1
12262,6131,1106,3.998592347,2
12263,6132,1187,505.4950348,1
12264,6132,1188,604.2007228,2
12265,6133,1102,6.061981504,1
12266,6133,1099,7.121718652,2
12267,6134,1102,0,1
12268,6134,1109,10.88724941,2
12269,6135,1092,296.1299479,1
12270,6135,1062,322.9471514,2
12271,6136,1071,310.4250112,1
12272,6136,1096,1074.623348,2
12273,6137,1103,0,1
12274,6137,1108,2.081233463,2
12275,6138,1104,0,1
12276,6138,1111,2.619590071,2
12277,6139,1092,307.8358764,1
12278,6139,1062,328.3453826,2
12279,6140,1286,12024.94813,1
12280,6140,1285,12332.27609,2
12281,6141,1083,163.9326417,1
12282,6141,1081,190.7723839,2
12283,6142,1073,155.409322,1
12284,6142,1136,711.0874196,2
12285,6143,1105,0,1
12286,6143,1119,51.72461399,2
12287,6144,1187,466.2719852,1
12288,6144,1188,560.5417965,2
12289,6145,1187,476.6004222,1
12290,6145,1188,582.653186,2
12291,6146,1108,205.6730016,1
12292,6146,1103,206.249465,2
12293,6147,1108,27.76643067,1
12294,6147,1103,32.30179036,2
12295,6148,1106,0,1
12296,6148,1101,3.998592347,2
12297,6149,1092,78.24159917,1
12298,6149,1062,394.7695481,2
12299,6150,1092,94.16321045,1
12300,6150,1051,518.8913671,2
12301,6151,1107,0,1
12302,6151,1113,6.119378639,2
12303,6152,1033,12.76211933,1
12304,6152,1106,33.40009602,2
12305,6153,1108,0,1
12306,6153,1103,2.081233463,2
12307,6154,1109,0,1
12308,6154,1118,7.730559074,2
12309,6155,1110,0,1
12310,6155,1107,7.255450214,2
12311,6156,1111,0,1
12312,6156,1104,2.619590071,2
12313,6157,1112,0,1
12314,6157,1105,70.31536323,2
12315,6158,1113,0,1
12316,6158,1107,6.119378639,2
12317,6159,1114,0,1
12318,6159,1115,5.210597933,2
12319,6160,1115,0,1
12320,6160,1114,5.210597933,2
12321,6161,1096,21.54802586,1
12322,6161,1130,26.3893213,2
12323,6162,1130,21.15096081,1
12324,6162,1096,90.10397487,2
12325,6163,1073,427.616024,1
12326,6163,1136,443.1249129,2
12327,6164,1136,161.1298775,1
12328,6164,1108,164.0514004,2
12329,6165,1116,0,1
12330,6165,1106,9.123434565,2
12331,6166,1130,133.9210899,1
12332,6166,1096,137.190078,2
12333,6167,1083,236.4485586,1
12334,6167,1058,288.9791676,2
12335,6168,1117,0,1
12336,6168,1120,1.996046496,2
12337,6169,1111,2.678205957,1
12338,6169,1116,36.35582036,2
12339,6170,1073,383.0124161,1
12340,6170,1136,531.309631,2
12341,6171,1118,0,1
12342,6171,1034,5.978885082,2
12343,6172,1136,340.736755,1
12344,6172,1120,393.9452713,2
12345,6173,1073,344.8921138,1
12346,6173,1136,588.1432414,2
12347,6174,1119,0,1
12348,6174,1131,34.08250553,2
12349,6175,1136,111.8666185,1
12350,6175,1120,131.2850619,2
12351,6176,1073,418.97751,1
12352,6176,1136,505.2171349,2
12353,6177,1118,5.67543529,1
12354,6177,1034,7.506980279,2
12355,6178,1136,394.6739103,1
12356,6178,1151,447.3456598,2
12357,6179,1092,309.4719854,1
12358,6179,1062,480.5643707,2
12359,6180,1120,0,1
12360,6180,1117,1.996046496,2
12361,6181,1121,0,1
12362,6181,1124,5.717306834,2
12363,6182,1122,0,1
12364,6182,1121,7.758477835,2
12365,6183,1123,0,1
12366,6183,1125,4.219265088,2
12367,6184,1136,56.64605543,1
12368,6184,1120,92.06122764,2
12369,6185,1124,0,1
12370,6185,1121,5.717306834,2
12371,6186,1125,0,1
12372,6186,1126,2.91621471,2
12373,6187,1126,0,1
12374,6187,1125,2.91621471,2
12375,6188,1127,0,1
12376,6188,1128,4.037280561,2
12377,6189,1128,0,1
12378,6189,1127,4.037280561,2
12379,6190,1129,0,1
12380,6190,1127,7.209886146,2
12381,6191,1130,0,1
12382,6191,1096,136.1759957,2
12383,6192,1136,317.4846531,1
12384,6192,1151,366.8958827,2
12385,6193,1136,265.8019627,1
12386,6193,1151,316.8320094,2
12387,6194,1083,288.0578138,1
12388,6194,1081,496.4824981,2
12389,6195,1071,405.4454568,1
12390,6195,1197,924.4455528,2
12391,6196,1083,331.2489193,1
12392,6196,1159,428.9976214,2
12393,6197,1131,0,1
12394,6197,1133,5.562980272,2
12395,6198,1132,0,1
12396,6198,1143,6.656521315,2
12397,6199,1140,64.2197497,1
12398,6199,1112,83.15477041,2
12399,6200,1136,388.2916054,1
12400,6200,1173,430.7757011,2
12401,6201,1159,349.3029454,1
12402,6201,1083,350.2339448,2
12403,6202,1133,0,1
12404,6202,1131,5.562980272,2
12405,6203,1136,404.5070094,1
12406,6203,1173,439.1896489,2
12407,6204,1134,0,1
12408,6204,1136,7.834802623,2
12409,6205,1135,0,1
12410,6205,1147,28.96622324,2
12411,6206,1136,0,1
12412,6206,1134,7.834802623,2
12413,6207,1137,0,1
12414,6207,1134,8.228444053,2
12415,6208,1138,0,1
12416,6208,1141,4.502381607,2
12417,6209,1092,356.0722581,1
12418,6209,1062,477.8340119,2
12419,6210,1139,0,1
12420,6210,1145,6.360698488,2
12421,6211,1140,0,1
12422,6211,1112,159.950276,2
12423,6212,1073,520.2990248,1
12424,6212,1136,1129.745631,2
12425,6213,1141,0,1
12426,6213,1138,4.502381607,2
12427,6214,1142,0,1
12428,6214,1035,6.73794646,2
12429,6215,1143,0,1
12430,6215,1132,6.656521315,2
12431,6216,1144,0,1
12432,6216,1148,0.98575526,2
12433,6217,1145,0,1
12434,6217,1144,3.647884013,2
12435,6218,1036,5.823298401,1
12436,6218,1155,40.18900534,2
12437,6219,1146,0,1
12438,6219,1036,4.395180939,2
12439,6220,1147,0,1
12440,6220,1135,28.96622324,2
12441,6221,1148,0,1
12442,6221,1144,0.98575526,2
12443,6222,1140,91.00058633,1
12444,6222,1131,101.9779353,2
12445,6223,1286,11820.07313,1
12446,6223,1285,12224.84593,2
12447,6224,1159,20.49699307,1
12448,6224,1133,39.44900976,2
12449,6225,1073,584.6094323,1
12450,6225,1173,1183.80924,2
12451,6226,1136,449.2415814,1
12452,6226,1173,465.408394,2
12453,6227,1135,39.85853308,1
12454,6227,1147,62.22502425,2
12455,6228,1149,0,1
12456,6228,1037,5.385648882,2
12457,6229,1092,471.5680112,1
12458,6229,1193,561.0447881,2
12459,6230,1092,504.9155119,1
12460,6230,1193,559.2384058,2
12461,6231,1159,31.61844707,1
12462,6231,1133,53.30306941,2
12463,6232,1189,589.5178925,1
12464,6232,1187,1177.048867,2
12465,6233,1150,0,1
12466,6233,1154,3.842878528,2
12467,6234,1151,0,1
12468,6234,1150,13.57157166,2
12469,6235,1152,0,1
12470,6235,1158,2.961734411,2
12471,6236,1153,0,1
12472,6236,1154,5.778893461,2
12473,6237,1154,0,1
12474,6237,1150,3.842878528,2
12475,6238,1155,0,1
12476,6238,1163,8.67258998,2
12477,6239,1156,0,1
12478,6239,1162,3.068921982,2
12479,6240,1157,0,1
12480,6240,1161,6.901802401,2
12481,6241,1158,0,1
12482,6241,1152,2.961734411,2
12483,6242,1159,0,1
12484,6242,1133,95.75065661,2
12485,6243,1160,0,1
12486,6243,1158,3.313317002,2
12487,6244,1073,530.1293628,1
12488,6244,1173,847.8571862,2
12489,6245,1161,0,1
12490,6245,1156,3.248727665,2
12491,6246,1162,0,1
12492,6246,1156,3.068921982,2
12493,6247,1163,0,1
12494,6247,1169,5.594289596,2
12495,6248,1164,0,1
12496,6248,1159,126.3735371,2
12497,6249,1165,0,1
12498,6249,1176,5.599822534,2
12499,6250,1166,0,1
12500,6250,1186,3.097900753,2
12501,6251,1167,0,1
12502,6251,1200,5.090106472,2
12503,6252,1168,0,1
12504,6252,1215,165.2724463,2
12505,6253,1169,0,1
12506,6253,1162,3.821417885,2
12507,6254,1073,564.0436627,1
12508,6254,1173,600.240109,2
12509,6255,1170,0,1
12510,6255,1037,14.09148911,2
12511,6256,1073,697.1417555,1
12512,6256,1173,1286.760463,2
12513,6257,1140,109.6769811,1
12514,6257,1112,317.8926671,2
12515,6258,1073,597.2648562,1
12516,6258,1173,1116.294131,2
12517,6259,1073,577.2074726,1
12518,6259,1173,897.8508467,2
12519,6260,1073,856.1403851,1
12520,6260,1173,1459.496458,2
12521,6261,1189,219.5194366,1
12522,6261,1187,702.1374375,2
12523,6262,1073,759.6912649,1
12524,6262,1173,1330.715262,2
12525,6263,1073,585.6392206,1
12526,6263,1173,915.9322469,2
12527,6264,1171,0,1
12528,6264,1179,2.496514528,2
12529,6265,1172,0,1
12530,6265,1181,5.322039445,2
12531,6266,1173,0,1
12532,6266,1179,4.493708043,2
12533,6267,1174,0,1
12534,6267,1175,2.258083592,2
12535,6268,1187,143.4592042,1
12536,6268,1188,280.7316025,2
12537,6269,1175,0,1
12538,6269,1174,2.258083592,2
12539,6270,1176,0,1
12540,6270,1182,2.758425859,2
12541,6271,1177,0,1
12542,6271,1174,4.428770492,2
12543,6272,1178,0,1
12544,6272,1186,4.269841985,2
12545,6273,1179,0,1
12546,6273,1171,2.496514528,2
12547,6274,1180,0,1
12548,6274,1184,3.112647831,2
12549,6275,1181,0,1
12550,6275,1172,5.322039445,2
12551,6276,1182,0,1
12552,6276,1176,2.758425859,2
12553,6277,1183,0,1
12554,6277,1184,1.354664311,2
12555,6278,1184,0,1
12556,6278,1183,1.354664311,2
12557,6279,1185,0,1
12558,6279,1171,3.187255861,2
12559,6280,1092,416.0158613,1
12560,6280,1193,439.9102908,2
12561,6281,1165,4.010423276,1
12562,6281,1180,4.520092214,2
12563,6282,1186,0,1
12564,6282,1166,3.097900753,2
12565,6283,1178,11.10816242,1
12566,6283,1186,53.12661331,2
12567,6284,1147,149.4306914,1
12568,6284,1135,173.0753148,2
12569,6285,1147,254.5633064,1
12570,6285,1135,321.6206797,2
12571,6286,1140,268.1316083,1
12572,6286,1164,282.4604866,2
12573,6287,1187,0,1
12574,6287,1188,59.84560592,2
12575,6288,1189,671.7216218,1
12576,6288,1187,1313.896672,2
12577,6289,1188,0,1
12578,6289,1187,59.84560592,2
12579,6290,1190,297.9313354,1
12580,6290,1147,342.5635591,2
12581,6291,1164,313.5961341,1
12582,6291,1140,320.7689081,2
12583,6292,1189,0,1
12584,6292,1187,582.4924411,2
12585,6293,1190,251.8375464,1
12586,6293,1147,441.1627084,2
12587,6294,1189,356.1037427,1
12588,6294,1187,1008.883408,2
12589,6295,1190,377.5513188,1
12590,6295,1140,498.2012309,2
12591,6296,1201,1184.925509,1
12592,6296,1073,1222.922176,2
12593,6297,1190,292.0219091,1
12594,6297,1140,571.7633322,2
12595,6298,1189,483.8104255,1
12596,6298,1187,1136.33403,2
12597,6299,1198,268.413822,1
12598,6299,1196,293.5710709,2
12599,6300,1196,299.01998,1
12600,6300,1202,350.7084332,2
12601,6301,1196,217.0546495,1
12602,6301,1198,249.0933838,2
12603,6302,1196,215.0119958,1
12604,6302,1198,223.3959355,2
12605,6303,1190,13.25674967,1
12606,6303,1147,684.7300586,2
12607,6304,1196,212.9205399,1
12608,6304,1198,257.1409866,2
12609,6305,1190,0,1
12610,6305,1147,669.8896698,2
12611,6306,1193,57.92470337,1
12612,6306,1195,385.331361,2
12613,6307,1190,357.3440118,1
12614,6307,1164,586.3473973,2
12615,6308,1221,1014.636391,1
12616,6308,1073,1206.261504,2
12617,6309,1192,19.77255601,1
12618,6309,1167,197.5231507,2
12619,6310,1221,1151.056159,1
12620,6310,1201,1222.995241,2
12621,6311,1191,0,1
12622,6311,1211,224.8528942,2
12623,6312,1192,40.97246988,1
12624,6312,1167,107.2161894,2
12625,6313,1192,0,1
12626,6313,1167,138.2463016,2
12627,6314,1193,0,1
12628,6314,1195,192.9843343,2
12629,6315,1201,165.6295779,1
12630,6315,1194,278.5180123,2
12631,6316,1202,125.1543822,1
12632,6316,1207,244.1761835,2
12633,6317,1221,836.1998048,1
12634,6317,1073,1266.784402,2
12635,6318,1197,44.59033592,1
12636,6318,1203,55.72536938,2
12637,6319,1194,0,1
12638,6319,1201,91.89461976,2
12639,6320,1202,189.0821673,1
12640,6320,1207,196.8894226,2
12641,6321,1221,832.6454545,1
12642,6321,1073,1327.170522,2
12643,6322,1205,22.61800713,1
12644,6322,1204,23.40919616,2
12645,6323,1197,14.97863105,1
12646,6323,1199,91.19912989,2
12647,6324,1197,152.4387456,1
12648,6324,1214,178.9338662,2
12649,6325,1167,9.132762634,1
12650,6325,1200,34.08333819,2
12651,6326,1201,100.4561618,1
12652,6326,1194,240.8804364,2
12653,6327,1195,0,1
12654,6327,1193,192.9843343,2
12655,6328,1205,10.20899898,1
12656,6328,1204,11.04148747,2
12657,6329,1196,0,1
12658,6329,1198,21.55941282,2
12659,6330,1197,0,1
12660,6330,1199,8.998103311,2
12661,6331,1214,162.5625533,1
12662,6331,1212,165.9075317,2
12663,6332,1210,202.0665105,1
12664,6332,1206,246.4946623,2
12665,6333,1198,121.3404206,1
12666,6333,1212,142.141004,2
12667,6334,1198,0,1
12668,6334,1196,21.55941282,2
12669,6335,1199,0,1
12670,6335,1197,8.998103311,2
12671,6336,1196,22.1063383,1
12672,6336,1198,101.3717105,2
12673,6337,1200,0,1
12674,6337,1167,5.090106472,2
12675,6338,1207,162.9063873,1
12676,6338,1202,212.9560863,2
12677,6339,1201,0,1
12678,6339,1194,91.89461976,2
12679,6340,1202,0,1
12680,6340,1207,50.8316603,2
12681,6341,1210,108.4637144,1
12682,6341,1218,316.7957327,2
12683,6342,1203,0,1
12684,6342,1205,15.97657269,2
12685,6343,1214,100.2949317,1
12686,6343,1197,107.3819565,2
12687,6344,1204,0,1
12688,6344,1205,36.16825479,2
12689,6345,1205,0,1
12690,6345,1203,15.97657269,2
12691,6346,1201,41.04969643,1
12692,6346,1194,188.3308488,2
12693,6347,1200,11.55846094,1
12694,6347,1167,78.49857554,2
12695,6348,1210,73.17121973,1
12696,6348,1218,364.8091296,2
12697,6349,1206,0,1
12698,6349,1218,409.3742814,2
12699,6350,1204,23.29703386,1
12700,6350,1205,110.9260147,2
12701,6351,1212,73.724755,1
12702,6351,1214,125.3044644,2
12703,6352,1209,34.19725726,1
12704,6352,1196,78.07442186,2
12705,6353,1214,68.68374893,1
12706,6353,1212,118.6115941,2
12707,6354,1211,5.921312224,1
12708,6354,1191,294.8022502,2
12709,6355,1201,485.3256928,1
12710,6355,1194,643.2439673,2
12711,6356,1207,0,1
12712,6356,1202,50.8316603,2
12713,6357,1208,0,1
12714,6357,1216,277.3950794,2
12715,6358,1214,45.73666184,1
12716,6358,1197,132.0811509,2
12717,6359,1209,0,1
12718,6359,1198,96.82387054,2
12719,6360,1202,238.4851311,1
12720,6360,1207,278.6603826,2
12721,6361,1221,907.5638082,1
12722,6361,1201,1310.924139,2
12723,6362,1210,0,1
12724,6362,1218,247.391336,2
12725,6363,1204,264.6223931,1
12726,6363,1205,366.0075005,2
12727,6364,1211,0,1
12728,6364,1191,224.8528942,2
12729,6365,1215,92.2619601,1
12730,6365,1168,102.2155358,2
12731,6366,1201,399.926487,1
12732,6366,1194,558.5293011,2
12733,6367,1204,120.0953089,1
12734,6367,1205,121.5219024,2
12735,6368,1205,100.1023007,1
12736,6368,1203,106.8038304,2
12737,6369,1204,134.1696058,1
12738,6369,1205,179.8181314,2
12739,6370,1168,41.25783775,1
12740,6370,1215,95.77740767,2
12741,6371,1204,335.1930771,1
12742,6371,1205,435.1674416,2
12743,6372,1168,16.98421208,1
12744,6372,1215,145.4170714,2
12745,6373,1212,0,1
12746,6373,1214,121.3666195,2
12747,6374,1214,26.42048252,1
12748,6374,1197,180.0406629,2
12749,6375,1213,0,1
12750,6375,1201,291.9687366,2
12751,6376,1204,224.1389741,1
12752,6376,1205,296.2300743,2
12753,6377,1214,0,1
12754,6377,1212,121.3666195,2
12755,6378,1204,437.1700437,1
12756,6378,1205,534.6577141,2
12757,6379,1213,34.52202181,1
12758,6379,1201,272.6932683,2
12759,6380,1215,11.83065234,1
12760,6380,1209,88.18184264,2
12761,6381,1215,0,1
12762,6381,1209,129.4454146,2
12763,6382,1204,570.5436885,1
12764,6382,1205,670.4537206,2
12765,6383,1214,113.5359436,1
12766,6383,1203,201.9257012,2
12767,6384,1204,350.6536712,1
12768,6384,1205,430.4357808,2
12769,6385,1168,18.77128007,1
12770,6385,1215,77.18834826,2
12771,6386,1217,323.9409387,1
