OBJECTID,IN_FID,Near_exp_dist,Near_exp_rank,Near_dest,Near_dst_rank
18750,9375,3105.484689,2,17.26168644,2
18751,9376,208.5392011,1,0,1
18752,9376,2494.660074,2,65.51566803,2
18753,9377,22.64071601,1,0,1
18754,9377,1538.748124,2,22.64071601,2
18755,9378,3824.496569,1,0,1
18756,9378,4433.895262,2,705.7019087,2
18757,9379,790.5270085,1,0,1
18758,9379,1570.95653,2,4.179481778,2
18759,9380,1240.071915,1,0,1
18760,9380,3799.388034,2,9.437079818,2
18761,9381,1050.233803,1,0,1
18762,9381,3600.45088,2,10.33750842,2
18763,9382,261.8555243,1,0,1
18764,9382,1473.745689,2,9.120411697,2
18765,9383,316.9101962,1,0,1
18766,9383,1465.562077,2,9.120411697,2
18767,9384,730.7097431,1,0,1
18768,9384,1512.028059,2,7.154159432,2
18769,9385,201.2610278,1,0,1
18770,9385,1463.237588,2,20.09985407,2
18771,9386,1342.343238,1,0,1
18772,9386,3450.864544,2,36.59032046,2
18773,9387,1370.515164,1,0,1
18774,9387,3356.305686,2,7.602061782,2
18775,9388,657.3342931,1,0,1
18776,9388,1484.890063,2,7.154159432,2
18777,9389,1328.964775,1,0,1
18778,9389,1727.409802,2,8.694703648,2
18779,9390,1070.712986,1,0,1
18780,9390,3633.954156,2,12.4571031,2
18781,9391,1255.610716,1,0,1
18782,9391,1689.454447,2,10.45705444,2
18783,9392,1348.004251,1,0,1
18784,9392,3385.7036,2,36.59032046,2
18785,9393,1400.956389,1,0,1
18786,9393,1741.355407,2,7.607019453,2
18787,9394,603.0059853,1,0,1
18788,9394,1446.364533,2,11.06682839,2
18789,9395,483.2751813,1,0,1
18790,9395,1790.066347,2,67.98932927,2
18791,9396,1178.731774,1,0,1
18792,9396,1643.244085,2,8.811137727,2
18793,9397,1109.892649,1,0,1
18794,9397,1603.805818,2,8.811137727,2
18795,9398,1473.058597,1,0,1
18796,9398,1756.310483,2,7.607019453,2
18797,9399,1038.557852,1,0,1
18798,9399,1561.496911,2,11.4110432,2
18799,9400,1098.80524,1,0,1
18800,9400,3673.451426,2,12.4571031,2
18801,9401,552.662432,1,0,1
18802,9401,1402.236786,2,9.722542412,2
18803,9402,471.1559202,1,0,1
18804,9402,1388.009217,2,9.722542412,2
18805,9403,659.0328645,1,0,1
18806,9403,3210.615915,2,58.5921857,2
18807,9404,960.0556952,1,0,1
18808,9404,1513.288306,2,5.758405554,2
18809,9405,902.0081239,1,0,1
18810,9405,1469.999472,2,5.758405554,2
18811,9406,418.0121275,1,0,1
18812,9406,1354.272054,2,10.46663221,2
18813,9407,1415.420304,1,0,1
18814,9407,3401.48992,2,7.602061782,2
18815,9408,1140.040656,1,0,1
18816,9408,3729.045944,2,14.70097438,2
18817,9409,1211.963457,1,0,1
18818,9409,3801.602961,2,28.1327152,2
18819,9410,373.555046,1,0,1
18820,9410,1324.935552,2,3.264038303,2
18821,9411,771.4646421,1,0,1
18822,9411,1386.090618,2,9.265829253,2
18823,9412,1179.010616,1,0,1
18824,9412,1546.698041,2,21.77781504,2
18825,9413,322.0218286,1,0,1
18826,9413,1306.337273,2,3.264038303,2
18827,9414,2881.907221,1,0,1
18828,9414,3513.998608,2,144.6715409,2
18829,9415,290.8058954,1,0,1
18830,9415,1292.741107,2,12.76117548,2
18831,9416,1554.044203,1,0,1
18832,9416,3496.334569,2,40.95546699,2
18833,9417,172.1975334,1,0,1
18834,9417,2648.646879,2,35.39050799,2
18835,9418,97.81955602,1,0,1
18836,9418,2187.684924,2,61.01473543,2
18837,9419,724.5600345,1,0,1
18838,9419,1329.598517,2,9.265829253,2
18839,9420,657.8223051,1,0,1
18840,9420,1282.735973,2,15.84359879,2
18841,9421,125.7049238,1,0,1
18842,9421,2693.371407,2,42.0703968,2
18843,9422,607.4495066,1,0,1
18844,9422,1260.39904,2,15.84359879,2
18845,9423,1340.430992,1,0,1
18846,9423,1538.298376,2,9.081190348,2
18847,9424,1269.546057,1,0,1
18848,9424,1508.843894,2,9.875063608,2
18849,9425,1413.296688,1,0,1
18850,9425,1564.964328,2,9.081190348,2
18851,9426,1200.326837,1,0,1
18852,9426,1477.192022,2,9.875063608,2
18853,9427,1486.112166,1,0,1
18854,9427,1588.332921,2,9.158658249,2
18855,9428,1118.508721,1,0,1
18856,9428,1427.515893,2,5.776024227,2
18857,9429,1050.561997,1,0,1
18858,9429,1395.502886,2,5.776024227,2
18859,9430,504.6383615,1,0,1
18860,9430,1205.957123,2,9.988062459,2
18861,9431,569.651259,1,0,1
18862,9431,1210.106092,2,15.6416359,2
18863,9432,1659.183577,1,0,1
18864,9432,3601.735713,2,79.91796946,2
18865,9433,992.0220584,1,0,1
18866,9433,1339.371176,2,7.440390596,2
18867,9434,250.5201,1,0,1
18868,9434,2859.143613,2,35.39050799,2
18869,9435,115.3945087,1,0,1
18870,9435,2036.179963,2,64.0485083,2
18871,9436,475.8022433,1,0,1
18872,9436,1157.444594,2,9.988062459,2
18873,9437,444.5456015,1,0,1
18874,9437,1140.298147,2,10.66676378,2
18875,9438,895.0643376,1,0,1
18876,9438,1224.466587,2,10.37623021,2
18877,9439,415.2413826,1,0,1
18878,9439,1131.971328,2,10.66676378,2
18879,9440,836.206605,1,0,1
18880,9440,1186.76207,2,10.37623021,2
18881,9441,7910.83333,1,0,1
18882,9441,7929.01391,2,49.11581489,2
18883,9442,2937.928881,1,0,1
18884,9442,3657.958025,2,36.2502649,2
18885,9443,6865.617243,1,0,1
18886,9443,8247.283541,2,142.7700737,2
18887,9444,7008.248506,1,0,1
18888,9444,8399.841767,2,148.6387274,2
18889,9445,782.2850111,1,0,1
18890,9445,1137.988887,2,20.87019349,2
18891,9446,1843.095579,1,0,1
18892,9446,3540.739121,2,184.9067516,2
18893,9447,1429.598917,1,0,1
18894,9447,1462.706282,2,19.78100459,2
18895,9448,1294.945068,1,0,1
18896,9448,1364.42347,2,16.71684223,2
18897,9449,2189.145623,1,0,1
18898,9449,3576.707948,2,249.9979414,2
18899,9450,1232.189457,1,0,1
18900,9450,1325.503826,2,16.71684223,2
18901,9451,1154.484147,1,0,1
18902,9451,1294.154525,2,15.49126425,2
18903,9452,7942.468152,1,0,1
18904,9452,7981.176966,2,49.11581489,2
18905,9453,1985.163112,1,0,1
18906,9453,3546.011976,2,184.9067516,2
18907,9454,645.662897,1,0,1
18908,9454,3258.96052,2,72.50492157,2
18909,9455,730.5209116,1,0,1
18910,9455,1087.308204,2,11.21037625,2
18911,9456,2970.442314,1,0,1
18912,9456,3742.661617,2,36.2502649,2
18913,9457,697.9420344,1,0,1
18914,9457,1053.184397,2,11.21037625,2
18915,9458,1101.009933,1,0,1
18916,9458,1227.451947,2,15.49126425,2
18917,9459,6772.201397,1,0,1
18918,9459,8141.615602,2,116.2933511,2
18919,9460,912.801311,1,0,1
18920,9460,3525.240428,2,72.50492157,2
18921,9461,662.3052544,1,0,1
18922,9461,1002.272583,2,8.410770912,2
18923,9462,996.9271782,1,0,1
18924,9462,1134.142932,2,23.03605115,2
18925,9463,0,1,0,1
18926,9463,2347.593979,2,97.81955602,2
18927,9464,1353.720485,1,0,1
18928,9464,1444.023167,2,18.39125942,2
18929,9465,2531.096016,1,0,1
18930,9465,3645.659288,2,422.4748244,2
18931,9466,1272.578069,1,0,1
18932,9466,1325.964962,2,14.90314323,2
18933,9467,636.7549538,1,0,1
18934,9467,979.1694504,2,8.410770912,2
18935,9468,613.8851346,1,0,1
18936,9468,941.8328726,2,27.58587585,2
18937,9469,903.6995235,1,0,1
18938,9469,1005.152559,2,8.378190034,2
18939,9470,1152.753681,1,0,1
18940,9470,1160.663957,2,12.90251341,2
18941,9471,1065.466667,1,0,1
18942,9471,1069.372644,2,12.72805526,2
18943,9472,1305.057158,1,0,1
18944,9472,1417.636232,2,2.357434461,2
18945,9473,1211.239983,1,0,1
18946,9473,1285.252072,2,14.90314323,2
18947,9474,6808.22234,1,0,1
18948,9474,8165.227975,2,81.17999238,2
18949,9475,832.1730941,1,0,1
18950,9475,915.9965297,2,4.22611609,2
18951,9476,946.6927131,1,0,1
18952,9476,950.6202547,2,8.378190034,2
18953,9477,672.8693947,1,0,1
18954,9477,862.7551933,2,10.36022615,2
18955,9478,1083.895289,1,0,1
18956,9478,1102.632251,2,12.90251341,2
18957,9479,1291.778595,1,0,1
18958,9479,1417.245548,2,2.357434461,2
18959,9480,642.6035071,1,0,1
18960,9480,3212.403392,2,152.4913975,2
18961,9481,6739.376796,1,0,1
18962,9481,8089.076127,2,32.28371689,2
18963,9482,770.1837928,1,0,1
18964,9482,832.6184977,2,11.27860547,2
18965,9483,989.2924392,1,0,1
18966,9483,1021.535793,2,12.72805526,2
18967,9484,845.9483084,1,0,1
18968,9484,895.7625693,2,4.22611609,2
18969,9485,1297.342289,1,0,1
18970,9485,1442.847765,2,18.80849718,2
18971,9486,1134.040613,1,0,1
18972,9486,1232.336248,2,12.01088423,2
18973,9487,887.2013064,1,0,1
18974,9487,975.5799532,2,13.60152545,2
18975,9488,1117.84657,1,0,1
18976,9488,3620.738096,2,78.77735108,2
18977,9489,115.1289416,1,0,1
18978,9489,2624.63245,2,115.1289416,2
18979,9490,736.2067557,1,0,1
18980,9490,785.7864862,2,5.659366284,2
18981,9491,1015.520462,1,0,1
18982,9491,1046.679778,2,14.40092723,2
18983,9492,1093.473171,1,0,1
18984,9492,1186.047885,2,22.26730253,2
18985,9493,762.0331226,1,0,1
18986,9493,823.0179371,2,11.27860547,2
18987,9494,936.6868802,1,0,1
18988,9494,953.5449672,2,15.85906448,2
18989,9495,1124.418743,1,0,1
18990,9495,1238.320779,2,12.01088423,2
18991,9496,778.3277428,1,0,1
18992,9496,920.7902386,2,13.14128903,2
18993,9497,6953.209185,1,0,1
18994,9497,8301.466418,2,142.3005159,2
18995,9498,6792.349768,1,0,1
18996,9498,8132.645261,2,32.28371689,2
18997,9499,815.5319016,1,0,1
18998,9499,902.1321052,2,13.60152545,2
18999,9500,724.3970914,1,0,1
19000,9500,800.1674463,2,5.659366284,2
19001,9501,945.1431036,1,0,1
19002,9501,989.5424123,2,7.946244435,2
19003,9502,689.3343868,1,0,1
19004,9502,886.7297613,2,11.34574692,2
19005,9503,870.1431008,1,0,1
19006,9503,880.6470689,2,16.68726452,2
19007,9504,701.2903756,1,0,1
19008,9504,845.6001939,2,17.49330042,2
19009,9505,757.779119,1,0,1
19010,9505,828.6145605,2,13.54249835,2
19011,9506,649.7956161,1,0,1
19012,9506,867.6847556,2,8.764770899,2
19013,9507,1105.535507,1,0,1
19014,9507,1266.195261,2,38.36091101,2
19015,9508,1000.163936,1,0,1
19016,9508,1122.974723,2,15.81910396,2
19017,9509,878.5234166,1,0,1
19018,9509,940.4063202,2,7.946244435,2
19019,9510,1197.957978,1,0,1
19020,9510,3581.853401,2,18.21429469,2
19021,9511,621.8318589,1,0,1
19022,9511,820.9645141,2,11.50282213,2
19023,9512,803.4914906,1,0,1
19024,9512,819.6387878,2,8.70464966,2
19025,9513,639.080392,1,0,1
19026,9513,773.7099561,2,17.77003445,2
19027,9514,1284.230728,1,0,1
19028,9514,3612.432262,2,18.21429469,2
19029,9515,582.1883366,1,0,1
19030,9515,843.6416167,2,8.764770899,2
19031,9516,688.2805862,1,0,1
19032,9516,748.9323421,2,9.595747212,2
19033,9517,812.8737547,1,0,1
19034,9517,892.3786771,2,5.600093407,2
19035,9518,925.3247523,1,0,1
19036,9518,1072.513112,2,11.56601291,2
19037,9519,1014.999217,1,0,1
19038,9519,1192.754581,2,14.67041806,2
19039,9520,546.2105827,1,0,1
19040,9520,752.6065914,2,15.44219718,2
19041,9521,821.8970277,1,0,1
19042,9521,941.2507822,2,32.94698491,2
19043,9522,736.6820954,1,0,1
19044,9522,762.0403127,2,5.77203593,2
19045,9523,716.0065339,1,0,1
19046,9523,745.1386799,2,5.77203593,2
19047,9524,514.8547229,1,0,1
19048,9524,788.5136855,2,12.36065222,2
19049,9525,554.7218319,1,0,1
19050,9525,686.8632631,2,4.393741519,2
19051,9526,631.8521173,1,0,1
19052,9526,676.5688554,2,8.353120641,2
19053,9527,746.4877576,1,0,1
19054,9527,845.2888041,2,5.600093407,2
19055,9528,858.5927987,1,0,1
19056,9528,1019.993879,2,11.56601291,2
19057,9529,955.8767593,1,0,1
19058,9529,1150.253423,2,13.98637929,2
19059,9530,466.3576844,1,0,1
19060,9530,679.4220605,2,8.152090387,2
19061,9531,1290.059546,1,0,1
19062,9531,3504.502274,2,9.731241167,2
19063,9532,1358.369943,1,0,1
19064,9532,3476.883471,2,9.731241167,2
19065,9533,648.0520551,1,0,1
19066,9533,696.3790828,2,11.8524812,2
19067,9534,503.7095969,1,0,1
19068,9534,625.5892345,2,4.393741519,2
19069,9535,442.733557,1,0,1
19070,9535,720.8823132,2,9.246162874,2
19071,9536,640.7072714,1,0,1
19072,9536,2978.991427,2,152.4913975,2
19073,9537,573.2086986,1,0,1
19074,9537,608.3094957,2,8.353120641,2
19075,9538,1517.398227,1,0,1
19076,9538,3396.633057,2,147.8869593,2
19077,9539,680.2391835,1,0,1
19078,9539,803.0916259,2,7.764431688,2
19079,9540,809.6563307,1,0,1
19080,9540,990.4472882,2,11.74817605,2
19081,9541,913.9587109,1,0,1
19082,9541,1127.22426,2,13.95685191,2
19083,9542,400.1068187,1,0,1
19084,9542,611.1427799,2,8.152090387,2
19085,9543,583.8322,1,0,1
19086,9543,651.9950714,2,14.24539692,2
19087,9544,374.5222838,1,0,1
19088,9544,666.7222509,2,9.246162874,2
19089,9545,429.7206348,1,0,1
19090,9545,550.2734862,2,10.86321532,2
19091,9546,515.2827307,1,0,1
19092,9546,534.6820604,2,14.02032125,2
19093,9547,628.0120961,1,0,1
19094,9547,775.7612997,2,9.462881863,2
19095,9548,744.6421008,1,0,1
19096,9548,938.1295347,2,12.49731843,2
19097,9549,852.3162288,1,0,1
19098,9549,1081.098776,2,11.11231292,2
19099,9550,321.2011907,1,0,1
19100,9550,537.5560848,2,13.80768306,2
19101,9551,375.4940011,1,0,1
19102,9551,478.1865935,2,10.86321532,2
19103,9552,300.5163449,1,0,1
19104,9552,602.3908705,2,7.422177592,2
19105,9553,509.4549801,1,0,1
19106,9553,612.608837,2,14.24539692,2
19107,9554,457.5041336,1,0,1
19108,9554,461.9002482,2,10.28769168,2
19109,9555,560.1018321,1,0,1
19110,9555,729.2670381,2,12.25444501,2
19111,9556,686.5518291,1,0,1
19112,9556,907.2880686,2,11.34059468,2
19113,9557,806.4067135,1,0,1
19114,9557,1052.830455,2,11.11231292,2
19115,9558,254.451712,1,0,1
19116,9558,473.8943397,2,13.80768306,2
19117,9559,240.3626294,1,0,1
19118,9559,565.3212148,2,7.422177592,2
19119,9560,314.0590579,1,0,1
19120,9560,407.1058682,2,10.43577372,2
19121,9561,440.0401591,1,0,1
19122,9561,579.1194146,2,16.24756388,2
19123,9562,386.9201259,1,0,1
19124,9562,418.1958132,2,10.28769168,2
19125,9563,513.4135152,1,0,1
19126,9563,711.9900224,2,10.84466989,2
19127,9564,1365.324145,1,0,1
19128,9564,3236.03535,2,113.2195371,2
19129,9565,643.801326,1,0,1
19130,9565,882.4030481,2,11.34059468,2
19131,9566,777.1963383,1,0,1
19132,9566,1039.965287,2,14.37729173,2
19133,9567,178.109327,1,0,1
19134,9567,414.6273868,2,13.70463982,2
19135,9568,168.3673024,1,0,1
19136,9568,503.7655354,2,11.00286404,2
19137,9569,1205.802187,1,0,1
19138,9569,3166.636437,2,132.2687149,2
19139,9570,266.3835807,1,0,1
19140,9570,333.8138448,2,8.494163111,2
19141,9571,360.2421683,1,0,1
19142,9571,533.5332573,2,15.67249972,2
19143,9572,314.4055725,1,0,1
19144,9572,382.9235804,2,11.98852243,2
19145,9573,448.9717229,1,0,1
19146,9573,677.4856346,2,9.597339229,2
19147,9574,589.2811709,1,0,1
19148,9574,851.3843957,2,21.52637695,2
19149,9575,727.0335238,1,0,1
19150,9575,1008.642883,2,14.37729173,2
19151,9576,120.7651452,1,0,1
19152,9576,341.5966739,2,13.70463982,2
19153,9577,219.929556,1,0,1
19154,9577,270.6314119,2,8.494163111,2
19155,9578,105.6393256,1,0,1
19156,9578,461.7559744,2,14.24994212,2
19157,9579,404.5316516,1,0,1
19158,9579,661.6373585,2,9.597339229,2
19159,9580,301.8978508,1,0,1
19160,9580,510.134055,2,15.67249972,2
19161,9581,237.4110165,1,0,1
19162,9581,350.367477,2,12.83594529,2
19163,9582,533.5415469,1,0,1
19164,9582,812.8150169,2,15.70639137,2
19165,9583,188.5309784,1,0,1
19166,9583,200.3558195,2,13.57526328,2
19167,9584,670.1714082,1,0,1
19168,9584,971.2600238,2,27.56765236,2
19169,9585,9.546842745,1,0,1
19170,9585,373.4606189,2,9.546842745,2
19171,9586,365.5843933,1,0,1
19172,9586,652.9188435,2,11.16783004,2
19173,9587,166.5282902,1,0,1
19174,9587,334.1469741,2,12.47502258,2
19175,9588,100.482288,1,0,1
19176,9588,237.5575597,2,48.2317259,2
19177,9589,235.6798824,1,0,1
19178,9589,498.9301744,2,11.9031785,2
19179,9590,1443.71133,1,0,1
19180,9590,3123.705237,2,66.26490405,2
19181,9591,477.5523949,1,0,1
19182,9591,774.2156645,2,15.70639137,2
19183,9592,1598.132173,1,0,1
19184,9592,3037.407759,2,8.531963404,2
19185,9593,1662.127061,1,0,1
19186,9593,3013.608361,2,8.531963404,2
19187,9594,0,1,0,1
19188,9594,307.820323,2,9.546842745,2
19189,9595,1527.766374,1,0,1
19190,9595,3026.648959,2,21.70208833,2
19191,9596,112.055109,1,0,1
19192,9596,187.689969,2,13.57526328,2
19193,9597,350.7830248,1,0,1
19194,9597,654.975788,2,11.16783004,2
19195,9598,612.7695322,1,0,1
19196,9598,927.6591816,2,10.21386116,2
19197,9599,92.8317383,1,0,1
19198,9599,334.2785971,2,12.47502258,2
19199,9600,193.899323,1,0,1
19200,9600,493.5998536,2,11.9031785,2
19201,9601,10.89849708,1,0,1
19202,9601,246.0403901,2,10.89849708,2
19203,9602,1693.179596,1,0,1
19204,9602,2909.789787,2,3.67248319,2
19205,9603,556.1096356,1,0,1
19206,9603,881.7727168,2,10.21386116,2
19207,9604,1646.050954,1,0,1
19208,9604,2957.382643,2,13.98788628,2
19209,9605,472.8535894,1,0,1
19210,9605,807.7366515,2,12.57975216,2
19211,9606,89.02480715,1,0,1
19212,9606,169.9817379,2,16.71732744,2
19213,9607,95.03020493,1,0,1
19214,9607,164.1020753,2,15.48115145,2
19215,9608,16.45491012,1,0,1
19216,9608,231.769043,2,15.48115145,2
19217,9609,407.0912541,1,0,1
19218,9609,748.7643823,2,12.57975216,2
19219,9610,324.9404824,1,0,1
19220,9610,667.5396708,2,11.91966988,2
19221,9611,18.73384073,1,0,1
19222,9611,373.5197983,2,18.73384073,2
19223,9612,248.2937843,1,0,1
19224,9612,591.6320152,2,11.91966988,2
19225,9613,177.4865678,1,0,1
19226,9613,525.3864134,2,12.76099575,2
19227,9614,0,1,0,1
19228,9614,307.820323,2,16.45491012,2
19229,9615,99.02090151,1,0,1
19230,9615,452.9081095,2,20.18304988,2
19231,9616,1650.57349,1,0,1
19232,9616,2836.560352,2,3.67248319,2
19233,9617,196.2958336,1,0,1
19234,9617,220.3515948,2,62.60221258,2
19235,9618,716.7831649,1,0,1
19236,9618,818.0868301,2,502.0535179,2
19237,9619,171.5045445,1,0,1
19238,9619,536.8983837,2,12.76099575,2
19239,9620,1882.115061,1,0,1
19240,9620,2665.910138,2,80.37990594,2
19241,9621,1262.814369,1,0,1
19242,9621,1616.700039,2,681.4195728,2
19243,9622,2199.021626,1,0,1
19244,9622,2544.163623,2,902.2529925,2
19245,9623,4456.834216,1,0,1
19246,9623,5040.030023,2,1540.868277,2
19247,9624,0,1,0,1
19248,9624,183.1949433,2,166.9093152,2
19249,9625,135.5101465,1,0,1
19250,9625,311.3509634,2,1.250233385,2
19251,9626,143.2580352,1,0,1
19252,9626,334.8268866,2,1.250233385,2
19253,9627,0,1,0,1
19254,9627,183.1949433,2,3.104212436,2
19255,9628,3.104212436,1,0,1
19256,9628,166.9093152,2,3.104212436,2
19257,9629,117.8537619,1,0,1
19258,9629,326.3765063,2,10.63815533,2
19259,9630,141.9372544,1,0,1
19260,9630,345.4792519,2,10.91216149,2
19261,9631,118.1539053,1,0,1
19262,9631,313.2356933,2,10.91216149,2
19263,9632,226.7743954,1,0,1
19264,9632,246.8493623,2,18.61918572,2
19265,9633,145.9481882,1,0,1
19266,9633,233.0763096,2,37.55544223,2
19267,9634,0,1,0,1
19268,9634,1034.230028,2,949.3604441,2
19269,9635,174.3440607,1,0,1
19270,9635,361.6315637,2,16.08075774,2
19271,9636,210.7456421,1,0,1
19272,9636,242.5103111,2,18.61918572,2
19273,9637,259.2059744,1,0,1
19274,9637,348.631546,2,39.51151789,2
19275,9638,222.8592052,1,0,1
19276,9638,370.5891436,2,16.08075774,2
19277,9639,314.332011,1,0,1
19278,9639,363.1350024,2,7.446544546,2
19279,9640,352.3067477,1,0,1
19280,9640,421.2094826,2,5.974031816,2
19281,9641,368.7239928,1,0,1
19282,9641,422.9459169,2,5.974031816,2
19283,9642,326.3000997,1,0,1
19284,9642,450.7652682,2,10.08022334,2
19285,9643,398.9288774,1,0,1
19286,9643,460.6388988,2,13.28888435,2
19287,9644,375.7955983,1,0,1
19288,9644,479.8767091,2,10.08022334,2
19289,9645,402.499906,1,0,1
19290,9645,525.8340465,2,22.25713793,2
19291,9646,502.4614671,1,0,1
19292,9646,549.4570327,2,14.83262066,2
19293,9647,524.3884693,1,0,1
19294,9647,575.3606076,2,14.83262066,2
19295,9648,451.1017638,1,0,1
19296,9648,546.9012245,2,22.95592479,2
19297,9649,566.9282668,1,0,1
19298,9649,673.1516821,2,34.52364431,2
19299,9650,597.3866624,1,0,1
19300,9650,650.9941118,2,41.97962503,2
19301,9651,1765.616429,1,0,1
19302,9651,3447.864879,2,43.97671292,2
19303,9652,612.8237369,1,0,1
19304,9652,724.0293516,2,12.46557155,2
19305,9653,579.4607786,1,0,1
19306,9653,796.2647413,2,14.19984814,2
19307,9654,583.2801944,1,0,1
19308,9654,798.4792381,2,12.46557155,2
19309,9655,1730.773217,1,0,1
19310,9655,3445.147413,2,20.26499561,2
19311,9656,445.7276289,1,0,1
19312,9656,850.8633722,2,46.35495921,2
19313,9657,1586.291569,1,0,1
19314,9657,3441.433496,2,20.26499561,2
19315,9658,1317.7323,1,0,1
19316,9658,1458.746062,2,74.46318311,2
19317,9659,1608.522994,1,0,1
19318,9659,3426.100943,2,37.51387901,2
19319,9660,1472.291857,1,0,1
19320,9660,1550.336466,2,212.2124683,2
19321,9661,342.7667371,1,0,1
19322,9661,969.5859662,2,18.36283477,2
19323,9662,307.840266,1,0,1
19324,9662,972.8389425,2,46.89327329,2
19325,9663,1887.680304,1,0,1
19326,9663,3084.379173,2,46.27248486,2
19327,9664,315.627484,1,0,1
19328,9664,1060.169089,2,18.36283477,2
19329,9665,1535.026779,1,0,1
19330,9665,3487.241522,2,37.51387901,2
19331,9666,1045.486176,1,0,1
19332,9666,1238.903232,2,74.46318311,2
19333,9667,2043.05011,1,0,1
19334,9667,2928.313079,2,118.9783158,2
19335,9668,1825.851483,1,0,1
19336,9668,3157.132484,2,10.44665497,2
19337,9669,1845.821082,1,0,1
19338,9669,3123.905316,2,10.44665497,2
19339,9670,202.9258744,1,0,1
19340,9670,1133.374714,2,2.326294017,2
19341,9671,1489.581754,1,0,1
19342,9671,3530.223786,2,18.79909129,2
19343,9672,163.2170051,1,0,1
19344,9672,1148.919461,2,2.326294017,2
19345,9673,1876.53259,1,0,1
19346,9673,3101.253595,2,21.81704538,2
19347,9674,2975.969584,1,0,1
19348,9674,3465.634903,2,43.30237215,2
19349,9675,1469.396291,1,0,1
19350,9675,3541.949271,2,9.654387743,2
19351,9676,890.5019409,1,0,1
19352,9676,1126.832585,2,82.08652573,2
19353,9677,1939.291907,1,0,1
19354,9677,3042.713844,2,5.295652747,2
19355,9678,1462.562328,1,0,1
19356,9678,3542.093587,2,9.654387743,2
19357,9679,1934.804262,1,0,1
19358,9679,3047.611591,2,5.191130264,2
19359,9680,1866.485145,1,0,1
19360,9680,3110.472775,2,21.81704538,2
19361,9681,1930.94384,1,0,1
19362,9681,3053.074459,2,5.191130264,2
19363,9682,30.38888398,1,0,1
19364,9682,1248.993986,2,30.38888398,2
19365,9683,825.8486144,1,0,1
19366,9683,1003.314621,2,82.08652573,2
19367,9684,2896.928048,1,0,1
19368,9684,3344.447553,2,25.58462947,2
19369,9685,2954.542129,1,0,1
19370,9685,3387.753543,2,6.962650819,2
19371,9686,0,1,0,1
19372,9686,1380.326644,2,30.38888398,2
19373,9687,2941.141643,1,0,1
19374,9687,3356.374761,2,6.962650819,2
19375,9688,1494.250372,1,0,1
19376,9688,2491.889492,2,743.8119664,2
19377,9689,521.7536061,1,0,1
19378,9689,743.4867712,2,99.22296911,2
19379,9690,657.2769311,1,0,1
19380,9690,736.9135036,2,66.10031869,2
19381,9691,522.860314,1,0,1
19382,9691,681.6287564,2,50.34330395,2
19383,9692,208.4879428,1,0,1
19384,9692,1628.845798,2,29.64414702,2
19385,9693,303.3679794,1,0,1
19386,9693,1722.33577,2,29.64414702,2
19387,9694,394.9628341,1,0,1
19388,9694,672.4723735,2,6.548959871,2
19389,9695,823.7789674,1,0,1
19390,9695,840.1419892,2,24.32248484,2
19391,9696,459.0598144,1,0,1
19392,9696,580.5089854,2,15.62449027,2
19393,9697,415.537043,1,0,1
19394,9697,565.06847,2,15.62449027,2
19395,9698,781.5158492,1,0,1
19396,9698,794.0185682,2,24.32248484,2
19397,9699,364.7574019,1,0,1
19398,9699,553.7728365,2,18.86856617,2
19399,9700,334.0312831,1,0,1
19400,9700,590.7156525,2,16.05722561,2
19401,9701,331.0127756,1,0,1
19402,9701,549.7386481,2,18.86856617,2
19403,9702,341.1190408,1,0,1
19404,9702,621.094971,2,6.548959871,2
19405,9703,318.0972474,1,0,1
19406,9703,562.3395269,2,16.05722561,2
19407,9704,651.8273456,1,0,1
19408,9704,657.4364752,2,10.55879321,2
19409,9705,2436.133984,1,0,1
19410,9705,2572.970563,2,34.34784824,2
19411,9706,589.7674207,1,0,1
19412,9706,613.9484873,2,10.55879321,2
19413,9707,277.2394057,1,0,1
19414,9707,560.2351991,2,7.970655504,2
19415,9708,522.7550498,1,0,1
19416,9708,550.8141886,2,12.89306866,2
19417,9709,2348.322412,1,0,1
19418,9709,2485.706603,2,10.77366986,2
19419,9710,2277.812117,1,0,1
19420,9710,2422.15985,2,10.77366986,2
19421,9711,279.8652252,1,0,1
19422,9711,426.9101678,2,11.03263232,2
19423,9712,229.8217231,1,0,1
19424,9712,519.8634801,2,6.645778943,2
19425,9713,683.0224877,1,0,1
19426,9713,693.4133812,2,7.324878496,2
19427,9714,236.709994,1,0,1
19428,9714,409.9392192,2,11.03263232,2
19429,9715,169.3718457,1,0,1
19430,9715,401.1395249,2,6.96706178,2
19431,9716,159.8463347,1,0,1
19432,9716,416.7144337,2,6.96706178,2
19433,9717,718.3774978,1,0,1
19434,9717,722.4238527,2,8.433456841,2
19435,9718,635.9911787,1,0,1
19436,9718,645.2185482,2,7.324878496,2
19437,9719,383.3015234,1,0,1
19438,9719,414.8834257,2,9.432645781,2
19439,9720,164.8939419,1,0,1
19440,9720,454.8686846,2,6.645778943,2
19441,9721,683.4902336,1,0,1
19442,9721,695.6901163,2,9.069519823,2
19443,9722,608.9930673,1,0,1
19444,9722,611.6502607,2,8.85544761,2
19445,9723,306.4618182,1,0,1
19446,9723,343.4363081,2,8.062826472,2
19447,9724,131.670838,1,0,1
19448,9724,299.1325664,2,42.750321,2
19449,9725,131.4402499,1,0,1
