OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
9893,4947,976,0,1
9894,4947,972,60.22688741,2
9895,4948,973,245.0894349,1
9896,4948,982,310.3288208,2
9897,4949,977,0,1
9898,4949,975,274.4793099,2
9899,4950,971,182.2811984,1
9900,4950,980,199.1002444,2
9901,4951,814,12897.50126,1
9902,4951,1341,13068.35738,2
9903,4952,814,12877.47665,1
9904,4952,1341,13047.55835,2
9905,4953,814,12825.08211,1
9906,4953,1341,12990.88923,2
9907,4954,978,0,1
9908,4954,995,776.688463,2
9909,4955,814,13148.46177,1
9910,4955,1341,13296.77289,2
9911,4956,976,109.4555845,1
9912,4956,972,216.8100229,2
9913,4957,814,12914.78027,1
9914,4957,1341,13049.66101,2
9915,4958,979,0,1
9916,4958,970,492.8736554,2
9917,4959,978,797.9117196,1
9918,4959,995,1174.154377,2
9919,4960,980,0,1
9920,4960,984,158.2050361,2
9921,4961,981,0,1
9922,4961,983,48.50192926,2
9923,4962,978,322.8892325,1
9924,4962,995,734.4360063,2
9925,4963,979,124.3615565,1
9926,4963,970,639.6006877,2
9927,4964,982,0,1
9928,4964,973,348.7423136,2
9929,4965,983,0,1
9930,4965,981,48.50192926,2
9931,4966,979,177.5049936,1
9932,4966,970,650.5372718,2
9933,4967,984,0,1
9934,4967,986,2.813261557,2
9935,4968,985,0,1
9936,4968,981,105.9611443,2
9937,4969,986,0,1
9938,4969,984,2.813261557,2
9939,4970,970,769.0136434,1
9940,4970,995,840.3069485,2
9941,4971,987,10.16456301,1
9942,4971,993,390.3474043,2
9943,4972,1000,571.7755056,1
9944,4972,986,582.9308634,2
9945,4973,987,0,1
9946,4973,993,379.0111834,2
9947,4974,1000,533.9070402,1
9948,4974,986,545.302058,2
9949,4975,990,122.5337198,1
9950,4975,988,144.6168708,2
9951,4976,978,1267.428003,1
9952,4976,995,1418.997716,2
9953,4977,983,195.2225822,1
9954,4977,985,232.5965683,2
9955,4978,993,161.9730665,1
9956,4978,990,168.2488908,2
9957,4979,988,0,1
9958,4979,991,77.29204921,2
9959,4980,990,7.309941935,1
9960,4980,991,46.28776819,2
9961,4981,989,0,1
9962,4981,982,974.700023,2
9963,4982,990,0,1
9964,4982,991,15.25847158,2
9965,4983,991,0,1
9966,4983,990,15.25847158,2
9967,4984,988,171.3243011,1
9968,4984,991,246.5216423,2
9969,4985,989,61.51038689,1
9970,4985,982,943.6072144,2
9971,4986,995,498.1661675,1
9972,4986,978,865.4613552,2
9973,4987,988,149.3907865,1
9974,4987,991,209.7040591,2
9975,4988,988,143.3333611,1
9976,4988,991,163.6634762,2
9977,4989,988,211.2743315,1
9978,4989,991,261.2712227,2
9979,4990,992,0,1
9980,4990,994,30.14393907,2
9981,4991,993,0,1
9982,4991,994,68.35908599,2
9983,4992,988,238.4334052,1
9984,4992,991,260.0783081,2
9985,4993,991,148.4630638,1
9986,4993,990,171.0426105,2
9987,4994,989,183.5147509,1
9988,4994,982,973.6237906,2
9989,4995,997,89.62153691,1
9990,4995,999,230.6653467,2
9991,4996,994,0,1
9992,4996,992,30.14393907,2
9993,4997,989,201.8444526,1
9994,4997,982,986.809337,2
9995,4998,995,0,1
9996,4998,978,776.688463,2
9997,4999,997,56.61122308,1
9998,4999,999,217.122249,2
9999,5000,996,0,1
10000,5000,998,87.814124,2
10001,5001,988,358.8988417,1
10002,5001,991,388.5131137,2
10003,5002,988,339.1198138,1
10004,5002,991,352.733063,2
10005,5003,988,338.2535691,1
10006,5003,991,343.2005238,2
10007,5004,995,152.9791503,1
10008,5004,978,819.4031218,2
10009,5005,1005,338.3635432,1
10010,5005,1001,385.0278263,2
10011,5006,1000,400.8890149,1
10012,5006,988,422.2147933,2
10013,5007,1014,459.4869484,1
10014,5007,1027,784.1508301,2
10015,5008,997,0,1
10016,5008,999,263.7028333,2
10017,5009,1014,637.929622,1
10018,5009,977,893.4663527,2
10019,5010,1003,10.30444048,1
10020,5010,1023,770.8211635,2
10021,5011,1014,450.1053786,1
10022,5011,1027,772.8125995,2
10023,5012,999,77.25499023,1
10024,5012,997,127.7327427,2
10025,5013,1014,433.7296631,1
10026,5013,1027,762.0759144,2
10027,5014,997,56.72620178,1
10028,5014,999,358.8793187,2
10029,5015,994,198.2490956,1
10030,5015,992,213.03713,2
10031,5016,994,259.2842515,1
10032,5016,992,263.9208577,2
10033,5017,997,34.57001913,1
10034,5017,999,276.5996422,2
10035,5018,998,0,1
10036,5018,996,87.814124,2
10037,5019,1014,419.7441144,1
10038,5019,1004,642.996219,2
10039,5020,999,0,1
10040,5020,997,263.7028333,2
10041,5021,1014,346.0305569,1
10042,5021,1027,674.1695923,2
10043,5022,997,91.05294587,1
10044,5022,999,140.6759291,2
10045,5023,993,459.990658,1
10046,5023,987,484.5577856,2
10047,5024,991,408.1610161,1
10048,5024,992,419.686596,2
10049,5025,995,1191.279039,1
10050,5025,978,1388.721235,2
10051,5026,1000,0,1
10052,5026,1022,781.5983953,2
10053,5027,999,26.92985502,1
10054,5027,997,261.572167,2
10055,5028,1001,0,1
10056,5028,1005,53.6321704,2
10057,5029,1002,0,1
10058,5029,1011,1072.943833,2
10059,5030,1003,0,1
10060,5030,1023,616.991169,2
10061,5031,1014,560.3347256,1
10062,5031,1027,771.9143342,2
10063,5032,1004,0,1
10064,5032,1015,335.7487653,2
10065,5033,1014,256.592116,1
10066,5033,1027,589.3613661,2
10067,5034,1005,0,1
10068,5034,1001,53.6321704,2
10069,5035,994,444.174113,1
10070,5035,992,451.6179899,2
10071,5036,993,581.8017661,1
10072,5036,994,661.4237916,2
10073,5037,1014,410.3995203,1
10074,5037,1027,651.7557571,2
10075,5038,1006,0,1
10076,5038,1007,2.981592565,2
10077,5039,994,393.5161329,1
10078,5039,992,437.6831095,2
10079,5040,1000,119.8893346,1
10080,5040,1022,588.1870063,2
10081,5041,994,361.9740623,1
10082,5041,993,385.3155488,2
10083,5042,994,368.5670574,1
10084,5042,993,378.3505173,2
10085,5043,994,305.3369824,1
10086,5043,993,364.5114772,2
10087,5044,1341,11091.48935,1
10088,5044,1310,11105.8484,2
10089,5045,995,1423.996587,1
10090,5045,978,1666.859706,2
10091,5046,1009,38.96281999,1
10092,5046,1013,293.1528378,2
10093,5047,1007,0,1
10094,5047,1006,2.981592565,2
10095,5048,1000,495.7451194,1
10096,5048,994,576.1285341,2
10097,5049,999,206.2648967,1
10098,5049,1021,393.320301,2
10099,5050,994,391.2185335,1
10100,5050,993,447.7355603,2
10101,5051,994,526.1550124,1
10102,5051,992,560.3394504,2
10103,5052,1008,0,1
10104,5052,1006,178.1075722,2
10105,5053,999,247.5007272,1
10106,5053,1021,350.2488564,2
10107,5054,1009,0,1
10108,5054,1013,318.957041,2
10109,5055,1005,103.858212,1
10110,5055,1016,181.749559,2
10111,5056,999,368.7687067,1
10112,5056,1021,381.8203983,2
10113,5057,1016,135.4201569,1
10114,5057,1005,145.0660374,2
10115,5058,1341,11165.13035,1
10116,5058,1310,11180.15128,2
10117,5059,994,487.9410667,1
10118,5059,992,542.2675471,2
10119,5060,1011,4.018690551,1
10120,5060,1017,224.3610141,2
10121,5061,1016,101.2539028,1
10122,5061,1005,182.6178544,2
10123,5062,1012,68.87579307,1
10124,5062,1010,129.1358545,2
10125,5063,994,493.6095423,1
10126,5063,993,516.2462619,2
10127,5064,1010,0,1
10128,5064,1012,23.46442504,2
10129,5065,1014,9.516400527,1
10130,5065,1027,340.9989822,2
10131,5066,1016,95.71915731,1
10132,5066,1005,179.2029696,2
10133,5067,1014,138.0377438,1
10134,5067,1027,384.7640408,2
10135,5068,1009,52.88109891,1
10136,5068,1022,298.7493403,2
10137,5069,1014,242.7136798,1
10138,5069,1027,416.0037657,2
10139,5070,1011,0,1
10140,5070,1017,200.577793,2
10141,5071,1019,202.1700146,1
10142,5071,1031,390.3247975,2
10143,5072,1012,0,1
10144,5072,1010,23.46442504,2
10145,5073,1009,67.12967283,1
10146,5073,1022,324.8257491,2
10147,5074,1013,0,1
10148,5074,1018,152.7820364,2
10149,5075,993,589.0262198,1
10150,5075,994,601.3363978,2
10151,5076,1014,0,1
10152,5076,1027,296.0586555,2
10153,5077,1016,1.856590557,1
10154,5077,1020,176.2080626,2
10155,5078,1022,388.1041898,1
10156,5078,1000,406.767294,2
10157,5079,1008,70.48436172,1
10158,5079,1007,262.1886748,2
10159,5080,994,500.1872967,1
10160,5080,992,540.5797528,2
10161,5081,1016,31.76423469,1
10162,5081,1010,135.1862739,2
10163,5082,994,613.4212814,1
10164,5082,993,669.8735249,2
10165,5083,1015,0,1
10166,5083,1017,56.37073841,2
10167,5084,1016,0,1
10168,5084,1020,151.4228999,2
10169,5085,1020,112.4833059,1
10170,5085,1010,116.3361488,2
10171,5086,1021,159.8077319,1
10172,5086,999,473.4753094,2
10173,5087,1022,172.389925,1
10174,5087,1009,212.7544521,2
10175,5088,1016,18.40047253,1
10176,5088,1020,200.981981,2
10177,5089,1007,367.9179867,1
10178,5089,1006,422.5198997,2
10179,5090,994,700.2894369,1
10180,5090,992,768.6474464,2
10181,5091,1017,0,1
10182,5091,1015,56.37073841,2
10183,5092,1011,140.283958,1
10184,5092,1017,236.0001527,2
10185,5093,1018,2.061623169,1
10186,5093,1013,182.352083,2
10187,5094,1025,230.1661807,1
10188,5094,1032,373.0402215,2
10189,5095,1036,551.3861842,1
10190,5095,1043,708.3944949,2
10191,5096,1018,0,1
10192,5096,1013,152.7820364,2
10193,5097,1008,270.7768802,1
10194,5097,1007,455.8478035,2
10195,5098,1023,36.96020134,1
10196,5098,1028,168.9472375,2
10197,5099,1019,0,1
10198,5099,1031,185.6796648,2
10199,5100,1018,86.98325872,1
10200,5100,1016,208.3391829,2
10201,5101,1024,13.39190169,1
10202,5101,1029,109.112535,2
10203,5102,995,1222.031545,1
10204,5102,978,1736.123706,2
10205,5103,1025,148.9639794,1
10206,5103,1032,288.7287041,2
10207,5104,1018,137.1367714,1
10208,5104,1034,211.5329711,2
10209,5105,1020,102.742871,1
10210,5105,1016,128.4529178,2
10211,5106,994,718.9527306,1
10212,5106,993,782.981125,2
10213,5107,1021,111.0390153,1
10214,5107,1031,515.1159161,2
10215,5108,1007,364.4409109,1
10216,5108,1006,414.876117,2
10217,5109,1020,0,1
10218,5109,1016,151.4228999,2
10219,5110,1023,18.08292077,1
10220,5110,1028,95.80801653,2
10221,5111,1021,0,1
10222,5111,999,622.62438,2
10223,5112,1022,0,1
10224,5112,1009,398.7078426,2
10225,5113,1020,4.751952719,1
10226,5113,1033,159.8051739,2
10227,5114,1036,332.5434774,1
10228,5114,1043,494.1601804,2
10229,5115,1020,20.53319513,1
10230,5115,1026,172.9285294,2
10231,5116,1022,173.1429275,1
10232,5116,1009,325.9431244,2
10233,5117,1023,0,1
10234,5117,1028,76.38936102,2
10235,5118,1024,0,1
10236,5118,1029,10.24036021,2
10237,5119,1036,387.1565137,1
10238,5119,1043,532.8485359,2
10239,5120,1025,0,1
10240,5120,1030,93.92554138,2
10241,5121,995,1013.137521,1
10242,5121,1025,1094.090178,2
10243,5122,1020,58.3058696,1
10244,5122,1026,121.2217062,2
10245,5123,993,961.5863956,1
10246,5123,994,974.0646059,2
10247,5124,1022,553.2604672,1
10248,5124,1000,644.9996835,2
10249,5125,993,954.6616856,1
10250,5125,994,957.1444552,2
10251,5126,1026,0,1
10252,5126,1030,17.99873819,2
10253,5127,1027,0,1
10254,5127,1035,170.5593293,2
10255,5128,994,905.3345405,1
10256,5128,993,945.2162145,2
10257,5129,1022,627.1006554,1
10258,5129,1000,704.5863718,2
10259,5130,1028,0,1
10260,5130,1023,76.38936102,2
10261,5131,1029,0,1
10262,5131,1024,10.24036021,2
10263,5132,1018,176.6237423,1
10264,5132,1034,243.4469434,2
10265,5133,1028,86.27096803,1
10266,5133,1023,203.0142623,2
10267,5134,1030,0,1
10268,5134,1032,11.05900062,2
10269,5135,994,1016.503785,1
10270,5135,993,1022.630536,2
10271,5136,1022,636.7087258,1
10272,5136,1000,735.1969321,2
10273,5137,993,1086.988676,1
10274,5137,994,1092.024878,2
10275,5138,1022,546.0498187,1
10276,5138,1000,736.5691684,2
10277,5139,1034,117.1381946,1
10278,5139,1018,260.435437,2
10279,5140,1031,0,1
10280,5140,1019,185.6796648,2
10281,5141,1034,55.47347451,1
10282,5141,1033,267.5056401,2
10283,5142,1032,0,1
10284,5142,1030,11.05900062,2
10285,5143,1037,113.0257226,1
10286,5143,1029,197.4100375,2
10287,5144,1033,0,1
10288,5144,1034,166.3767655,2
10289,5145,1007,612.9536907,1
10290,5145,1006,665.6425397,2
10291,5146,994,975.5604629,1
10292,5146,993,1019.673452,2
10293,5147,1034,0,1
10294,5147,1033,166.3767655,2
10295,5148,994,1027.787599,1
10296,5148,993,1098.027978,2
10297,5149,1038,96.79465355,1
10298,5149,1033,116.4208216,2
10299,5150,1038,28.20030182,1
10300,5150,1039,130.2162775,2
10301,5151,1035,0,1
10302,5151,1027,170.5593293,2
10303,5152,1036,0,1
10304,5152,1043,137.3991938,2
10305,5153,1031,97.90148227,1
10306,5153,1019,312.9490361,2
10307,5154,1031,141.6079718,1
10308,5154,1019,341.6481926,2
10309,5155,1037,214.3574469,1
10310,5155,1029,297.0250556,2
10311,5156,1037,0,1
10312,5156,1029,19.84258031,2
10313,5157,1038,0,1
10314,5157,1039,16.68576906,2
10315,5158,994,1103.135158,1
10316,5158,993,1158.047485,2
10317,5159,994,1117.313864,1
10318,5159,993,1153.061527,2
10319,5160,1037,353.1962404,1
10320,5160,1029,445.9536546,2
10321,5161,1037,219.367609,1
10322,5161,1029,350.9958591,2
10323,5162,1060,1134.352547,1
10324,5162,994,1141.755655,2
10325,5163,994,1147.309935,1
10326,5163,993,1205.442964,2
10327,5164,1037,955.7944501,1
10328,5164,1024,1039.819839,2
10329,5165,1039,0,1
10330,5165,1038,16.68576906,2
10331,5166,1031,109.0921713,1
10332,5166,1019,361.3161724,2
10333,5167,1039,4.617396335,1
10334,5167,1042,32.78593396,2
10335,5168,1022,867.8614638,1
10336,5168,1000,995.8074163,2
10337,5169,1040,0,1
10338,5169,1043,96.18092331,2
10339,5170,1021,333.4057618,1
10340,5170,1031,647.0922035,2
10341,5171,1022,665.7325097,1
10342,5171,1000,939.6084171,2
10343,5172,1041,0,1
10344,5172,1021,862.3010213,2
10345,5173,1042,0,1
10346,5173,1039,77.23389947,2
10347,5174,1060,1068.17508,1
10348,5174,1000,1214.826261,2
10349,5175,1060,1047.022638,1
10350,5175,1000,1188.9139,2
10351,5176,1060,1097.084109,1
10352,5176,994,1168.994886,2
10353,5177,1060,1139.493087,1
10354,5177,994,1177.704189,2
10355,5178,1037,377.578972,1
10356,5178,1029,416.5647249,2
10357,5179,1053,1050.88224,1
10358,5179,1059,1362.49159,2
10359,5180,1060,1046.025406,1
10360,5180,1061,1227.604567,2
10361,5181,1060,1023.991374,1
10362,5181,1061,1196.652181,2
10363,5182,1037,80.06159097,1
10364,5182,1029,269.5745317,2
10365,5183,1060,1027.10446,1
10366,5183,1061,1211.036328,2
10367,5184,1060,1152.436719,1
10368,5184,994,1244.069822,2
10369,5185,1060,996.3791148,1
10370,5185,1061,1167.932164,2
10371,5186,1053,1300.389088,1
10372,5186,1007,1374.458,2
10373,5187,1043,0,1
10374,5187,1040,96.18092331,2
10375,5188,1060,1003.269974,1
10376,5188,1061,1185.823736,2
10377,5189,1341,10760.30444,1
10378,5189,1310,10777.62184,2
10379,5190,1060,1064.076885,1
10380,5190,1061,1275.919829,2
10381,5191,1060,971.7263091,1
10382,5191,1061,1144.826938,2
10383,5192,1060,952.3389811,1
10384,5192,1061,1120.547558,2
10385,5193,1060,1013.692755,1
10386,5193,1061,1206.35007,2
10387,5194,1060,979.393145,1
10388,5194,1061,1163.255742,2
10389,5195,1053,395.9302723,1
10390,5195,1059,741.9809939,2
10391,5196,1060,1026.743874,1
10392,5196,1061,1229.051197,2
10393,5197,1031,295.0705201,1
10394,5197,1019,586.839819,2
10395,5198,1060,952.8482799,1
10396,5198,1061,1126.888287,2
10397,5199,1045,6.514396585,1
10398,5199,985,1862.982134,2
10399,5200,1037,94.77680074,1
10400,5200,1029,282.7094685,2
10401,5201,1060,1041.065877,1
10402,5201,1061,1252.488724,2
10403,5202,1044,0,1
10404,5202,1040,111.0798102,2
10405,5203,1060,992.483248,1
10406,5203,1061,1189.399836,2
10407,5204,1060,961.9520022,1
10408,5204,1061,1147.20728,2
10409,5205,1060,1004.904717,1
10410,5205,1061,1210.171283,2
10411,5206,1053,369.6944124,1
10412,5206,1059,711.2011939,2
10413,5207,1060,977.2192954,1
10414,5207,1061,1175.424035,2
10415,5208,1060,1018.157657,1
10416,5208,1061,1231.288211,2
10417,5209,1045,0,1
10418,5209,983,1880.215521,2
10419,5210,1060,917.9438617,1
10420,5210,1061,1094.199233,2
10421,5211,1060,1042.921799,1
10422,5211,1061,1266.326513,2
10423,5212,1060,987.5259018,1
10424,5212,1061,1193.516466,2
10425,5213,1060,927.1906239,1
10426,5213,1061,1114.786732,2
10427,5214,1060,901.5254392,1
10428,5214,1061,1079.107205,2
10429,5215,1022,768.692259,1
10430,5215,1060,817.707976,2
10431,5216,1060,942.6068,1
10432,5216,1061,1144.582008,2
10433,5217,1060,873.629728,1
10434,5217,1061,1046.932565,2
10435,5218,1060,909.5588932,1
10436,5218,1061,1098.666181,2
10437,5219,1045,88.52987247,1
10438,5219,985,1900.785366,2
10439,5220,1022,615.5263479,1
10440,5220,1050,619.0126427,2
10441,5221,1022,721.0133987,1
10442,5221,1050,793.8051763,2
10443,5222,1060,953.910975,1
10444,5222,1061,1163.7315,2
10445,5223,1060,878.3068097,1
10446,5223,1061,1057.633796,2
10447,5224,1060,925.8315416,1
10448,5224,1061,1129.463724,2
10449,5225,1060,997.8771878,1
10450,5225,1061,1225.519783,2
10451,5226,1060,886.7879751,1
10452,5226,1061,1077.4331,2
10453,5227,1060,970.4052657,1
10454,5227,1061,1189.302973,2
10455,5228,1060,936.9069079,1
10456,5228,1061,1147.254049,2
10457,5229,1045,278.0759554,1
10458,5229,985,1859.434988,2
10459,5230,1022,762.0030674,1
10460,5230,1060,792.1251547,2
10461,5231,1045,67.64875993,1
10462,5231,1068,1910.799121,2
10463,5232,1060,951.9951976,1
10464,5232,1061,1171.543661,2
10465,5233,1060,900.7994,1
10466,5233,1061,1104.72158,2
10467,5234,1037,199.632569,1
10468,5234,1029,370.0104249,2
10469,5235,1037,200.6083915,1
10470,5235,1029,378.0855433,2
10471,5236,1042,190.0911732,1
10472,5236,1051,258.8129164,2
10473,5237,1060,1172.989389,1
10474,5237,994,1349.9217,2
10475,5238,1060,914.3759891,1
10476,5238,1061,1128.273591,2
10477,5239,1050,612.7206975,1
10478,5239,1022,643.2077644,2
10479,5240,1060,930.7182004,1
10480,5240,1061,1153.424528,2
10481,5241,1060,952.3721115,1
10482,5241,1061,1184.326103,2
10483,5242,1060,1334.353716,1
10484,5242,1045,1334.4003,2
10485,5243,1053,1057.155991,1
10486,5243,1062,1296.932114,2
10487,5244,1053,256.7118049,1
10488,5244,1059,585.69715,2
10489,5245,1060,1140.217636,1
10490,5245,1066,1383.533647,2
10491,5246,1028,468.1557188,1
10492,5246,1023,563.4694745,2
10493,5247,1053,1180.725737,1
10494,5247,1062,1364.293514,2
10495,5248,1045,1296.771032,1
10496,5248,1060,1324.731903,2
10497,5249,1050,643.7700344,1
10498,5249,1022,722.8944605,2
10499,5250,1045,1225.860489,1
10500,5250,1060,1379.684541,2
10501,5251,1061,707.2470341,1
10502,5251,1060,726.7331963,2
10503,5252,1060,846.6718421,1
10504,5252,1061,1070.798867,2
10505,5253,995,1651.65195,1
10506,5253,1084,2042.79493,2
10507,5254,1341,10231.44597,1
10508,5254,1310,10248.31351,2
10509,5255,1060,645.8341206,1
10510,5255,1061,710.5929476,2
10511,5256,1037,344.4866628,1
10512,5256,1029,495.8851124,2
10513,5257,1060,764.8664382,1
10514,5257,1061,979.0084433,2
10515,5258,1110,3942.395339,1
10516,5258,1105,3999.650182,2
10517,5259,1046,0,1
10518,5259,1084,2157.928631,2
10519,5260,1047,0,1
10520,5260,1058,414.073193,2
10521,5261,1048,0,1
10522,5261,1126,53.36371999,2
10523,5262,1049,0,1
10524,5262,1133,53.98828716,2
10525,5263,1037,367.2373313,1
10526,5263,1029,557.4867635,2
10527,5264,1045,1038.332642,1
10528,5264,1060,1560.594711,2
10529,5265,1053,208.3306567,1
10530,5265,1059,474.7249453,2
10531,5266,1051,108.4137935,1
10532,5266,1042,328.8445542,2
10533,5267,1341,10729.71139,1
10534,5267,1310,10748.07125,2
10535,5268,1021,711.3244679,1
10536,5268,1031,747.2824066,2
10537,5269,1341,10639.43184,1
10538,5269,1310,10657.57834,2
10539,5270,1060,769.2259497,1
10540,5270,1061,1000.332937,2
10541,5271,1050,364.8604441,1
10542,5271,1022,696.1836464,2
10543,5272,1050,0,1
10544,5272,1055,669.3622173,2
10545,5273,1021,773.370683,1
10546,5273,1031,795.3544118,2
10547,5274,1060,1207.57977,1
10548,5274,1066,1379.908606,2
10549,5275,1037,477.7258808,1
10550,5275,1029,668.5936077,2
10551,5276,1341,10506.05668,1
10552,5276,1310,10524.02882,2
10553,5277,1061,563.9029401,1
10554,5277,1060,601.7563251,2
10555,5278,1037,515.8060285,1
10556,5278,1029,706.6208156,2
10557,5279,1037,483.0213317,1
10558,5279,1029,672.9460594,2
10559,5280,1053,157.8399989,1
10560,5280,1059,361.0827738,2
10561,5281,1053,33.85300907,1
10562,5281,1059,380.2361083,2
10563,5282,1051,0,1
10564,5282,1057,325.8553291,2
10565,5283,1052,0,1
10566,5283,1017,1056.903617,2
10567,5284,1050,376.8206051,1
10568,5284,1061,640.1119614,2
10569,5285,1053,575.3727988,1
10570,5285,1062,804.6019496,2
10571,5286,1050,164.512134,1
10572,5286,1055,781.7799487,2
10573,5287,1053,27.40606903,1
10574,5287,1059,331.6140191,2
10575,5288,1060,479.8019522,1
10576,5288,1061,483.0053003,2
10577,5289,1037,609.5682124,1
10578,5289,1029,800.4174948,2
10579,5290,1053,0,1
10580,5290,1059,312.3326487,2
10581,5291,1060,507.3835208,1
10582,5291,1061,760.3103642,2
10583,5292,1037,672.2007293,1
10584,5292,1029,863.0118412,2
10585,5293,1037,734.8439691,1
10586,5293,1029,925.4797937,2
10587,5294,1084,1800.210873,1
10588,5294,1085,1814.790779,2
10589,5295,1053,653.6952199,1
10590,5295,1062,697.29087,2
10591,5296,1037,784.7723321,1
10592,5296,1029,975.3235805,2
10593,5297,1084,1803.484509,1
10594,5297,1085,1811.197027,2
10595,5298,1054,0,1
10596,5298,1055,38.52517964,2
10597,5299,1055,0,1
10598,5299,1054,38.52517964,2
10599,5300,1060,594.2983379,1
10600,5300,1066,746.3742127,2
10601,5301,1056,0,1
10602,5301,1058,10.75440654,2
10603,5302,1057,0,1
10604,5302,1056,22.23523091,2
10605,5303,1060,159.6568817,1
10606,5303,1061,180.1158072,2
10607,5304,1057,47.74277528,1
10608,5304,1056,103.2395415,2
10609,5305,1058,0,1
10610,5305,1056,10.75440654,2
10611,5306,1055,44.81182651,1
10612,5306,1054,155.7771368,2
10613,5307,1084,1613.717853,1
10614,5307,1085,1620.105837,2
10615,5308,1059,0,1
10616,5308,1053,312.3326487,2
10617,5309,1054,173.6312411,1
10618,5309,1055,174.5243712,2
10619,5310,1055,117.7638155,1
10620,5310,1054,206.546959,2
10621,5311,1063,461.9315386,1
10622,5311,1062,487.291787,2
10623,5312,1063,426.7191967,1
10624,5312,1062,442.5541008,2
10625,5313,1062,220.9707909,1
10626,5313,1063,311.4989739,2
10627,5314,1059,58.06789442,1
10628,5314,1062,328.4362555,2
10629,5315,1060,157.9218108,1
10630,5315,1066,415.5014664,2
10631,5316,1045,848.3994594,1
10632,5316,1068,1263.402435,2
10633,5317,1060,0,1
10634,5317,1061,198.6400539,2
10635,5318,1062,145.264967,1
10636,5318,1063,273.2828862,2
10637,5319,1341,9072.223635,1
10638,5319,1310,9088.789378,2
10639,5320,1062,157.6953206,1
10640,5320,1059,232.879553,2
10641,5321,1047,138.1311258,1
10642,5321,1058,281.3256792,2
10643,5322,1062,106.5136806,1
10644,5322,1063,244.5723701,2
10645,5323,1060,36.66159815,1
10646,5323,1061,198.0135213,2
10647,5324,1061,0,1
10648,5324,1060,198.6400539,2
10649,5325,1060,62.86105689,1
10650,5325,1061,168.104967,2
10651,5326,1045,983.9877767,1
10652,5326,1068,1305.168085,2
10653,5327,1062,16.15305701,1
10654,5327,1063,153.2332424,2
10655,5328,1062,48.69960373,1
10656,5328,1063,187.3157539,2
10657,5329,1068,867.8223196,1
10658,5329,1045,1152.828319,2
10659,5330,1063,417.3156796,1
10660,5330,1062,515.8568108,2
10661,5331,1062,32.82583757,1
10662,5331,1063,91.0576201,2
10663,5332,1063,245.7099486,1
10664,5332,1062,348.1096639,2
10665,5333,1062,0,1
10666,5333,1063,121.4115797,2
10667,5334,1085,1546.775663,1
10668,5334,1084,1580.038298,2
10669,5335,1057,1560.269077,1
10670,5335,1056,1615.571612,2
10671,5336,1063,49.95797076,1
10672,5336,1062,123.3136748,2
10673,5337,1045,1117.776928,1
10674,5337,1078,1121.942662,2
10675,5338,1057,515.7422064,1
10676,5338,1058,552.5974927,2
10677,5339,1063,0,1
10678,5339,1062,121.4115797,2
10679,5340,1068,457.6942543,1
10680,5340,1074,918.1386781,2
10681,5341,1063,2.73684953,1
10682,5341,1062,189.6127677,2
10683,5342,1065,23.41543154,1
10684,5342,1069,707.8548811,2
10685,5343,1064,0,1
10686,5343,1067,264.391196,2
10687,5344,1065,568.1521307,1
10688,5344,1092,1017.591774,2
10689,5345,1065,0,1
10690,5345,1069,719.7477325,2
10691,5346,1065,708.9475509,1
10692,5346,1068,874.650405,2
10693,5347,1068,228.798113,1
10694,5347,1074,681.9659775,2
10695,5348,1065,534.9945204,1
10696,5348,1092,972.6266369,2
10697,5349,1064,195.8195421,1
10698,5349,1067,483.08026,2
10699,5350,1066,0,1
10700,5350,1060,390.5910517,2
10701,5351,1065,62.36080514,1
10702,5351,1069,614.8318585,2
10703,5352,1066,20.98597393,1
10704,5352,1060,503.9495905,2
10705,5353,1065,110.8764164,1
10706,5353,1069,649.4386802,2
10707,5354,1067,0,1
10708,5354,1064,264.391196,2
10709,5355,1069,316.0806963,1
10710,5355,1065,352.7978274,2
10711,5356,1341,8167.564187,1
10712,5356,1310,8184.209144,2
10713,5357,1065,337.7190293,1
10714,5357,1092,780.3345502,2
10715,5358,1068,268.3622689,1
10716,5358,1074,672.7554641,2
10717,5359,1068,994.8758408,1
10718,5359,1078,1132.316187,2
10719,5360,1065,641.2778123,1
10720,5360,1092,706.7698538,2
10721,5361,1065,310.747067,1
10722,5361,1092,736.4527306,2
10723,5362,1078,860.6683538,1
10724,5362,1072,977.6112863,2
10725,5363,1074,540.4565208,1
10726,5363,1076,544.0930839,2
10727,5364,1068,658.3630218,1
10728,5364,1074,967.0339177,2
10729,5365,1341,9157.151695,1
10730,5365,1310,9177.311794,2
10731,5366,1074,512.6294865,1
10732,5366,1076,512.8782612,2
10733,5367,1341,9561.421217,1
10734,5367,1310,9582.506425,2
10735,5368,1068,0,1
10736,5368,1074,313.2851944,2
10737,5369,1069,1.025549409,1
10738,5369,1093,569.6088199,2
10739,5370,1341,9559.135959,1
10740,5370,1310,9580.468756,2
10741,5371,1069,0,1
10742,5371,1093,520.0502872,2
10743,5372,1092,517.7041426,1
10744,5372,1065,718.6683687,2
10745,5373,1069,75.14412833,1
10746,5373,1093,496.0829687,2
10747,5374,1071,31.99061627,1
10748,5374,1081,506.5101176,2
10749,5375,1072,118.5952308,1
10750,5375,1078,238.376918,2
10751,5376,1078,404.3687672,1
