OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,Buildings_ParcelID_DINS_ID_Build
12122,2425,445,371.7197156,2,2392
12123,2425,369,432.787265,3,2392
12124,2425,361,501.8773097,4,2392
12125,2425,354,529.3118455,5,2392
12126,2426,429,0,1,2393
12127,2426,427,22.30287417,2,2393
12128,2426,400,135.8082697,3,2393
12129,2426,401,135.8082697,3,2393
12130,2426,420,139.4098771,4,2393
12131,2427,410,230.658453,1,2394
12132,2427,397,379.4472842,2,2394
12133,2427,402,492.6881183,3,2394
12134,2427,477,638.3050107,4,2394
12135,2427,485,844.8526179,5,2394
12136,2428,430,0,1,2395
12137,2428,431,0,1,2395
12138,2428,414,138.3631109,2,2395
12139,2428,435,143.6787123,3,2395
12140,2428,446,161.5926555,4,2395
12141,2429,430,0,1,2395
12142,2429,431,0,1,2395
12143,2429,414,138.3631109,2,2395
12144,2429,435,143.6787123,3,2395
12145,2429,446,161.5926555,4,2395
12146,2430,419,2009.652868,1,2396
12147,2430,426,2134.49436,2,2396
12148,2430,415,2165.769376,3,2396
12149,2430,474,4633.024917,4,2396
12150,2430,632,4931.751388,5,2396
12151,2431,415,3944.319958,1,2397
12152,2431,426,3952.954509,2,2397
12153,2431,419,4023.267963,3,2397
12154,2431,538,5088.265958,4,2397
12155,2431,324,5410.687434,5,2397
12156,2432,419,1930.232832,1,2398
12157,2432,426,2054.329469,2,2398
12158,2432,415,2086.418744,3,2398
12159,2432,474,4723.393231,4,2398
12160,2432,632,4902.24762,5,2398
12161,2433,397,187.3542117,1,2399
12162,2433,402,204.3056444,2,2399
12163,2433,410,246.7279391,3,2399
12164,2433,477,949.9350325,4,2399
12165,2433,485,1131.924794,5,2399
12166,2434,432,0,1,2400
12167,2434,403,194.6008678,2,2400
12168,2434,404,194.6008678,2,2400
12169,2434,413,272.3000663,3,2400
12170,2434,434,375.0622095,4,2400
12171,2435,433,0,1,2401
12172,2435,436,41.01072617,2,2401
12173,2435,437,80.52723855,3,2401
12174,2435,444,101.6433501,4,2401
12175,2435,462,258.352041,5,2401
12176,2436,410,192.9030679,1,2402
12177,2436,397,326.359623,2,2402
12178,2436,402,423.6083468,3,2402
12179,2436,477,636.9099724,4,2402
12180,2436,485,842.5545278,5,2402
12181,2437,494,668.9462685,1,2403
12182,2437,498,913.5728132,2,2403
12183,2437,500,929.3764177,3,2403
12184,2437,502,1039.756073,4,2403
12185,2437,506,1142.200258,5,2403
12186,2438,410,273.9754705,1,2404
12187,2438,397,441.2784755,2,2404
12188,2438,477,510.8719606,3,2404
12189,2438,402,570.1177411,4,2404
12190,2438,485,719.1627844,5,2404
12191,2439,477,389.4809291,1,2405
12192,2439,410,464.2917714,2,2405
12193,2439,485,588.1166402,3,2405
12194,2439,397,639.6541182,4,2405
12195,2439,402,781.1995579,5,2405
12196,2440,449,533.9183263,1,2406
12197,2440,367,544.3854275,2,2406
12198,2440,351,735.0876237,3,2406
12199,2440,377,884.2708059,4,2406
12200,2440,331,950.1105692,5,2406
12201,2441,434,0,1,2407
12202,2441,407,201.5644563,2,2407
12203,2441,432,375.0622095,3,2407
12204,2441,403,376.2332976,4,2407
12205,2441,404,376.2332976,4,2407
12206,2442,435,0,1,2408
12207,2442,418,106.5676869,2,2408
12208,2442,414,126.719285,3,2408
12209,2442,430,143.6787123,4,2408
12210,2442,431,143.6787123,4,2408
12211,2443,435,0,1,2408
12212,2443,418,106.5676869,2,2408
12213,2443,414,126.719285,3,2408
12214,2443,430,143.6787123,4,2408
12215,2443,431,143.6787123,4,2408
12216,2444,415,2043.715466,1,2409
12217,2444,426,2048.495023,2,2409
12218,2444,419,2122.688512,3,2409
12219,2444,632,5558.680029,4,2409
12220,2444,633,5558.680029,4,2409
12221,2445,434,23.62815123,1,2410
12222,2445,432,278.8824625,2,2410
12223,2445,407,300.5879465,3,2410
12224,2445,403,312.9662809,4,2410
12225,2445,404,312.9662809,4,2410
12226,2446,381,354.720083,1,2411
12227,2446,396,359.4025914,2,2411
12228,2446,439,392.9161781,3,2411
12229,2446,451,429.8923846,4,2411
12230,2446,373,439.3682631,5,2411
12231,2447,428,436.1145018,1,2412
12232,2447,476,522.4466469,2,2412
12233,2447,369,635.515317,3,2412
12234,2447,354,762.7176959,4,2412
12235,2447,489,801.9723784,5,2412
12236,2448,445,32.57616824,1,2413
12237,2448,428,260.3264382,2,2413
12238,2448,361,534.3378278,3,2413
12239,2448,489,567.5727826,4,2413
12240,2448,487,590.5289749,5,2413
12241,2449,415,3997.86063,1,2414
12242,2449,426,4005.53442,2,2414
12243,2449,419,4076.835946,3,2414
12244,2449,538,5022.115646,4,2414
12245,2449,324,5379.455957,5,2414
12246,2450,419,889.9465596,1,2415
12247,2450,426,1001.391781,2,2415
12248,2450,415,1043.9821,3,2415
12249,2450,632,4694.037937,4,2415
12250,2450,633,4694.037937,4,2415
12251,2451,419,929.5934502,1,2416
12252,2451,426,1044.951447,2,2416
12253,2451,415,1085.14743,3,2416
12254,2451,632,4692.753623,4,2416
12255,2451,633,4692.753623,4,2416
12256,2452,410,208.0140443,1,2417
12257,2452,397,323.1377606,2,2417
12258,2452,402,389.4260532,3,2417
12259,2452,477,668.3906212,4,2417
12260,2452,485,869.4702915,5,2417
12261,2453,514,1399.644988,1,2418
12262,2453,518,1429.693277,2,2418
12263,2453,517,1478.679846,3,2418
12264,2453,485,1500.136965,4,2418
12265,2453,477,1576.313834,5,2418
12266,2454,474,301.4391358,1,2419
12267,2454,419,6574.132114,2,2419
12268,2454,426,6700.970262,3,2419
12269,2454,415,6730.202983,4,2419
12270,2454,632,7475.249644,5,2419
12271,2455,474,1008.316732,1,2420
12272,2455,419,7754.005193,2,2420
12273,2455,426,7881.030725,3,2420
12274,2455,415,7910.063341,4,2420
12275,2455,632,8426.277852,5,2420
12276,2456,436,0,1,2421
12277,2456,433,41.01072617,2,2421
12278,2456,444,64.43416808,3,2421
12279,2456,437,156.7648399,4,2421
12280,2456,455,186.3398455,5,2421
12281,2457,437,0,1,2422
12282,2457,433,80.52723855,2,2422
12283,2457,462,111.8173136,3,2422
12284,2457,463,111.8173136,3,2422
12285,2457,436,156.7648399,4,2422
12286,2458,476,474.6182927,1,2423
12287,2458,428,504.8369316,2,2423
12288,2458,369,679.9515017,3,2423
12289,2458,354,807.71966,4,2423
12290,2458,489,828.527808,5,2423
12291,2459,474,324.3211213,1,2424
12292,2459,419,6502.00278,2,2424
12293,2459,426,6628.715166,3,2424
12294,2459,415,6658.078558,4,2424
12295,2459,632,7415.485972,5,2424
12296,2460,439,27.44387149,1,2425
12297,2460,451,145.3914836,2,2425
12298,2460,459,193.0783568,3,2425
12299,2460,438,194.7293771,4,2425
12300,2460,460,194.7332083,5,2425
12301,2461,442,19.30518332,1,2426
12302,2461,441,83.91578925,2,2426
12303,2461,423,121.2608049,3,2426
12304,2461,440,155.6811736,4,2426
12305,2461,454,163.2864987,5,2426
12306,2462,439,114.7540448,1,2427
12307,2462,451,168.3527638,2,2427
12308,2462,459,212.6685585,3,2427
12309,2462,460,250.9388916,4,2427
12310,2462,438,278.6431066,5,2427
12311,2463,514,1339.201118,1,2428
12312,2463,518,1406.562858,2,2428
12313,2463,517,1442.42923,3,2428
12314,2463,525,1630.604909,4,2428
12315,2463,526,1630.604909,4,2428
12316,2464,474,613.4713741,1,2429
12317,2464,419,7336.077136,2,2429
12318,2464,426,7463.156315,3,2429
12319,2464,415,7492.134807,4,2429
12320,2464,632,8077.557792,5,2429
12321,2465,474,375.90859,1,2430
12322,2465,419,6386.196351,2,2430
12323,2465,426,6512.822976,3,2430
12324,2465,415,6542.275702,4,2430
12325,2465,632,7320.458269,5,2430
12326,2466,410,225.6848794,1,2431
12327,2466,397,321.9470011,2,2431
12328,2466,402,378.2550223,3,2431
12329,2466,477,733.9077682,4,2431
12330,2466,485,922.5096798,5,2431
12331,2467,438,0,1,2432
12332,2467,439,105.721071,2,2432
12333,2467,457,142.9455968,3,2432
12334,2467,460,164.8009685,4,2432
12335,2467,466,187.3165484,5,2432
12336,2468,439,0,1,2433
12337,2468,438,105.721071,2,2433
12338,2468,451,118.9632031,3,2433
12339,2468,460,146.3940069,4,2433
12340,2468,459,165.8541298,5,2433
12341,2469,440,0,1,2434
12342,2469,442,32.30948044,2,2434
12343,2469,450,118.5942534,3,2434
12344,2469,423,122.0635551,4,2434
12345,2469,417,166.867283,5,2434
12346,2470,474,1073.211994,1,2435
12347,2470,419,7820.403095,2,2435
12348,2470,426,7948.33535,3,2435
12349,2470,415,7976.416918,4,2435
12350,2470,632,8475.408488,5,2435
12351,2471,324,2407.253407,1,2436
12352,2471,538,2609.686987,2,2436
12353,2471,524,2731.523177,3,2436
12354,2471,599,4649.601197,4,2436
12355,2471,573,4737.419388,5,2436
12356,2472,402,287.7928488,1,2437
12357,2472,397,289.7375889,2,2437
12358,2472,410,320.6603252,3,2437
12359,2472,477,904.9907618,4,2437
12360,2472,485,1075.769517,5,2437
12361,2473,514,1311.514276,1,2438
12362,2473,518,1387.936996,2,2438
12363,2473,517,1420.432904,3,2438
12364,2473,525,1608.777512,4,2438
12365,2473,526,1608.777512,4,2438
12366,2474,419,891.4213043,1,2439
12367,2474,426,999.9199164,2,2439
12368,2474,415,1044.175368,3,2439
12369,2474,632,4652.463886,4,2439
12370,2474,633,4652.463886,4,2439
12371,2475,438,109.8151873,1,2440
12372,2475,435,117.4511269,2,2440
12373,2475,421,148.8722568,3,2440
12374,2475,466,152.9083626,4,2440
12375,2475,470,154.4241595,5,2440
12376,2476,474,239.0253687,1,2441
12377,2476,419,6802.453872,2,2441
12378,2476,426,6929.164214,3,2441
12379,2476,415,6958.528357,4,2441
12380,2476,632,7633.27217,5,2441
12381,2477,474,411.3226321,1,2442
12382,2477,419,6353.48971,2,2442
12383,2477,426,6479.602267,3,2442
12384,2477,415,6509.58185,4,2442
12385,2477,632,7279.316908,5,2442
12386,2478,514,1294.429906,1,2443
12387,2478,518,1379.73926,2,2443
12388,2478,517,1408.948124,3,2443
12389,2478,525,1597.32842,4,2443
12390,2478,526,1597.32842,4,2443
12391,2479,474,236.5492243,1,2444
12392,2479,419,6669.402324,2,2444
12393,2479,426,6795.958974,3,2444
12394,2479,415,6825.482749,4,2444
12395,2479,632,7523.906883,5,2444
12396,2480,419,935.3669208,1,2445
12397,2480,426,1043.013415,2,2445
12398,2480,415,1087.830874,3,2445
12399,2480,632,4643.040377,4,2445
12400,2480,633,4643.040377,4,2445
12401,2481,474,677.4181215,1,2446
12402,2481,419,7416.895701,2,2446
12403,2481,426,7544.056486,3,2446
12404,2481,415,7572.949516,4,2446
12405,2481,632,8126.668658,5,2446
12406,2482,474,600.5648007,1,2447
12407,2482,419,7339.526251,2,2447
12408,2482,426,7466.077289,3,2447
12409,2482,415,7495.604172,4,2447
12410,2482,632,8057.99967,5,2447
12411,2483,436,31.47185112,1,2448
12412,2483,455,83.28132006,2,2448
12413,2483,444,119.8202853,3,2448
12414,2483,443,143.54055,4,2448
12415,2483,433,172.3636398,5,2448
12416,2484,474,559.5244968,1,2449
12417,2484,419,7292.817604,2,2449
12418,2484,426,7419.839535,3,2449
12419,2484,415,7448.877855,4,2449
12420,2484,632,8021.104895,5,2449
12421,2485,441,0,1,2450
12422,2485,454,87.88956275,2,2450
12423,2485,448,91.7194816,3,2450
12424,2485,442,101.024814,4,2450
12425,2485,456,124.7389345,5,2450
12426,2486,477,298.4052008,1,2451
12427,2486,485,502.2071031,2,2451
12428,2486,410,545.444414,3,2451
12429,2486,397,717.5625155,4,2451
12430,2486,402,848.677458,5,2451
12431,2487,474,446.1296819,1,2452
12432,2487,419,6230.484483,2,2452
12433,2487,426,6356.275076,3,2452
12434,2487,415,6386.587958,4,2452
12435,2487,632,7184.030334,5,2452
12436,2488,410,350.7749717,1,2453
12437,2488,477,442.6773693,2,2453
12438,2488,397,508.4965154,3,2453
12439,2488,402,623.0749886,4,2453
12440,2488,485,648.2120627,5,2453
12441,2489,419,1404.705311,1,2454
12442,2489,426,1518.227011,2,2454
12443,2489,415,1560.657138,3,2454
12444,2489,632,4665.368746,4,2454
12445,2489,633,4665.368746,4,2454
12446,2490,426,490.8219842,1,2455
12447,2490,415,510.6571816,2,2455
12448,2490,419,584.2657339,3,2455
12449,2490,632,4821.898199,4,2455
12450,2490,633,4821.898199,4,2455
12451,2491,474,392.1199537,1,2456
12452,2491,419,7116.715479,2,2456
12453,2491,426,7243.513955,3,2456
12454,2491,415,7272.785331,4,2456
12455,2491,632,7865.0443,5,2456
12456,2492,474,541.91646,1,2457
12457,2492,419,7287.950441,2,2457
12458,2492,426,7414.046282,3,2457
12459,2492,415,7444.042834,4,2457
12460,2492,632,7999.975871,5,2457
12461,2493,514,1255.139549,1,2458
12462,2493,518,1346.431352,2,2458
12463,2493,517,1373.228843,3,2458
12464,2493,525,1561.558419,4,2458
12465,2493,526,1561.558419,4,2458
12466,2494,474,560.2336562,1,2459
12467,2494,419,6164.531024,2,2459
12468,2494,426,6289.73492,3,2459
12469,2494,415,6320.645303,4,2459
12470,2494,632,7112.192763,5,2459
12471,2495,441,0.589464493,1,2460
12472,2495,448,57.04370035,2,2460
12473,2495,454,72.21582817,3,2460
12474,2495,456,93.00892133,4,2460
12475,2495,442,177.7666792,5,2460
12476,2496,410,326.8788972,1,2461
12477,2496,397,456.3659848,2,2461
12478,2496,477,537.2625338,3,2461
12479,2496,402,537.8403594,4,2461
12480,2496,485,738.3974629,5,2461
12481,2497,445,112.2552169,1,2462
12482,2497,428,257.3231008,2,2462
12483,2497,489,458.3043399,3,2462
12484,2497,487,499.1712979,4,2462
12485,2497,361,669.6184099,5,2462
12486,2498,442,0,1,2463
12487,2498,440,32.30948044,2,2463
12488,2498,441,101.024814,3,2463
12489,2498,454,123.4136725,4,2463
12490,2498,450,140.4122999,5,2463
12491,2499,443,0,1,2464
12492,2499,467,76.01861391,2,2464
12493,2499,455,148.7437538,3,2464
12494,2499,461,193.4792626,4,2464
12495,2499,436,267.7920876,5,2464
12496,2500,444,0,1,2465
12497,2500,436,64.43416808,2,2465
12498,2500,433,101.6433501,3,2465
12499,2500,437,164.0824096,4,2465
12500,2500,473,191.3293011,5,2465
12501,2501,474,815.2172365,1,2466
12502,2501,419,5816.483182,2,2466
12503,2501,426,5941.816039,3,2466
12504,2501,415,5972.596403,4,2466
12505,2501,632,6865.820614,5,2466
12506,2502,474,264.8695433,1,2467
12507,2502,419,6505.064286,2,2467
12508,2502,426,6630.52116,3,2467
12509,2502,415,6661.173695,4,2467
12510,2502,632,7365.07327,5,2467
12511,2503,445,0,1,2468
12512,2503,428,371.7197156,2,2468
12513,2503,487,501.8701227,3,2468
12514,2503,489,509.3038333,4,2468
12515,2503,361,667.3574928,5,2468
12516,2504,413,614.1888735,1,2469
12517,2504,432,848.1760888,2,2469
12518,2504,374,914.9717075,3,2469
12519,2504,403,1056.065158,4,2469
12520,2504,404,1056.065158,4,2469
12521,2505,474,589.6427486,1,2470
12522,2505,419,5985.169142,2,2470
12523,2505,426,6110.937406,3,2470
12524,2505,415,6141.273931,4,2470
12525,2505,632,7001.695436,5,2470
12526,2506,474,183.2639508,1,2471
12527,2506,419,6731.895019,2,2471
12528,2506,426,6857.619487,3,2471
12529,2506,415,6887.998425,4,2471
12530,2506,632,7540.466856,5,2471
12531,2507,474,210.2277494,1,2472
12532,2507,419,6590.181777,2,2472
12533,2507,426,6715.310545,3,2472
12534,2507,415,6746.296254,4,2472
12535,2507,632,7427.172671,5,2472
12536,2508,413,694.0338093,1,2473
12537,2508,432,926.4943969,2,2473
12538,2508,374,993.0341402,3,2473
12539,2508,326,1104.371161,4,2473
12540,2508,403,1135.927061,5,2473
12541,2509,446,0,1,2474
12542,2509,458,60.55437499,2,2474
12543,2509,464,105.5349065,3,2474
12544,2509,430,161.5926555,4,2474
12545,2509,431,161.5926555,4,2474
12546,2510,514,1215.148604,1,2475
12547,2510,518,1324.001414,2,2475
12548,2510,517,1343.420401,3,2475
12549,2510,525,1531.918792,4,2475
12550,2510,526,1531.918792,4,2475
12551,2511,410,320.3761056,1,2476
12552,2511,397,437.8780482,2,2476
12553,2511,402,499.4472687,3,2476
12554,2511,477,606.8810764,4,2476
12555,2511,485,792.9479314,5,2476
12556,2512,514,1206.890321,1,2477
12557,2512,518,1325.317533,2,2477
12558,2512,517,1339.262643,3,2477
12559,2512,525,1528.954723,4,2477
12560,2512,526,1528.954723,4,2477
12561,2513,447,0,1,2478
12562,2513,452,158.1055908,2,2478
12563,2513,453,158.1055908,2,2478
12564,2513,429,182.5783365,3,2478
12565,2513,420,230.0132783,4,2478
12566,2514,474,240.7603225,1,2479
12567,2514,419,6501.733221,2,2479
12568,2514,426,6626.859095,3,2479
12569,2514,415,6657.847903,4,2479
12570,2514,632,7346.782116,5,2479
12571,2515,410,324.0195655,1,2480
12572,2515,397,374.641965,2,2480
12573,2515,402,406.7749435,3,2480
12574,2515,477,736.2629188,4,2480
12575,2515,485,903.2172072,5,2480
12576,2516,397,364.7392907,1,2481
12577,2516,410,372.6453259,2,2481
12578,2516,402,376.8093889,3,2481
12579,2516,477,894.276069,4,2481
12580,2516,485,1053.747746,5,2481
12581,2517,445,456.1159801,1,2482
12582,2517,487,756.5436536,2,2482
12583,2517,489,848.2681417,3,2482
12584,2517,428,883.2774228,4,2482
12585,2517,340,971.1136538,5,2482
12586,2518,447,6.296314112,1,2483
12587,2518,452,119.70534,2,2483
12588,2518,453,119.70534,2,2483
12589,2518,420,254.9043775,3,2483
12590,2518,429,289.3908119,4,2483
12591,2519,415,4114.012039,1,2484
12592,2519,426,4118.872674,2,2484
12593,2519,419,4193.000072,3,2484
12594,2519,538,4891.93268,4,2484
12595,2519,324,5326.629578,5,2484
12596,2520,514,1205.063435,1,2485
12597,2520,518,1293.035317,2,2485
12598,2520,517,1320.697974,3,2485
12599,2520,525,1509.059074,4,2485
12600,2520,526,1509.059074,4,2485
12601,2521,474,558.2526263,1,2486
12602,2521,419,6156.171315,2,2486
12603,2521,426,6280.445312,3,2486
12604,2521,415,6312.292554,4,2486
12605,2521,632,7065.544223,5,2486
12606,2522,494,522.8917349,1,2487
12607,2522,498,820.6838247,2,2487
12608,2522,500,823.5197424,3,2487
12609,2522,502,939.130206,4,2487
12610,2522,506,1045.765613,5,2487
12611,2523,474,274.8805119,1,2488
12612,2523,419,7015.765988,2,2488
12613,2523,426,7141.236951,3,2488
12614,2523,415,7171.873917,4,2488
12615,2523,632,7748.197084,5,2488
12616,2524,477,208.8721182,1,2489
12617,2524,485,412.2602858,2,2489
12618,2524,410,607.009414,3,2489
12619,2524,397,773.546831,4,2489
12620,2524,402,893.4587265,5,2489
12621,2525,514,1180.181825,1,2490
12622,2525,518,1306.631277,2,2490
12623,2525,517,1315.800512,3,2490
12624,2525,525,1505.656033,4,2490
12625,2525,526,1505.656033,4,2490
12626,2526,444,35.14809998,1,2491
12627,2526,436,114.2991902,2,2491
12628,2526,473,133.247491,3,2491
12629,2526,433,137.9093761,4,2491
12630,2526,462,143.2945346,5,2491
12631,2527,449,487.9896518,1,2492
12632,2527,367,664.1558835,2,2492
12633,2527,351,849.0215084,3,2492
12634,2527,377,963.1114874,4,2492
12635,2527,484,991.960954,5,2492
12636,2528,402,688.221848,1,2493
12637,2528,367,772.2741536,2,2493
12638,2528,449,797.5918843,3,2493
12639,2528,397,829.4874492,4,2493
12640,2528,410,988.6362468,5,2493
12641,2529,474,578.4612926,1,2494
12642,2529,419,6096.16671,2,2494
12643,2529,426,6220.303334,3,2494
12644,2529,415,6252.288447,4,2494
12645,2529,632,7013.575213,5,2494
12646,2530,448,0.3899872,1,2495
12647,2530,456,111.3304754,2,2495
12648,2530,441,205.9523523,3,2495
12649,2530,454,213.0977547,4,2495
12650,2530,422,263.6502142,5,2495
12651,2531,449,22.32934232,1,2496
12652,2531,484,370.1242424,2,2496
12653,2531,382,588.6039653,3,2496
12654,2531,377,595.3875758,4,2496
12655,2531,381,834.1200366,5,2496
12656,2532,470,65.25263289,1,2497
12657,2532,468,72.23776055,2,2497
12658,2532,469,82.17595299,3,2497
12659,2532,435,153.4833203,4,2497
12660,2532,466,210.9788971,5,2497
12661,2533,514,1161.190553,1,2498
12662,2533,518,1296.254103,2,2498
12663,2533,517,1300.302713,3,2498
12664,2533,525,1489.948957,4,2498
12665,2533,526,1489.948957,4,2498
12666,2534,448,0,1,2499
12667,2534,456,21.47551173,2,2499
12668,2534,454,81.97630443,3,2499
12669,2534,441,91.7194816,4,2499
12670,2534,422,232.3744268,5,2499
12671,2535,477,355.3706883,1,2500
12672,2535,410,457.0143506,2,2500
12673,2535,485,558.0085098,3,2500
12674,2535,397,606.7692256,4,2500
12675,2535,402,708.4403055,5,2500
12676,2536,449,0,1,2501
12677,2536,484,458.8002099,2,2501
12678,2536,377,616.0372763,3,2501
12679,2536,382,628.3395995,4,2501
12680,2536,367,816.3621473,5,2501
12681,2537,450,0,1,2502
12682,2537,461,54.52388634,2,2502
12683,2537,475,101.7037442,3,2502
12684,2537,440,118.5942534,4,2502
12685,2537,442,140.4122999,5,2502
12686,2538,445,62.75915642,1,2503
12687,2538,428,360.9498937,2,2503
12688,2538,489,398.0151962,3,2503
12689,2538,487,414.9517884,4,2503
12690,2538,361,755.2974813,5,2503
12691,2539,451,0,1,2504
12692,2539,459,21.61142381,2,2504
12693,2539,460,78.74216283,3,2504
12694,2539,439,118.9632031,4,2504
12695,2539,471,130.3524132,5,2504
12696,2540,494,470.9921451,1,2505
12697,2540,498,738.0452848,2,2505
12698,2540,500,747.1660232,3,2505
12699,2540,502,860.5777638,4,2505
12700,2540,506,965.5577931,5,2505
12701,2541,448,75.29665681,1,2506
12702,2541,458,129.1377557,2,2506
12703,2541,456,188.3778095,3,2506
12704,2541,425,241.914403,4,2506
12705,2541,422,254.7412999,5,2506
12706,2542,458,17.78072417,1,2507
12707,2542,446,153.1099491,2,2507
12708,2542,464,239.823663,3,2507
12709,2542,448,276.699471,4,2507
12710,2542,425,284.4553455,5,2507
12711,2543,449,143.8042937,1,2508
12712,2543,484,295.3029514,2,2508
12713,2543,382,575.2047257,3,2508
12714,2543,377,602.2159918,4,2508
12715,2543,381,754.257456,5,2508
12716,2544,474,166.6482248,1,2509
12717,2544,419,6491.930471,2,2509
12718,2544,426,6616.228963,3,2509
12719,2544,415,6648.051927,4,2509
12720,2544,632,7295.078886,5,2509
12721,2545,470,13.55399579,1,2510
12722,2545,469,86.31469747,2,2510
12723,2545,466,130.3727046,3,2510
12724,2545,468,135.6099971,4,2510
12725,2545,435,188.5844215,5,2510
12726,2546,514,1135.750623,1,2511
12727,2546,517,1280.265496,2,2511
12728,2546,518,1283.964285,3,2511
12729,2546,525,1469.309453,4,2511
12730,2546,526,1469.309453,4,2511
12731,2547,449,43.44396779,1,2512
12732,2547,484,549.3608615,2,2512
12733,2547,377,706.8263214,3,2512
12734,2547,382,740.7490491,4,2512
12735,2547,367,751.6003872,5,2512
12736,2548,454,24.84548262,1,2513
12737,2548,442,93.42712041,2,2513
12738,2548,441,118.1686297,3,2513
12739,2548,456,161.4571857,4,2513
12740,2548,448,169.8883419,5,2513
12741,2549,452,0,1,2514
12742,2549,453,0,1,2514
12743,2549,465,95.40490698,2,2514
12744,2549,447,158.1055908,3,2514
12745,2549,462,206.2719997,4,2514
12746,2550,452,0,1,2514
12747,2550,453,0,1,2514
12748,2550,465,95.40490698,2,2514
12749,2550,447,158.1055908,3,2514
12750,2550,462,206.2719997,4,2514
12751,2551,410,430.089081,1,2515
12752,2551,397,440.2798311,2,2515
12753,2551,402,454.6851833,3,2515
12754,2551,477,831.4293128,4,2515
12755,2551,485,979.0217279,5,2515
12756,2552,454,0,1,2516
12757,2552,456,74.51405962,2,2516
12758,2552,448,81.97630443,3,2516
12759,2552,441,87.88956275,4,2516
12760,2552,442,123.4136725,5,2516
12761,2553,514,1127.161663,1,2517
12762,2553,517,1280.460117,2,2517
12763,2553,518,1296.068152,3,2517
12764,2553,525,1467.681714,4,2517
12765,2553,526,1467.681714,4,2517
12766,2554,455,0,1,2518
12767,2554,467,129.8451796,2,2518
12768,2554,443,148.7437538,3,2518
12769,2554,436,186.3398455,4,2518
12770,2554,444,201.9495376,5,2518
12771,2555,514,1115.838195,1,2519
12772,2555,517,1264.379144,2,2519
12773,2555,518,1273.592146,3,2519
12774,2555,525,1452.723866,4,2519
12775,2555,526,1452.723866,4,2519
12776,2556,456,0,1,2520
12777,2556,448,21.47551173,2,2520
12778,2556,454,74.51405962,3,2520
12779,2556,441,124.7389345,4,2520
12780,2556,442,254.0008117,5,2520
12781,2557,457,0,1,2521
12782,2557,466,20.5185743,2,2521
12783,2557,460,28.65378229,3,2521
12784,2557,472,77.26642525,4,2521
12785,2557,471,141.495971,5,2521
12786,2558,410,394.1956296,1,2522
12787,2558,397,500.224397,2,2522
12788,2558,402,553.9338974,3,2522
12789,2558,477,588.9369022,4,2522
12790,2558,485,751.7771792,5,2522
12791,2559,458,72.37772947,1,2523
12792,2559,446,213.6569992,2,2523
12793,2559,448,217.4875544,3,2523
12794,2559,464,293.0539497,4,2523
12795,2559,425,303.0822796,5,2523
12796,2560,458,0,1,2524
12797,2560,446,60.55437499,2,2524
12798,2560,464,83.30807994,3,2524
12799,2560,478,195.789903,4,2524
12800,2560,430,278.2935944,5,2524
12801,2561,477,120.2734144,1,2525
12802,2561,485,320.020653,2,2525
12803,2561,410,716.1783752,3,2525
12804,2561,397,886.7940411,4,2525
12805,2561,402,1009.350447,5,2525
12806,2562,449,209.5900889,1,2526
12807,2562,484,684.7360795,2,2526
12808,2562,367,802.6280785,3,2526
12809,2562,377,831.4485714,4,2526
12810,2562,382,879.1524187,5,2526
12811,2563,459,0,1,2527
12812,2563,451,21.61142381,2,2527
12813,2563,460,73.90014661,3,2527
12814,2563,471,90.34725324,4,2527
12815,2563,439,165.8541298,5,2527
12816,2564,460,0,1,2528
12817,2564,457,28.65378229,2,2528
12818,2564,471,60.30897311,3,2528
12819,2564,472,66.4149778,4,2528
12820,2564,459,73.90014661,5,2528
12821,2565,415,4401.666876,1,2529
12822,2565,426,4405.197232,2,2529
12823,2565,419,4480.627128,3,2529
12824,2565,538,4579.352693,4,2529
12825,2565,324,5056.240404,5,2529
12826,2566,410,422.4109537,1,2530
12827,2566,397,484.570945,2,2530
12828,2566,402,515.2256362,3,2530
12829,2566,477,689.79079,4,2530
12830,2566,485,839.6448054,5,2530
12831,2567,461,0,1,2531
12832,2567,450,54.52388634,2,2531
12833,2567,467,115.6144451,3,2531
12834,2567,475,116.3222667,4,2531
12835,2567,443,193.4792626,5,2531
12836,2568,449,239.9571798,1,2532
12837,2568,484,714.3356477,2,2532
12838,2568,367,812.0024322,3,2532
12839,2568,377,861.0012379,4,2532
12840,2568,382,910.6253894,5,2532
12841,2569,474,320.4505865,1,2533
12842,2569,419,6184.389832,2,2533
12843,2569,426,6307.957381,3,2533
12844,2569,415,6340.509493,4,2533
12845,2569,632,7062.48472,5,2533
12846,2570,426,1814.033256,1,2534
12847,2570,415,1818.625298,2,2534
12848,2570,419,1896.805307,3,2534
12849,2570,632,5208.119167,4,2534
12850,2570,633,5208.119167,4,2534
12851,2571,419,1412.601423,1,2535
12852,2571,426,1512.241092,2,2535
12853,2571,415,1562.000232,3,2535
12854,2571,632,4500.561265,4,2535
12855,2571,633,4500.561265,4,2535
12856,2572,462,0,1,2536
12857,2572,463,0,1,2536
12858,2572,473,77.20377476,2,2536
12859,2572,437,111.8173136,3,2536
12860,2572,465,111.8501675,4,2536
12861,2573,462,0,1,2536
12862,2573,463,0,1,2536
12863,2573,473,77.20377476,2,2536
12864,2573,437,111.8173136,3,2536
12865,2573,465,111.8501675,4,2536
